,nodes,edges,vocs
7934,4417.0,21911.0,81.0
9727,4418.0,22234.0,99.0
9496,4418.0,22001.0,97.0
7799,4418.0,22172.0,80.0
9645,4418.0,22305.0,98.0
6947,4419.0,22053.0,71.0
9047,4419.0,21936.0,92.0
9717,4419.0,22044.0,99.0
10723,4419.0,21980.0,109.0
8563,4419.0,22071.0,87.0
9080,4419.0,22241.0,93.0
8234,4420.0,22140.0,83.0
9052,4420.0,21859.0,92.0
10291,4420.0,22121.0,105.0
7604,4421.0,21981.0,77.0
9112,4421.0,21818.0,93.0
8100,4422.0,22150.0,83.0
8889,4422.0,22032.0,90.0
6773,4423.0,21939.0,68.0
8923,4423.0,22179.0,91.0
8844,4424.0,22134.0,90.0
9049,4424.0,22110.0,91.0
10340,4424.0,21799.0,105.0
8556,4425.0,21976.0,87.0
10855,4425.0,22332.0,109.0
10529,4425.0,21792.0,106.0
9274,4425.0,21807.0,93.0
8876,4425.0,22058.0,91.0
7595,4427.0,22279.0,78.0
9000,4427.0,22163.0,91.0
10411,4427.0,22289.0,106.0
7717,4428.0,22166.0,78.0
10302,4428.0,22144.0,105.0
9720,4428.0,22208.0,98.0
6761,4428.0,22006.0,68.0
9679,4429.0,22082.0,99.0
10455,4429.0,22389.0,106.0
8952,4429.0,22292.0,90.0
9804,4429.0,22392.0,100.0
8438,4429.0,22176.0,85.0
8629,4429.0,21889.0,87.0
10112,4429.0,22212.0,102.0
8724,4430.0,22283.0,89.0
9016,4430.0,22175.0,92.0
9332,4430.0,22356.0,95.0
9683,4430.0,22353.0,99.0
8837,4430.0,22095.0,89.0
7593,4430.0,22109.0,78.0
6457,4430.0,22056.0,66.0
9903,4431.0,22346.0,101.0
7836,4431.0,21953.0,80.0
9693,4431.0,22397.0,99.0
10258,4432.0,22259.0,104.0
9053,4432.0,22301.0,91.0
11023,4432.0,21879.0,112.0
8520,4432.0,22308.0,87.0
10156,4433.0,22235.0,103.0
8113,4434.0,22182.0,83.0
10095,4434.0,22240.0,103.0
7849,4434.0,21946.0,79.0
8852,4434.0,21956.0,90.0
8978,4435.0,22279.0,91.0
8983,4435.0,22043.0,92.0
8507,4435.0,21992.0,87.0
8862,4435.0,22429.0,90.0
5972,4435.0,22132.0,61.0
7716,4436.0,21941.0,79.0
9012,4436.0,22267.0,91.0
9197,4437.0,22253.0,93.0
10999,4437.0,22342.0,112.0
8717,4437.0,21962.0,88.0
8885,4437.0,22151.0,91.0
7453,4437.0,21978.0,75.0
7919,4437.0,22237.0,80.0
8240,4438.0,22103.0,84.0
10891,4440.0,22404.0,111.0
8644,4440.0,21994.0,87.0
8612,4440.0,22306.0,87.0
9515,4442.0,22277.0,97.0
8562,4442.0,21838.0,87.0
8763,4443.0,22318.0,88.0
8538,4443.0,22071.0,87.0
7480,4443.0,22172.0,77.0
8448,4444.0,22013.0,86.0
9117,4444.0,21983.0,92.0
8576,4445.0,22080.0,87.0
9592,4445.0,22295.0,97.0
10296,4446.0,22492.0,105.0
10794,4446.0,22153.0,110.0
7410,4446.0,22239.0,75.0
10055,4447.0,22118.0,102.0
9175,4447.0,22231.0,93.0
8710,4447.0,22340.0,89.0
9608,4447.0,22401.0,98.0
9385,4448.0,22403.0,96.0
8056,4448.0,22222.0,82.0
9770,4448.0,22404.0,99.0
11407,4448.0,22389.0,116.0
10078,4448.0,22298.0,103.0
10016,4448.0,21955.0,102.0
8134,4449.0,22041.0,82.0
10343,4449.0,22387.0,105.0
10671,4449.0,22285.0,108.0
9311,4450.0,22306.0,95.0
9172,4450.0,22088.0,93.0
9911,4451.0,22419.0,100.0
9462,4451.0,22314.0,95.0
9034,4451.0,22245.0,92.0
8463,4451.0,22329.0,86.0
8969,4452.0,21983.0,91.0
11055,4452.0,21934.0,112.0
8490,4452.0,22304.0,87.0
8559,4452.0,22281.0,86.0
8042,4453.0,22104.0,82.0
7642,4454.0,22263.0,78.0
8329,4454.0,22187.0,85.0
9896,4454.0,22228.0,101.0
10516,4454.0,22277.0,107.0
10875,4455.0,22461.0,110.0
9918,4456.0,22244.0,101.0
8070,4456.0,22280.0,81.0
8572,4456.0,22203.0,87.0
7881,4457.0,22034.0,80.0
8466,4457.0,22208.0,86.0
9405,4457.0,22369.0,96.0
11116,4458.0,22574.0,113.0
8289,4458.0,22026.0,85.0
8327,4458.0,22413.0,85.0
8937,4459.0,22362.0,91.0
11063,4459.0,22503.0,112.0
10054,4459.0,22458.0,101.0
9576,4460.0,22281.0,98.0
11435,4461.0,22392.0,115.0
10091,4461.0,22402.0,103.0
7080,4462.0,22317.0,73.0
9051,4462.0,22254.0,91.0
8164,4462.0,22295.0,83.0
9801,4462.0,22346.0,100.0
9323,4462.0,22355.0,94.0
8832,4463.0,22316.0,90.0
9753,4463.0,22487.0,98.0
8197,4463.0,22412.0,83.0
8547,4464.0,22303.0,86.0
6412,4465.0,22350.0,66.0
7346,4465.0,22118.0,75.0
8932,4465.0,22316.0,91.0
8440,4465.0,22261.0,85.0
8043,4466.0,22326.0,82.0
7599,4466.0,22155.0,78.0
8796,4466.0,22193.0,89.0
10784,4467.0,22078.0,110.0
8154,4467.0,22073.0,83.0
7280,4468.0,22281.0,75.0
7886,4468.0,22371.0,81.0
8187,4468.0,22284.0,83.0
8623,4468.0,22399.0,87.0
8341,4468.0,22392.0,85.0
10970,4469.0,21965.0,111.0
9508,4469.0,22391.0,97.0
10165,4470.0,22382.0,103.0
9908,4470.0,22347.0,101.0
10114,4471.0,22533.0,102.0
8216,4471.0,22328.0,83.0
7640,4472.0,22211.0,78.0
10490,4472.0,22201.0,107.0
9621,4473.0,22251.0,98.0
9946,4473.0,22424.0,101.0
11324,4474.0,22501.0,115.0
7742,4475.0,22449.0,78.0
10022,4476.0,22323.0,102.0
9847,4476.0,22429.0,100.0
11073,4476.0,22005.0,112.0
9158,4476.0,22519.0,92.0
9797,4477.0,22148.0,100.0
9967,4477.0,22609.0,101.0
9767,4477.0,22518.0,99.0
9594,4477.0,22400.0,98.0
10194,4478.0,22059.0,104.0
8213,4478.0,22564.0,83.0
9618,4478.0,22167.0,98.0
9293,4478.0,22341.0,95.0
8613,4478.0,22187.0,87.0
10080,4479.0,22397.0,103.0
9113,4479.0,22453.0,92.0
7708,4479.0,22486.0,79.0
11357,4479.0,22565.0,115.0
9239,4479.0,22413.0,93.0
10946,4480.0,22356.0,111.0
11315,4480.0,22356.0,115.0
8092,4481.0,22569.0,83.0
10897,4481.0,22111.0,111.0
9755,4482.0,22267.0,99.0
9072,4482.0,22324.0,92.0
10823,4483.0,22416.0,110.0
9549,4483.0,22511.0,96.0
8108,4483.0,22371.0,83.0
8025,4483.0,22437.0,81.0
9945,4483.0,22561.0,101.0
10546,4483.0,22540.0,106.0
10376,4484.0,22483.0,106.0
9010,4484.0,22481.0,91.0
10717,4484.0,22151.0,109.0
8564,4484.0,22639.0,86.0
8348,4485.0,22378.0,84.0
7442,4485.0,22288.0,76.0
8834,4486.0,22502.0,90.0
8147,4486.0,22269.0,83.0
8896,4487.0,22484.0,90.0
12322,4488.0,22158.0,125.0
8697,4488.0,22389.0,89.0
8725,4488.0,22590.0,89.0
6542,4488.0,22222.0,66.0
10507,4489.0,22449.0,107.0
10048,4489.0,22663.0,102.0
11551,4489.0,22666.0,116.0
7294,4490.0,22445.0,74.0
9064,4490.0,22382.0,92.0
9402,4491.0,22257.0,96.0
9101,4491.0,22450.0,92.0
9055,4492.0,22463.0,92.0
8047,4492.0,22600.0,81.0
10262,4492.0,22693.0,104.0
10240,4493.0,22588.0,104.0
9439,4494.0,22575.0,96.0
8888,4494.0,22540.0,90.0
8820,4494.0,22235.0,89.0
10569,4495.0,22380.0,107.0
9460,4495.0,22582.0,96.0
8991,4496.0,22439.0,92.0
8078,4496.0,22262.0,83.0
9721,4496.0,22193.0,99.0
9552,4497.0,22621.0,97.0
8045,4497.0,22185.0,82.0
10448,4497.0,22481.0,106.0
8592,4498.0,22290.0,87.0
9126,4500.0,22395.0,92.0
8367,4500.0,22335.0,85.0
8851,4501.0,22638.0,89.0
11207,4501.0,22622.0,113.0
10065,4501.0,22651.0,102.0
8728,4501.0,22202.0,88.0
9440,4501.0,22600.0,95.0
9082,4501.0,22527.0,93.0
9183,4502.0,22320.0,93.0
9187,4502.0,22691.0,93.0
10357,4502.0,22184.0,105.0
8838,4502.0,22614.0,90.0
8698,4502.0,22664.0,89.0
9003,4503.0,22350.0,91.0
8049,4503.0,22523.0,82.0
9579,4504.0,22573.0,98.0
8420,4504.0,22308.0,85.0
8773,4504.0,22670.0,89.0
9823,4505.0,22595.0,99.0
10533,4505.0,22525.0,107.0
8397,4506.0,22582.0,86.0
9164,4506.0,22540.0,93.0
8125,4506.0,22699.0,83.0
9119,4506.0,22444.0,93.0
8783,4506.0,22529.0,90.0
10863,4506.0,22230.0,110.0
8407,4506.0,22278.0,85.0
9212,4507.0,22511.0,93.0
10418,4507.0,22676.0,106.0
10089,4508.0,22143.0,102.0
10261,4508.0,22151.0,104.0
10265,4508.0,22201.0,103.0
7350,4508.0,22674.0,74.0
9205,4508.0,22092.0,94.0
10641,4508.0,22605.0,108.0
11458,4509.0,22691.0,115.0
10153,4509.0,22610.0,103.0
9875,4509.0,22682.0,100.0
7983,4509.0,22537.0,81.0
9901,4509.0,22160.0,100.0
9143,4510.0,22590.0,92.0
7630,4510.0,22336.0,78.0
10911,4510.0,22677.0,111.0
9122,4511.0,22611.0,92.0
10536,4511.0,22750.0,107.0
9558,4511.0,22614.0,97.0
8669,4512.0,22661.0,87.0
8709,4512.0,22558.0,88.0
11174,4512.0,22629.0,113.0
9331,4513.0,22716.0,94.0
10732,4513.0,22658.0,109.0
10600,4513.0,22683.0,108.0
9156,4513.0,22754.0,93.0
9780,4514.0,22331.0,100.0
9681,4514.0,22716.0,99.0
7576,4514.0,22637.0,78.0
8523,4515.0,22467.0,86.0
8926,4515.0,22140.0,91.0
10927,4515.0,22759.0,110.0
8860,4516.0,22718.0,90.0
8537,4516.0,22543.0,87.0
8222,4516.0,22633.0,83.0
10353,4516.0,22699.0,105.0
10579,4517.0,22677.0,108.0
8887,4517.0,22507.0,91.0
9531,4517.0,22800.0,96.0
11355,4517.0,22139.0,115.0
8050,4517.0,22469.0,81.0
11142,4517.0,22875.0,113.0
11271,4518.0,22816.0,113.0
8401,4518.0,22471.0,85.0
10175,4518.0,22574.0,103.0
10136,4518.0,22708.0,103.0
9572,4518.0,22672.0,96.0
9028,4518.0,22303.0,91.0
7810,4519.0,22652.0,80.0
10888,4519.0,22814.0,111.0
9560,4519.0,22489.0,97.0
9756,4520.0,22668.0,99.0
8022,4520.0,22344.0,82.0
6892,4521.0,22567.0,70.0
9275,4521.0,22419.0,94.0
9805,4521.0,22485.0,100.0
8072,4522.0,22426.0,82.0
9586,4522.0,22743.0,98.0
11284,4524.0,22292.0,114.0
10144,4524.0,22527.0,103.0
9133,4525.0,22492.0,92.0
9155,4526.0,22345.0,93.0
7797,4526.0,22705.0,80.0
8332,4526.0,22766.0,85.0
9947,4527.0,22688.0,101.0
8503,4527.0,22689.0,87.0
7906,4528.0,22611.0,80.0
8647,4528.0,22435.0,88.0
7920,4528.0,22617.0,80.0
8354,4529.0,22512.0,85.0
6544,4529.0,22450.0,67.0
10720,4530.0,22621.0,108.0
7594,4530.0,22497.0,78.0
10446,4531.0,22860.0,106.0
8786,4531.0,22404.0,90.0
12626,4531.0,22726.0,128.0
9526,4532.0,22654.0,97.0
7690,4532.0,22545.0,79.0
9036,4532.0,22478.0,91.0
8129,4532.0,22581.0,83.0
7925,4532.0,22808.0,81.0
10355,4533.0,22901.0,104.0
8785,4533.0,22814.0,90.0
9955,4533.0,22557.0,101.0
7759,4533.0,22772.0,78.0
9089,4533.0,22608.0,93.0
9737,4534.0,22716.0,98.0
9407,4534.0,22896.0,96.0
10127,4535.0,22682.0,103.0
8752,4535.0,22701.0,88.0
10994,4535.0,22764.0,112.0
8481,4535.0,22493.0,87.0
8966,4536.0,22739.0,90.0
10253,4536.0,22786.0,104.0
10413,4536.0,22577.0,106.0
9625,4536.0,22800.0,98.0
9417,4537.0,22343.0,96.0
6777,4537.0,22617.0,70.0
9650,4539.0,22265.0,98.0
9285,4539.0,22790.0,95.0
10468,4539.0,22803.0,106.0
10154,4539.0,22695.0,103.0
9950,4539.0,22659.0,101.0
8731,4539.0,22659.0,89.0
10548,4540.0,22665.0,107.0
10206,4540.0,22772.0,104.0
9702,4540.0,22785.0,99.0
10303,4542.0,22629.0,105.0
9409,4542.0,22524.0,95.0
9394,4542.0,22605.0,96.0
10954,4542.0,22653.0,111.0
9849,4543.0,22836.0,100.0
9181,4544.0,22535.0,94.0
9481,4544.0,22728.0,96.0
10949,4544.0,22797.0,110.0
8994,4544.0,22833.0,92.0
9895,4544.0,22611.0,101.0
9103,4544.0,22739.0,93.0
10611,4544.0,22529.0,108.0
9992,4544.0,22876.0,102.0
8764,4544.0,22542.0,89.0
8286,4545.0,22674.0,84.0
8712,4545.0,22511.0,89.0
8696,4545.0,22604.0,88.0
9623,4546.0,22839.0,98.0
9628,4546.0,22830.0,98.0
10289,4546.0,22381.0,104.0
10255,4546.0,22750.0,103.0
8124,4547.0,22642.0,82.0
7327,4547.0,22867.0,74.0
9096,4548.0,22842.0,92.0
11828,4549.0,22876.0,119.0
8813,4549.0,22856.0,90.0
6853,4550.0,22817.0,69.0
10444,4550.0,22644.0,106.0
9986,4550.0,22650.0,102.0
10252,4550.0,22761.0,104.0
11516,4550.0,22644.0,117.0
8821,4550.0,22765.0,90.0
9005,4551.0,22908.0,92.0
8510,4551.0,22961.0,87.0
10585,4551.0,22717.0,108.0
11394,4551.0,22735.0,116.0
9682,4552.0,22887.0,99.0
8229,4553.0,22991.0,84.0
7710,4553.0,22757.0,79.0
10109,4553.0,22939.0,103.0
10445,4553.0,22861.0,106.0
10142,4554.0,22477.0,103.0
10696,4554.0,22388.0,109.0
9138,4554.0,22503.0,93.0
9406,4554.0,22705.0,96.0
7427,4555.0,22742.0,76.0
8029,4555.0,22439.0,82.0
9732,4555.0,22749.0,98.0
10480,4555.0,22855.0,107.0
9475,4555.0,22774.0,96.0
9747,4556.0,22797.0,98.0
8205,4556.0,22688.0,83.0
7850,4556.0,22793.0,80.0
8419,4557.0,22778.0,86.0
10591,4557.0,22744.0,107.0
8137,4557.0,22678.0,82.0
10419,4558.0,23001.0,105.0
9707,4558.0,22828.0,99.0
9120,4558.0,22308.0,92.0
7971,4558.0,22806.0,80.0
9606,4558.0,22913.0,98.0
8044,4559.0,22558.0,81.0
10733,4559.0,22851.0,109.0
9651,4559.0,22697.0,98.0
10492,4560.0,22961.0,107.0
12044,4560.0,22934.0,122.0
12539,4561.0,22962.0,127.0
8185,4562.0,22856.0,84.0
10478,4562.0,22925.0,107.0
8791,4562.0,22571.0,89.0
8484,4563.0,22822.0,87.0
10625,4563.0,22766.0,108.0
10311,4563.0,22664.0,105.0
8059,4564.0,22892.0,82.0
10864,4564.0,22656.0,110.0
9593,4565.0,22957.0,97.0
8824,4565.0,22806.0,89.0
10035,4565.0,22375.0,102.0
7787,4565.0,22893.0,80.0
12172,4565.0,22431.0,123.0
11059,4565.0,22862.0,112.0
10588,4566.0,22726.0,108.0
8567,4566.0,22944.0,87.0
9182,4567.0,22822.0,94.0
9613,4567.0,22584.0,98.0
8929,4568.0,23045.0,91.0
11224,4568.0,23000.0,114.0
10595,4568.0,22943.0,107.0
10557,4568.0,22745.0,107.0
9951,4568.0,22906.0,100.0
10034,4568.0,22960.0,101.0
11434,4568.0,22761.0,116.0
7148,4569.0,22894.0,73.0
9924,4569.0,22886.0,101.0
10094,4569.0,22617.0,102.0
7667,4569.0,22823.0,78.0
10731,4569.0,22801.0,109.0
7340,4569.0,22878.0,75.0
8305,4569.0,22937.0,84.0
9998,4570.0,22863.0,102.0
7573,4571.0,22608.0,77.0
7851,4572.0,22782.0,80.0
9760,4573.0,22520.0,98.0
10936,4573.0,22994.0,111.0
8508,4573.0,22886.0,87.0
10578,4573.0,22542.0,108.0
8150,4574.0,22809.0,83.0
8865,4575.0,22834.0,89.0
9084,4575.0,22915.0,93.0
9438,4575.0,22853.0,95.0
10526,4575.0,22927.0,107.0
6914,4575.0,22852.0,70.0
7933,4576.0,22958.0,81.0
10259,4576.0,22460.0,104.0
8918,4577.0,22894.0,91.0
9348,4578.0,22663.0,94.0
8101,4578.0,22908.0,82.0
9959,4578.0,22819.0,101.0
8555,4578.0,23052.0,87.0
8193,4579.0,22682.0,83.0
9846,4579.0,23037.0,100.0
9631,4579.0,23012.0,98.0
10394,4580.0,22904.0,106.0
8130,4580.0,22732.0,83.0
9002,4580.0,22819.0,92.0
9577,4580.0,22665.0,98.0
9366,4580.0,22948.0,95.0
10978,4581.0,22853.0,112.0
11050,4582.0,22882.0,112.0
7902,4582.0,22836.0,81.0
10071,4583.0,22912.0,102.0
8902,4583.0,22810.0,90.0
10686,4583.0,22919.0,109.0
9412,4584.0,23057.0,95.0
10488,4584.0,23185.0,107.0
12346,4585.0,23133.0,125.0
10638,4586.0,22435.0,108.0
9513,4586.0,22724.0,96.0
10388,4587.0,22998.0,106.0
8312,4587.0,22943.0,84.0
10634,4587.0,22858.0,108.0
8110,4587.0,23113.0,82.0
7999,4588.0,22986.0,82.0
8940,4588.0,22954.0,91.0
8617,4589.0,23062.0,87.0
9655,4591.0,22800.0,98.0
9936,4591.0,23063.0,101.0
7322,4591.0,22982.0,75.0
9161,4591.0,22980.0,92.0
10037,4591.0,23036.0,102.0
8649,4592.0,22997.0,88.0
9969,4592.0,22496.0,100.0
8963,4592.0,22992.0,91.0
8023,4593.0,23026.0,82.0
8959,4593.0,23012.0,91.0
10660,4593.0,23081.0,108.0
9696,4594.0,23008.0,99.0
9245,4594.0,22744.0,94.0
11234,4594.0,23102.0,114.0
8853,4595.0,22969.0,90.0
10567,4595.0,22970.0,107.0
11295,4595.0,22978.0,115.0
9474,4595.0,22798.0,95.0
8483,4596.0,22989.0,87.0
10373,4596.0,22939.0,104.0
11172,4596.0,23013.0,113.0
10329,4596.0,23146.0,105.0
10083,4596.0,22996.0,103.0
10217,4596.0,23143.0,104.0
8143,4597.0,22933.0,83.0
11558,4597.0,22563.0,117.0
8495,4597.0,23034.0,87.0
8597,4598.0,22811.0,88.0
10133,4598.0,22867.0,103.0
8157,4598.0,23057.0,83.0
9996,4598.0,23197.0,102.0
9738,4599.0,22556.0,99.0
11895,4599.0,22593.0,121.0
9148,4600.0,22970.0,93.0
9441,4600.0,23006.0,96.0
10718,4600.0,23080.0,108.0
7566,4601.0,23042.0,76.0
8601,4601.0,22886.0,88.0
8337,4601.0,23010.0,85.0
9557,4601.0,23080.0,97.0
9188,4601.0,23076.0,94.0
8357,4601.0,22879.0,84.0
8863,4602.0,22904.0,89.0
8850,4602.0,22932.0,90.0
10985,4602.0,22962.0,112.0
10237,4602.0,23003.0,104.0
9375,4603.0,23183.0,95.0
10328,4603.0,23159.0,104.0
8855,4603.0,23044.0,89.0
8925,4604.0,23064.0,91.0
7219,4605.0,23078.0,73.0
8823,4605.0,22867.0,90.0
12242,4605.0,23121.0,124.0
9127,4605.0,22977.0,93.0
9178,4606.0,22794.0,93.0
9288,4606.0,22942.0,94.0
10692,4606.0,23087.0,109.0
8554,4606.0,23036.0,87.0
8801,4606.0,22949.0,90.0
11235,4606.0,23111.0,114.0
10369,4606.0,22720.0,105.0
7429,4607.0,23087.0,76.0
12406,4608.0,22619.0,126.0
10317,4609.0,23108.0,105.0
11146,4609.0,23108.0,112.0
10481,4609.0,22859.0,107.0
9174,4610.0,23103.0,93.0
10898,4610.0,23064.0,111.0
9246,4610.0,23281.0,94.0
7550,4610.0,23092.0,76.0
9305,4610.0,22825.0,95.0
8882,4610.0,22993.0,91.0
8686,4611.0,23040.0,88.0
9472,4611.0,23124.0,96.0
9922,4611.0,23025.0,101.0
7874,4612.0,22875.0,79.0
9486,4613.0,22843.0,97.0
9358,4613.0,22930.0,95.0
8498,4613.0,23169.0,86.0
9252,4613.0,22856.0,94.0
10313,4615.0,23195.0,105.0
7176,4615.0,23031.0,73.0
11007,4615.0,22724.0,112.0
9710,4615.0,23339.0,99.0
10518,4616.0,23045.0,106.0
8674,4616.0,22907.0,88.0
11903,4617.0,23178.0,121.0
7713,4617.0,23041.0,78.0
10859,4618.0,23008.0,109.0
9601,4619.0,23233.0,98.0
10235,4619.0,22966.0,104.0
11198,4619.0,23226.0,113.0
9470,4619.0,22914.0,96.0
12202,4619.0,23015.0,124.0
7698,4620.0,23132.0,79.0
9093,4620.0,23393.0,93.0
9226,4621.0,23137.0,94.0
11515,4621.0,23293.0,117.0
11560,4621.0,23233.0,117.0
8090,4621.0,22822.0,83.0
7472,4621.0,23111.0,76.0
9827,4622.0,23231.0,100.0
11293,4623.0,22709.0,115.0
8693,4624.0,22915.0,89.0
9421,4624.0,23144.0,96.0
9765,4624.0,22848.0,98.0
9326,4625.0,23093.0,95.0
9180,4626.0,23125.0,93.0
9220,4626.0,23053.0,94.0
9522,4627.0,23200.0,96.0
9543,4627.0,23028.0,96.0
8230,4627.0,22964.0,83.0
9970,4628.0,23142.0,101.0
8453,4628.0,23066.0,85.0
9004,4628.0,23020.0,91.0
10146,4629.0,23187.0,103.0
10395,4629.0,23109.0,106.0
9268,4630.0,23121.0,94.0
9398,4630.0,23288.0,96.0
9279,4631.0,23163.0,94.0
11034,4631.0,23243.0,112.0
10281,4631.0,23081.0,105.0
8941,4631.0,23245.0,91.0
10842,4632.0,23265.0,109.0
9688,4632.0,23030.0,98.0
8737,4633.0,22978.0,89.0
7926,4633.0,22980.0,81.0
9422,4633.0,23264.0,95.0
7793,4634.0,23058.0,80.0
9635,4635.0,22994.0,98.0
9218,4635.0,23275.0,94.0
8075,4636.0,23005.0,82.0
10791,4636.0,23132.0,110.0
9343,4636.0,22819.0,94.0
11537,4636.0,22930.0,117.0
10632,4636.0,22726.0,108.0
10122,4637.0,23265.0,103.0
9459,4637.0,22948.0,96.0
10090,4637.0,23092.0,103.0
8784,4637.0,23244.0,89.0
10060,4638.0,23052.0,102.0
8869,4638.0,23159.0,90.0
9435,4638.0,23298.0,95.0
9066,4639.0,23252.0,92.0
8670,4639.0,23192.0,87.0
10926,4639.0,23151.0,110.0
10899,4639.0,23345.0,111.0
10860,4639.0,22790.0,110.0
8061,4640.0,23202.0,82.0
8911,4641.0,22983.0,90.0
9011,4641.0,23250.0,92.0
11205,4641.0,23186.0,114.0
9176,4642.0,23139.0,94.0
9854,4642.0,23130.0,99.0
9571,4642.0,23239.0,97.0
9303,4642.0,23280.0,95.0
9251,4643.0,23356.0,94.0
10583,4643.0,23079.0,107.0
7487,4643.0,23192.0,77.0
9974,4643.0,23266.0,100.0
9570,4643.0,23239.0,97.0
11360,4644.0,23121.0,115.0
10290,4644.0,23172.0,105.0
9540,4644.0,23155.0,97.0
9647,4645.0,23240.0,98.0
10182,4646.0,22697.0,104.0
7733,4646.0,23082.0,79.0
7631,4647.0,23210.0,78.0
11859,4647.0,22848.0,119.0
9257,4647.0,23384.0,93.0
9512,4647.0,23312.0,97.0
8727,4647.0,23188.0,88.0
9227,4647.0,23271.0,94.0
10576,4648.0,23322.0,107.0
9669,4648.0,22965.0,98.0
8545,4648.0,23289.0,87.0
9949,4648.0,23177.0,101.0
10245,4648.0,23374.0,104.0
8163,4649.0,23238.0,83.0
8807,4649.0,23269.0,90.0
10795,4649.0,23057.0,110.0
9516,4649.0,23388.0,97.0
9455,4650.0,23263.0,96.0
9351,4650.0,23279.0,95.0
9862,4651.0,23204.0,100.0
8700,4652.0,23417.0,88.0
9151,4652.0,23236.0,93.0
9757,4652.0,23324.0,98.0
9751,4653.0,22832.0,98.0
10750,4653.0,23285.0,109.0
10157,4653.0,23284.0,102.0
9997,4653.0,23257.0,102.0
10005,4654.0,23372.0,102.0
10494,4654.0,23344.0,107.0
9830,4655.0,23398.0,100.0
8456,4655.0,23293.0,85.0
9774,4656.0,23316.0,98.0
10535,4656.0,23350.0,107.0
9965,4656.0,23286.0,101.0
11011,4656.0,23252.0,111.0
10788,4656.0,23425.0,110.0
8757,4657.0,23033.0,89.0
8575,4657.0,23252.0,87.0
9900,4657.0,23296.0,100.0
10849,4658.0,23422.0,110.0
9168,4658.0,23337.0,93.0
8776,4658.0,23101.0,90.0
11254,4659.0,23267.0,114.0
9403,4660.0,23183.0,96.0
10164,4660.0,23196.0,103.0
8351,4660.0,23152.0,84.0
10150,4661.0,23198.0,103.0
10558,4661.0,23368.0,107.0
11087,4662.0,23381.0,112.0
8742,4662.0,23067.0,88.0
10619,4663.0,23314.0,108.0
9568,4663.0,23406.0,97.0
10295,4663.0,23446.0,105.0
11281,4663.0,23248.0,115.0
10543,4664.0,23379.0,107.0
9042,4664.0,23410.0,91.0
9039,4664.0,23349.0,92.0
10729,4665.0,22968.0,109.0
9017,4665.0,23111.0,92.0
9210,4665.0,23377.0,94.0
12004,4665.0,22951.0,122.0
9791,4665.0,23536.0,100.0
9808,4665.0,23291.0,99.0
11752,4666.0,22859.0,119.0
9873,4667.0,23141.0,100.0
7847,4667.0,23253.0,79.0
8768,4667.0,23302.0,89.0
9261,4668.0,23254.0,94.0
10229,4668.0,23476.0,104.0
9826,4668.0,23253.0,100.0
8408,4668.0,23425.0,85.0
9345,4668.0,23374.0,95.0
10839,4668.0,23485.0,110.0
9961,4668.0,23399.0,101.0
10208,4668.0,23338.0,104.0
10424,4669.0,23503.0,106.0
11153,4670.0,23346.0,113.0
7786,4670.0,23320.0,80.0
10312,4670.0,23386.0,104.0
7719,4670.0,23349.0,78.0
8189,4671.0,23381.0,83.0
8589,4671.0,23336.0,87.0
10991,4671.0,23406.0,112.0
9662,4671.0,23371.0,97.0
9530,4671.0,23142.0,97.0
9850,4672.0,23352.0,99.0
10360,4672.0,23376.0,105.0
10079,4673.0,23454.0,102.0
10598,4673.0,23520.0,108.0
11251,4674.0,23321.0,113.0
10246,4674.0,23236.0,104.0
9864,4674.0,23316.0,99.0
9556,4674.0,23365.0,96.0
11378,4674.0,22978.0,116.0
10739,4675.0,23151.0,108.0
10685,4676.0,23459.0,109.0
9046,4676.0,23366.0,92.0
9259,4676.0,23374.0,93.0
9094,4676.0,23392.0,93.0
10159,4676.0,23278.0,103.0
11008,4676.0,23269.0,112.0
9447,4676.0,23342.0,96.0
9059,4676.0,23409.0,92.0
9195,4677.0,23185.0,94.0
9523,4678.0,23310.0,97.0
10001,4678.0,23425.0,101.0
8908,4678.0,23418.0,90.0
12908,4679.0,23563.0,131.0
9684,4680.0,23409.0,99.0
9338,4680.0,23354.0,94.0
10904,4680.0,23551.0,111.0
11805,4681.0,23312.0,120.0
7018,4681.0,23336.0,72.0
9942,4681.0,23217.0,101.0
9779,4681.0,23121.0,99.0
9868,4681.0,23334.0,99.0
10161,4682.0,23473.0,103.0
8276,4682.0,23354.0,84.0
9026,4682.0,23386.0,91.0
9723,4682.0,23342.0,99.0
9581,4682.0,23441.0,98.0
8650,4683.0,23279.0,88.0
9886,4684.0,23377.0,101.0
11447,4684.0,22982.0,116.0
7774,4684.0,23534.0,78.0
9255,4684.0,23433.0,94.0
8269,4684.0,23287.0,83.0
8689,4684.0,23270.0,88.0
11477,4685.0,23508.0,117.0
9857,4685.0,23205.0,100.0
10765,4685.0,23409.0,109.0
9340,4685.0,23366.0,95.0
10814,4687.0,23089.0,110.0
10184,4687.0,23578.0,104.0
9990,4688.0,23388.0,102.0
9284,4688.0,23236.0,95.0
10241,4689.0,23392.0,104.0
10189,4689.0,23132.0,103.0
9217,4689.0,23398.0,93.0
9236,4690.0,23497.0,93.0
8335,4690.0,23303.0,85.0
10800,4691.0,23370.0,110.0
10346,4691.0,23516.0,105.0
