,0,1,2,3
8740,H2M2CO5C6,C77O2,0,OH
8741,H2M2CO5C6,C78O2,0,OH
8742,H2M2CO5C6,CH3CO3,0,hv
8743,H2M2CO5C6,HO2M2C4O2,0,hv
8744,H2M3C4CHO,C68O2,0,OH
8745,H2M3C4CHO,CO,0,hv
8746,H2M3C4CHO,H2M3C4CO3,[],[]
8747,H2M3C4CHO,H2M3C4O2,0,hv
8748,H2M3C4CHO,HNO3,0,NO3
8749,H2M3C4CO2H,H2M3C4O2,0,OH
8750,H2M3C4CO3,C6PAN11,0,NO2
8751,H2M3C4CO3,H2M3C4CO2H,[],[]
8752,H2M3C4CO3,H2M3C4CO3H,0,HO2
8753,H2M3C4CO3,H2M3C4O2,[],[]
8754,H2M3C4CO3H,H2M3C4CO3,0,OH
8755,H2M3C4CO3H,H2M3C4O2,0,hv
8756,H2M3C4NO3,H2M3C4O,0,hv
8757,H2M3C4NO3,HO2C43CHO,0,OH
8758,H2M3C4O,C56O2,0,Uni-molecular
8759,H2M3C4O,HO2C43CHO,0,O2
8760,H2M3C4O2,H2M3C4NO3,0,RO2NO
8761,H2M3C4O2,H2M3C4O,[],[]
8762,H2M3C4O2,H2M3C4OOH,0,RO2HO2
8763,H2M3C4O2,HO13M2C4,0,RO2
8764,H2M3C4O2,HO2C43CHO,0,RO2
8765,H2M3C4OOH,H2M3C4O,0,hv
8766,H2M3C4OOH,H2M3C4O2,0,OH
8767,H2M3C4OOH,HO2C43CHO,0,OH
8768,H2M3CO4CHO,CO,0,hv
8769,H2M3CO4CHO,HO2C43CO3,[],[]
8770,H2M3CO5C6,C712O2,0,OH
8771,H2M3CO5C6,CH3CO3,0,hv
8772,H2M3CO5C6,H2M3C4O2,0,hv
8773,H2M3CO5C6,M3CO25C6,0,OH
8774,H2M4C65NO3,H2M4C65O,0,hv
8775,H2M4C65NO3,H2M4CO5C6,0,OH
8776,H2M4C65O,H2M3CO5C6,0,Uni-molecular
8777,H2M4C65O2,H25M3C6,0,RO2
8778,H2M4C65O2,H2M4C65NO3,0,RO2NO
8779,H2M4C65O2,H2M4C65O,[],[]
8780,H2M4C65O2,H2M4C65OOH,0,RO2HO2
8781,H2M4C65O2,H2M4CO5C6,0,RO2
8782,H2M4C65OOH,H2M4C65O,0,hv
8783,H2M4C65OOH,H2M4CO5C6,0,OH
8784,H2M4CO5C6,CH3CO3,0,hv
8785,H2M4CO5C6,HO2C54O2,0,hv
8786,H2M4CO5C6,M3CO25C6,0,OH
8787,H2M5C65NO3,CH3COCH3,0,OH
8788,H2M5C65NO3,H2M5C65O,0,hv
8789,H2M5C65NO3,HO2C3CHO,0,OH
8790,H2M5C65O,H2M2CO5C6,0,Uni-molecular
8791,H2M5C65O2,H25M2C6,0,RO2
8792,H2M5C65O2,H2M5C65NO3,0,RO2NO
8793,H2M5C65O2,H2M5C65O,[],[]
8794,H2M5C65O2,H2M5C65OOH,0,RO2HO2
8795,H2M5C65OOH,H2M5C65O,0,hv
8796,H2M5C65OOH,H2M5C65O2,0,OH
8797,H2MC5NO3,H2M3C4CHO,0,OH
8798,H2MC5NO3,H2MC5O,0,hv
8799,H2MC5O,CO2M3C5OH,0,Uni-molecular
8800,H2MC5O2,H2M3C4CHO,0,RO2
8801,H2MC5O2,H2MC5NO3,0,RO2NO
8802,H2MC5O2,H2MC5O,[],[]
8803,H2MC5O2,H2MC5OOH,0,RO2HO2
8804,H2MC5O2,HO14M3C5,0,RO2
8805,H2MC5OOH,H2M3C4CHO,0,OH
8806,H2MC5OOH,H2MC5O,0,hv
8807,H2MC5OOH,H2MC5O2,0,OH
8808,H3C25C5CHO,CO,[],[]
8809,H3C25C5CHO,H3C2C4CO3,[],[]
8810,H3C25C6CO3,H3C25C6O2,[],[]
8811,H3C25C6CO3,H3C25C6PAN,0,NO2
8812,H3C25C6CO3,H3C25CCO2H,[],[]
8813,H3C25C6CO3,H3C25CCO3H,0,HO2
8814,H3C25C6O,H3C2C4CO3,0,KDEC
8815,H3C25C6O,HCHO,0,KDEC
8816,H3C25C6O2,H3C25C5CHO,0,RO2
8817,H3C25C6O2,H3C25C6O,[],[]
8818,H3C25C6O2,H3C25C6OH,0,RO2
8819,H3C25C6O2,H3C25C6OOH,0,RO2HO2
8820,H3C25C6OH,C614CO,0,OH
8821,H3C25C6OH,H3C25C5CHO,0,OH
8822,H3C25C6OH,HMVKAO2,0,hv
8823,H3C25C6OH,HOCH2CO3,0,hv
8824,H3C25C6OOH,H3C25C5CHO,0,OH
8825,H3C25C6OOH,H3C25C6O,0,hv
8826,H3C25C6PAN,CO,0,OH
8827,H3C25C6PAN,H3C25C5CHO,0,OH
8828,H3C25C6PAN,H3C25C6CO3,0,KBPAN
8829,H3C25CCO2H,H3C25C6O2,[],[]
8830,H3C25CCO3H,H3C25C6CO3,0,OH
8831,H3C25CCO3H,H3C25C6O2,0,hv
8832,H3C2C4CO2H,HMVKAO2,[],[]
8833,H3C2C4CO3,H3C2C4CO2H,[],[]
8834,H3C2C4CO3,H3C2C4CO3H,0,HO2
8835,H3C2C4CO3,H3C2C4PAN,0,NO2
8836,H3C2C4CO3,HMVKAO2,[],[]
8837,H3C2C4CO3H,H3C2C4CO3,0,OH
8838,H3C2C4CO3H,HMVKAO2,0,hv
8839,H3C2C4PAN,CO,0,OH
8840,H3C2C4PAN,CO2H3CHO,0,OH
8841,H3C2C4PAN,H3C2C4CO3,0,KBPAN
8842,H3M2C4CO3,C6PAN20,0,NO2
8843,H3M2C4CO3,H3M2C4CO3H,0,HO2
8844,H3M2C4CO3,ME3BU2OLO2,[],[]
8845,H3M2C4CO3H,H3M2C4CO3,0,OH
8846,H3M2C4CO3H,ME3BU2OLO2,0,hv
8847,H3M3C4CHO,CO,0,hv
8848,H3M3C4CHO,H3M3C4CO3,[],[]
8849,H3M3C4CHO,HNO3,0,NO3
8850,H3M3C4CHO,PROL11MO2,0,hv
8851,H3M3C4CO3,C6PAN21,0,NO2
8852,H3M3C4CO3,H3M3C4CO3H,0,HO2
8853,H3M3C4CO3,PROL11MO2,[],[]
8854,H3M3C4CO3H,H3M3C4CO3,0,OH
8855,H3M3C4CO3H,PROL11MO2,0,hv
8856,H3M3C5CHO,CO,0,hv
8857,H3M3C5CHO,H3M3C5CO3,[],[]
8858,H3M3C5CHO,H3M3C5O2,0,hv
8859,H3M3C5CHO,HNO3,0,NO3
8860,H3M3C5CO2H,H3M3C5O2,0,OH
8861,H3M3C5CO3,C7PAN1,0,NO2
8862,H3M3C5CO3,H3M3C5CO2H,[],[]
8863,H3M3C5CO3,H3M3C5CO3H,0,HO2
8864,H3M3C5CO3,H3M3C5O2,[],[]
8865,H3M3C5CO3H,H3M3C5CO3,0,OH
8866,H3M3C5CO3H,H3M3C5O2,0,hv
8867,H3M3C5NO3,H3M3C4CHO,0,OH
8868,H3M3C5NO3,H3M3C5O,0,hv
8869,H3M3C5O,H13M3C5O2,0,Uni-molecular
8870,H3M3C5O2,H13M3C5,0,RO2
8871,H3M3C5O2,H3M3C4CHO,0,RO2
8872,H3M3C5O2,H3M3C5NO3,0,RO2NO
8873,H3M3C5O2,H3M3C5O,[],[]
8874,H3M3C5O2,H3M3C5OOH,0,RO2HO2
8875,H3M3C5OOH,H3M3C4CHO,0,OH
8876,H3M3C5OOH,H3M3C5O,0,hv
8877,H3M3C5OOH,H3M3C5O2,0,OH
8878,H3M3C6NO3,H3M3C5CHO,0,OH
8879,H3M3C6NO3,H3M3C6O,0,hv
8880,H3M3C6O,H3M3C5CHO,0,O2
8881,H3M3C6O2,H14M4C6,0,RO2
8882,H3M3C6O2,H3M3C5CHO,0,RO2
8883,H3M3C6O2,H3M3C6NO3,0,RO2NO
8884,H3M3C6O2,H3M3C6O,[],[]
8885,H3M3C6O2,H3M3C6OOH,0,RO2HO2
8886,H3M3C6OOH,H3M3C5CHO,0,OH
8887,H3M3C6OOH,H3M3C6O2,0,OH
8888,H3NCO2CHO,CO,[],[]
8889,H3NCO2CHO,HNO3,0,NO3
8890,H3NCO2CHO,NMGLYOX,[],[]
8891,HC23C4CO3H,H1C23C4CO3,0,OH
8892,HC23C4CO3H,H1C23C4O2,0,hv
8893,HC3CCHO,ACR,0,hv
8894,HC3CCHO,CO,0,hv
8895,HC3CCHO,HC3CCO3,[],[]
8896,HC3CCHO,HNO3,0,NO3
8897,HC3CCO3,ACR,[],[]
8898,HC3CCO3,C4PAN8,0,NO2
8899,HC3CCO3,HC3CCO3H,0,HO2
8900,HC3CCO3H,ACR,0,hv
8901,HC3CCO3H,HC3CCO3,0,OH
8902,HC3CHO,C41O2,0,OH
8903,HC3CHO,CO,[],[]
8904,HC3CHO,GAOOA,0,O3
8905,HC3CHO,GLYOOA,0,O3
8906,HC3CHO,GLYOX,0,O3
8907,HC3CHO,HC3CO3,[],[]
8908,HC3CHO,HNO3,0,NO3
8909,HC3CHO,HOCH2CHO,[],[]
8910,HC3CO2H,CO,0,OH
8911,HC3CO2H,HOCH2CHO,0,OH
8912,HC3CO3,C4PAN7,0,NO2
8913,HC3CO3,CO,[],[]
8914,HC3CO3,HC3CO2H,[],[]
8915,HC3CO3,HC3CO3H,0,HO2
8916,HC3CO3,HOCH2CHO,[],[]
8917,HC3CO3H,CO,0,hv
8918,HC3CO3H,HC3CO3,0,OH
8919,HC3CO3H,HOCH2CHO,0,hv
8920,HC4ACHO,ACETOL,[],[]
8921,HC4ACHO,ACLOOA,0,O3
8922,HC4ACHO,C4MDIAL,0,OH
8923,HC4ACHO,C58AO2,0,OH
8924,HC4ACHO,C58O2,0,OH
8925,HC4ACHO,CO,[],[]
8926,HC4ACHO,GLYOOC,0,O3
8927,HC4ACHO,GLYOX,0,O3
8928,HC4ACHO,HC4ACO3,[],[]
8929,HC4ACHO,HNO3,0,NO3
8930,HC4ACO2H,ACETOL,0,OH
8931,HC4ACO2H,CO,0,OH
8932,HC4ACO3,ACETOL,[],[]
8933,HC4ACO3,C5PACALD2,0,Uni-molecular
8934,HC4ACO3,C5PAN17,0,NO2
8935,HC4ACO3,CO,[],[]
8936,HC4ACO3,HC4ACO2H,[],[]
8937,HC4ACO3,HC4ACO3H,0,HO2
8938,HC4ACO3H,ACETOL,0,hv
8939,HC4ACO3H,CO,[],[]
8940,HC4ACO3H,MACROH,0,OH
8941,HC4CCHO,C4MDIAL,0,OH
8942,HC4CCHO,C57AO2,0,OH
8943,HC4CCHO,C57O2,0,OH
8944,HC4CCHO,CH3CO3,0,hv
8945,HC4CCHO,CO,0,hv
8946,HC4CCHO,GAOOB,0,O3
8947,HC4CCHO,HC4CCO3,[],[]
8948,HC4CCHO,HNO3,0,NO3
8949,HC4CCHO,HOCH2CHO,[],[]
8950,HC4CCHO,MGLYOOA,0,O3
8951,HC4CCHO,MGLYOX,0,O3
8952,HC4CCO2H,CH3CO3,0,OH
8953,HC4CCO2H,HOCH2CHO,0,OH
8954,HC4CCO3,C5PACALD1,0,Uni-molecular
8955,HC4CCO3,C5PAN19,0,NO2
8956,HC4CCO3,CH3CO3,[],[]
8957,HC4CCO3,HC4CCO2H,[],[]
8958,HC4CCO3,HC4CCO3H,0,HO2
8959,HC4CCO3,HOCH2CHO,[],[]
8960,HC4CCO3H,CH3CO3,0,hv
8961,HC4CCO3H,CO,0,OH
8962,HC4CCO3H,HO12CO3C4,0,OH
8963,HC4CCO3H,HOCH2CHO,0,hv
8964,HC4CHO,C58O2,0,OH
8965,HC4CHO,CO,0,hv
8966,HC4CHO,HC4CO3,0,OH
8967,HC4CHO,MACR,0,hv
8968,HC4CO3,HC4CO3H,0,HO2
8969,HC4CO3,HC4PAN,0,NO2
8970,HC4CO3,MACR,[],[]
8971,HC4CO3H,HC4CO3,0,OH
8972,HC4CO3H,MACR,0,hv
8973,HC4PAN,CO,0,OH
8974,HC4PAN,HC4CO3,0,KBPAN
8975,HC4PAN,MACR,0,OH
8976,HCC7CO,C719O2,0,OH
8977,HCHO,CO,[],[]
8978,HCHO,H2,0,hv
8979,HCHO,HNO3,0,NO3
8980,HCOC5,C59O2,0,OH
8981,HCOC5,CH3CO3,0,hv
8982,HCOC5,HCHO,0,hv
8983,HCOC5,HOCH2CO3,0,hv
8984,HCOCH2CHO,CO,0,hv
8985,HCOCH2CHO,HCOCH2CO3,[],[]
8986,HCOCH2CHO,HCOCH2O2,0,hv
8987,HCOCH2CHO,HNO3,0,NO3
8988,HCOCH2CO2H,HCOCH2O2,[],[]
8989,HCOCH2CO3,C3PAN2,0,NO2
8990,HCOCH2CO3,HCOCH2CO2H,[],[]
8991,HCOCH2CO3,HCOCH2CO3H,0,HO2
8992,HCOCH2CO3,HCOCH2O2,[],[]
8993,HCOCH2CO3H,HCOCH2CO3,0,OH
8994,HCOCH2CO3H,HCOCH2O2,0,hv
8995,HCOCH2O,CO,0,KDEC
8996,HCOCH2O,HCHO,0,KDEC
8997,HCOCH2O2,GLYOX,0,RO2
8998,HCOCH2O2,HCOCH2O,[],[]
8999,HCOCH2O2,HCOCH2OOH,0,RO2HO2
9000,HCOCH2O2,HOCH2CHO,0,RO2
9001,HCOCH2OOH,CO,0,hv
9002,HCOCH2OOH,GLYOX,0,OH
9003,HCOCH2OOH,HCHO,0,hv
9004,HCOCH2OOH,HCOCH2O,0,hv
9005,HCOCH2OOH,HCOCH2O2,0,OH
9006,HCOCO,CO,[],[]
9007,HCOCO,HCOCO3,0,O2
9008,HCOCO2H,CO,[],[]
9009,HCOCO3,CO,[],[]
9010,HCOCO3,HCOCO2H,[],[]
9011,HCOCO3,HCOCO3H,0,HO2
9012,HCOCO3H,CO,0,hv
9013,HCOCO3H,HCOCO3,0,OH
9014,HCOCOHCO3,GLYOX,[],[]
9015,HCOCOHCO3,HCOCOHCO3H,0,HO2
9016,HCOCOHCO3,HCOCOHPAN,0,NO2
9017,HCOCOHCO3H,GLYOX,0,hv
9018,HCOCOHCO3H,HCOCOHCO3,0,OH
9019,HCOCOHPAN,CO,0,OH
9020,HCOCOHPAN,GLYOX,0,OH
9021,HCOCOHPAN,HCOCOHCO3,0,KBPAN
9022,HEPT3ONE,C2H5CO3,0,hv
9023,HEPT3ONE,CO3C75O2,0,OH
9024,HEPT3ONE,NC4H9O2,0,hv
9025,HEPTNO3,HEPT3ONE,0,OH
9026,HEPTNO3,HEPTO,0,hv
9027,HEPTO,HO3C76O2,0,Uni-molecular
9028,HEPTO2,HEPT3ONE,0,RO2
9029,HEPTO2,HEPTNO3,0,RO2NO
9030,HEPTO2,HEPTO,[],[]
9031,HEPTO2,HEPTOH,0,RO2
9032,HEPTO2,HEPTOOH,0,RO2HO2
9033,HEPTOH,HEPT3ONE,0,OH
9034,HEPTOOH,HEPT3ONE,0,OH
9035,HEPTOOH,HEPTO,0,hv
9036,HEX1ENE,C4H9CHO,0,O3
9037,HEX1ENE,C65NO36O2,0,NO3
9038,HEX1ENE,C66NO35O2,0,NO3
9039,HEX1ENE,C6OH5O2,0,OH
9040,HEX1ENE,CH2OOB,0,O3
9041,HEX1ENE,HCHO,0,O3
9042,HEX1ENE,HO5C6O2,0,OH
9043,HEX1ENE,NC4H9CHOOA,0,O3
9044,HEX2ONANO3,CO24C6,0,OH
9045,HEX2ONANO3,HEX2ONAO,0,hv
9046,HEX2ONAO,CO2HOC61O2,0,Uni-molecular
9047,HEX2ONAO2,CO24C6,0,RO2
9048,HEX2ONAO2,CO2HO4C6,0,RO2
9049,HEX2ONAO2,HEX2ONANO3,0,RO2NO
9050,HEX2ONAO2,HEX2ONAO,[],[]
9051,HEX2ONAO2,HEX2ONAOOH,0,RO2HO2
9052,HEX2ONAOOH,CO24C6,0,OH
9053,HEX2ONAOOH,HEX2ONAO,0,hv
9054,HEX2ONAOOH,HEX2ONAO2,0,OH
9055,HEX2ONBNO3,CO25C6,0,OH
9056,HEX2ONBNO3,HEX2ONBO,0,hv
9057,HEX2ONBO,CH3CHO,0,Uni-molecular
9058,HEX2ONBO,CO25C6,0,O2
9059,HEX2ONBO,MEKAO2,0,Uni-molecular
9060,HEX2ONBO2,CO25C6,0,RO2
9061,HEX2ONBO2,HEX2ONBNO3,0,RO2NO
9062,HEX2ONBO2,HEX2ONBO,[],[]
9063,HEX2ONBO2,HEX2ONBOOH,0,RO2HO2
9064,HEX2ONBO2,HO2CO5C6,0,RO2
9065,HEX2ONBOOH,CO25C6,0,OH
9066,HEX2ONBOOH,HEX2ONBO,0,hv
9067,HEX2ONBOOH,HEX2ONBO2,0,OH
9068,HEX2ONCO,C3H7CHO,0,KDEC
9069,HEX2ONCO,CH3CO3,0,KDEC
9070,HEX2ONCO2,CO23C6,0,RO2
9071,HEX2ONCO2,CO2HO3C6,0,RO2
9072,HEX2ONCO2,HEX2ONCO,[],[]
9073,HEX2ONCO2,HEX2ONCOOH,0,RO2HO2
9074,HEX2ONCOOH,C3H7CHO,0,hv
9075,HEX2ONCOOH,CH3CO3,0,hv
9076,HEX2ONCOOH,CO23C6,0,OH
9077,HEX2ONCOOH,HEX2ONCO,0,hv
9078,HEX2ONCOOH,HEX2ONCO2,0,OH
9079,HEX2ONE,CH3CO3,0,hv
9080,HEX2ONE,HEX2ONAO2,0,OH
9081,HEX2ONE,HEX2ONBO2,0,OH
9082,HEX2ONE,HEX2ONCO2,0,OH
9083,HEX2ONE,NC4H9O2,0,hv
9084,HEX3ONANO3,CO24C6,0,OH
9085,HEX3ONANO3,HEX3ONAO,0,hv
9086,HEX3ONAO,C6CO3OH5O2,0,Uni-molecular
9087,HEX3ONAO2,CO24C6,0,RO2
9088,HEX3ONAO2,HEX3ONANO3,0,RO2NO
9089,HEX3ONAO2,HEX3ONAO,[],[]
9090,HEX3ONAO2,HEX3ONAOH,0,RO2
9091,HEX3ONAO2,HEX3ONAOOH,0,RO2HO2
9092,HEX3ONAOH,C2H5CO3,0,hv
9093,HEX3ONAOH,CO24C6,0,OH
9094,HEX3ONAOH,IPROPOLO2,0,hv
9095,HEX3ONAOOH,C2H5CO3,0,hv
9096,HEX3ONAOOH,CO24C6,0,OH
9097,HEX3ONAOOH,HEX3ONAO,0,hv
9098,HEX3ONAOOH,HEX3ONAO2,0,OH
9099,HEX3ONAOOH,IC3H7O2,0,hv
9100,HEX3ONBO,C2H5CHO,0,KDEC
9101,HEX3ONBO,C2H5CO3,0,KDEC
9102,HEX3ONBO2,C6CO34,0,RO2
9103,HEX3ONBO2,C6CO3HO4,0,RO2
9104,HEX3ONBO2,HEX3ONBO,[],[]
9105,HEX3ONBO2,HEX3ONBOOH,0,RO2HO2
9106,HEX3ONBOOH,C2H5CHO,0,hv
9107,HEX3ONBOOH,C2H5CO3,0,hv
9108,HEX3ONBOOH,C6CO34,0,OH
9109,HEX3ONBOOH,HEX3ONBO,0,hv
9110,HEX3ONBOOH,HEX3ONBO2,0,OH
9111,HEX3ONCO,C3H7CO3,0,KDEC
9112,HEX3ONCO,CH3CHO,0,KDEC
9113,HEX3ONCO2,CO23C6,0,RO2
9114,HEX3ONCO2,HEX3ONCO,[],[]
9115,HEX3ONCO2,HEX3ONCOH,0,RO2
9116,HEX3ONCO2,HEX3ONCOOH,0,RO2HO2
9117,HEX3ONCOH,C3H7CO3,0,hv
9118,HEX3ONCOH,CH3CHO,0,hv
9119,HEX3ONCOH,CO23C6,0,OH
9120,HEX3ONCOOH,C3H7CO3,0,hv
9121,HEX3ONCOOH,CH3CHO,0,hv
9122,HEX3ONCOOH,CO23C6,0,OH
9123,HEX3ONCOOH,HEX3ONCO,0,hv
9124,HEX3ONCOOH,HEX3ONCO2,0,OH
9125,HEX3ONDNO3,C3COCCHO,0,OH
9126,HEX3ONDNO3,HEX3ONDO,0,hv
9127,HEX3ONDO,C6HO1CO3O2,0,Uni-molecular
9128,HEX3ONDO2,C3COCCHO,0,RO2
9129,HEX3ONDO2,HEX3ONDNO3,0,RO2NO
9130,HEX3ONDO2,HEX3ONDO,[],[]
9131,HEX3ONDO2,HEX3ONDOH,0,RO2
9132,HEX3ONDO2,HEX3ONDOOH,0,RO2HO2
9133,HEX3ONDOH,C3COCCHO,0,OH
9134,HEX3ONDOH,HOC2H4CO3,0,hv
9135,HEX3ONDOH,NC3H7O2,0,hv
9136,HEX3ONDOOH,C3COCCHO,0,OH
9137,HEX3ONDOOH,HEX3ONDO,0,hv
9138,HEX3ONDOOH,HEX3ONDO2,0,OH
9139,HEX3ONE,C2H5CO3,0,hv
9140,HEX3ONE,HEX3ONAO2,0,OH
9141,HEX3ONE,HEX3ONBO2,0,OH
9142,HEX3ONE,HEX3ONCO2,0,OH
9143,HEX3ONE,HEX3ONDO2,0,OH
9144,HEX3ONE,NC3H7O2,0,hv
9145,HEXANO3,C5H11CHO,0,OH
9146,HEXANO3,HEXAO,0,hv
9147,HEXAO,HO1C6O2,0,Uni-molecular
9148,HEXAO2,C5H11CHO,0,RO2
9149,HEXAO2,HEXANO3,0,RO2NO
9150,HEXAO2,HEXAO,[],[]
9151,HEXAO2,HEXAOH,0,RO2
9152,HEXAO2,HEXAOOH,0,RO2HO2
9153,HEXAOH,C5H11CHO,0,OH
9154,HEXAOOH,C5H11CHO,0,OH
9155,HEXAOOH,HEXAO,0,hv
9156,HEXAOOH,HEXAO2,0,OH
9157,HEXBNO3,HEX2ONE,0,OH
9158,HEXBNO3,HEXBO,0,hv
9159,HEXBO,HO2C6O2,0,Uni-molecular
9160,HEXBO2,HEX2ONE,0,RO2
9161,HEXBO2,HEXBNO3,0,RO2NO
9162,HEXBO2,HEXBO,[],[]
9163,HEXBO2,HEXBOH,0,RO2
9164,HEXBO2,HEXBOOH,0,RO2HO2
9165,HEXBOH,HEX2ONE,0,OH
9166,HEXBOOH,HEX2ONE,0,OH
9167,HEXBOOH,HEXBO,0,hv
9168,HEXBOOH,HEXBO2,0,OH
9169,HEXCNO3,HEX3ONE,0,OH
9170,HEXCNO3,HEXCO,0,hv
9171,HEXCO,HEX3ONE,0,O2
9172,HEXCO,HO3C6O2,0,Uni-molecular
9173,HEXCO2,HEX3ONE,0,RO2
9174,HEXCO2,HEXCNO3,0,RO2NO
9175,HEXCO2,HEXCO,[],[]
9176,HEXCO2,HEXCOH,0,RO2
9177,HEXCO2,HEXCOOH,0,RO2HO2
9178,HEXCOH,HEX3ONE,0,OH
9179,HEXCOOH,HEX3ONE,0,OH
9180,HEXCOOH,HEXCO,0,hv
9181,HIEB1O,HOCH2CHO,0,KDEC
9182,HIEB1O,HOCH2COCHO,0,KDEC
9183,HIEB1O2,HIEB1O,[],[]
9184,HIEB1O2,HIEB1OOH,0,RO2HO2
9185,HIEB1OOH,CO,[],[]
9186,HIEB1OOH,HIEB1O,0,hv
9187,HIEB1OOH,MVKOHAOH,[],[]
9188,HIEB2O,GLYOX,0,KDEC
9189,HIEB2O,H13CO2C3,0,KDEC
9190,HIEB2O2,HIEB2O,[],[]
9191,HIEB2O2,HIEB2OOH,0,RO2HO2
9192,HIEB2OOH,CO,[],[]
9193,HIEB2OOH,HIEB2O,0,hv
9194,HIEB2OOH,HMACROH,[],[]
9195,HIEPOXB,HIEB1O2,0,OH
9196,HIEPOXB,HIEB2O2,0,OH
9197,HM22C3CHO,CO,0,hv
9198,HM22C3CHO,HM22C3CO3,[],[]
9199,HM22C3CHO,HM22C3O2,0,hv
9200,HM22C3CHO,HNO3,0,NO3
9201,HM22C3CO2H,HM22C3O2,0,OH
9202,HM22C3CO3,C6PAN14,0,NO2
9203,HM22C3CO3,HM22C3CO2H,[],[]
9204,HM22C3CO3,HM22C3CO3H,0,HO2
9205,HM22C3CO3,HM22C3O2,[],[]
9206,HM22C3CO3H,HM22C3CO3,0,OH
9207,HM22C3CO3H,HM22C3O2,0,hv
9208,HM22C3NO3,HM22C3O,0,hv
9209,HM22C3NO3,HM22CHO,0,OH
9210,HM22C3O,HM22CHO,0,O2
9211,HM22C3O2,HM22C3NO3,0,RO2NO
9212,HM22C3O2,HM22C3O,[],[]
9213,HM22C3O2,HM22C3OH,0,RO2
9214,HM22C3O2,HM22C3OOH,0,RO2HO2
9215,HM22C3O2,HM22CHO,0,RO2
9216,HM22C3OH,HM22CHO,0,OH
9217,HM22C3OOH,HM22C3O,0,hv
9218,HM22C3OOH,HM22C3O2,0,OH
9219,HM22C3OOH,HM22CHO,0,OH
9220,HM22C4NO3,HM22C3CHO,0,OH
9221,HM22C4NO3,HM22C4O,0,hv
9222,HM22C4O,HM33C3CHO,0,Uni-molecular
9223,HM22C4O2,HM22C3CHO,0,RO2
9224,HM22C4O2,HM22C4NO3,0,RO2NO
9225,HM22C4O2,HM22C4O,[],[]
9226,HM22C4O2,HM22C4OOH,0,RO2HO2
9227,HM22C4O2,HM33C4OH,0,RO2
9228,HM22C4OOH,HM22C3CHO,0,OH
9229,HM22C4OOH,HM22C4O,0,hv
9230,HM22C4OOH,HM22C4O2,0,OH
9231,HM22CHO,CO,0,hv
9232,HM22CHO,HM22CO3,[],[]
9233,HM22CHO,HNO3,0,NO3
9234,HM22CHO,IBUTOLBO2,0,hv
9235,HM22CO2H,IBUTOLBO2,0,OH
9236,HM22CO3,C5PAN15,0,NO2
9237,HM22CO3,HM22CO2H,[],[]
9238,HM22CO3,HM22CO3H,0,HO2
9239,HM22CO3,IBUTOLBO2,[],[]
9240,HM22CO3H,HM22CO3,0,OH
9241,HM22CO3H,IBUTOLBO2,0,hv
9242,HM22COCHO,CO,[],[]
9243,HM22COCHO,HM22CO3,[],[]
9244,HM23C4NO3,HM23C4O,0,hv
9245,HM23C4NO3,HM2C43CHO,0,OH
9246,HM23C4O,HM2C43CHO,0,Uni-molecular
9247,HM23C4O2,HM23C4NO3,0,RO2NO
9248,HM23C4O2,HM23C4O,[],[]
9249,HM23C4O2,HM23C4OH,0,RO2
9250,HM23C4O2,HM23C4OOH,0,RO2HO2
9251,HM23C4O2,HM2C43CHO,0,RO2
9252,HM23C4OH,HM2C43CHO,0,OH
9253,HM23C4OOH,HM23C4O,0,hv
9254,HM23C4OOH,HM23C4O2,0,OH
9255,HM23C4OOH,HM2C43CHO,0,OH
9256,HM2C43CHO,CO,0,hv
9257,HM2C43CHO,HM2C43CO3,[],[]
9258,HM2C43CHO,HM2C43O2,0,hv
9259,HM2C43CHO,HNO3,0,NO3
9260,HM2C43CO2H,HM2C43O2,0,OH
9261,HM2C43CO3,C6PAN19,0,NO2
9262,HM2C43CO3,HM2C43CO2H,[],[]
9263,HM2C43CO3,HM2C43CO3H,0,HO2
9264,HM2C43CO3,HM2C43O2,[],[]
9265,HM2C43CO3H,HM2C43CO3,0,OH
9266,HM2C43CO3H,HM2C43O2,0,hv
9267,HM2C43NO3,HM2C43O,0,hv
9268,HM2C43NO3,MIPKBOH,0,OH
9269,HM2C43O,MIPKBOH,0,O2
9270,HM2C43O2,HM2C43NO3,0,RO2NO
9271,HM2C43O2,HM2C43O,[],[]
9272,HM2C43O2,HM2C43OOH,0,RO2HO2
9273,HM2C43O2,HO13M2C4,0,RO2
9274,HM2C43O2,MIPKBOH,0,RO2
9275,HM2C43OOH,HM2C43O,0,hv
9276,HM2C43OOH,MIPKBOH,0,OH
9277,HM33C3CHO,CO,0,hv
9278,HM33C3CHO,HM33C3CO3,[],[]
9279,HM33C3CHO,HM33C3O2,0,hv
9280,HM33C3CHO,HNO3,0,NO3
9281,HM33C3CO2H,HM33C3O2,0,OH
9282,HM33C3CO3,C6PAN13,0,NO2
9283,HM33C3CO3,HM33C3CO2H,[],[]
9284,HM33C3CO3,HM33C3CO3H,0,HO2
9285,HM33C3CO3,HM33C3O2,[],[]
9286,HM33C3CO3H,HM33C3CO3,0,OH
9287,HM33C3CO3H,HM33C3O2,0,hv
9288,HM33C3NO3,CH3COCH3,0,OH
9289,HM33C3NO3,HM33C3O,0,hv
9290,HM33C3NO3,HOCH2CHO,0,OH
