,x,y,group
H2M2C4CO3H,-1.0701978,0.06631277,-1
DIEKBNO3,-1.9194987000000001,0.39934576,-1
C23O3CCO3H,-0.6809078000000001,-0.3137426,7
ISOPAOOH,-0.5833783,-3.4076324000000002,43
OETLQO2,-0.6175894000000001,-4.3654660000000005,-1
C3ME3CO3H,-0.84108526,-0.10214019999999999,-1
LIMALACO,-0.5947173000000001,-0.40021690000000004,8
C4CONO3OOH,-0.6281219,-0.32871196,2
PTLQO2,-0.73551893,-5.295953,-1
HO2C54CO3H,-1.1027896000000001,0.09464729599999999,26
C918CO3H,-0.65266466,-0.28681025,3
ETOLO,-0.5833911,-0.39127952,8
C929OOH,-1.2814153,0.18831731,29
MGLOOC,-0.7608113000000001,-0.26190272,-1
H13C43CO3H,-0.7431135,-0.16703254,22
CO1C6O,-1.0233911,-6.9174175,53
H3C25CCO3H,-0.6949593000000001,-0.3008475,-1
HO13C4OOH,-0.66953087,-0.30401912,-1
CHOOMCO3H,-1.0071379999999999,0.019887365,-1
C920CO3H,-0.8182365,-0.09788899,20
IPRBQO2,-0.69513476,-5.132704299999999,-1
HO24C5OOH,-0.96293044,0.034786668,-1
HO13C3CO3H,-0.6597961999999999,-0.26793137,-1
MTBEALCO3H,-1.1663243,0.12658085,27
HO3C6OOH,-1.3090143,0.1962388,-1
C4OHCO3H,-0.69322175,-0.27188453,-1
C54OOH,-0.9870916,0.04211134,-1
NTMB2FUO,-1.3001548,0.19348784,29
MVKOHAOH,-0.7157127,-0.38394356,-1
HO1C4OOH,-0.6829873000000001,-0.30889368,7
OCTOOH,-1.4582655,0.31270096,-1
C51NO32O2,-0.5684354,-0.5224599,-1
BOXPRONBO2,-0.5602186,-1.9471699,40
C7DDCCO3H,-0.64600134,-0.30736724,-1
BUT2CO3H,-1.1272753,0.09344873,-1
CH2OOC,-0.6601011,-0.27458036,-1
HO2C5OOH,-1.2514405,0.17158547,-1
C53OOH,-1.1788616000000003,0.13733204,-1
CO25C6CO3H,-0.66221225,-0.31109717,-1
M2BU2OLOOH,-1.5606659999999999,0.28234315,34
PEBQO2,-0.7308793,-5.28723,-1
C4OH2CO3H,-0.67732465,-0.27327564,-1
OXYQO2,-0.61320764,-4.424237000000001,-1
HO3C5CO3H,-1.1462313999999998,0.12573974,27
M3PEAO,-11.755531,2.4342,-1
PPRBQO2,-0.7628484000000001,-5.5500419999999995,-1
HEPTOOH,-1.456118,0.31006777,-1
HO5C5CO3H,-0.6938966,-0.24638920000000003,-1
C5COHOCO3H,-0.6614840999999999,-0.2699916,-1
C618CO3H,-0.6246995,-0.3620124,-1
C712OOH,-1.3815784,0.19225785,31
HOBUT2CO3H,-1.0561291000000002,0.06361280000000001,24
MMALNHY2OH,-10.930747,-8.835245,-1
ME2BUOLOOH,-1.0500891,0.10908603,-1
NPETOLO2,-0.5152920999999999,-1.9136475,40
NTM123OLO2,-0.5384563,-0.60011417,18
NMETOLO2,-0.53147167,-0.61368346,18
C61O2,-1.3375608,0.20822592,30
C6DICAROOH,-0.6936805,-0.25520355,-1
C52OOH,-1.2258022,0.16810562,-1
C42CO3H,-0.7333214,-0.17857254,22
NPXYOLO2,-0.5141762,-1.9060037,40
C52NO31OOH,-0.582688,-0.36196193,-1
M22C4O,-5.402083,1.1060611,-1
NTM124OLO2,-0.5203095999999999,-1.9255543000000002,40
C4MNO32OOH,-0.56907487,-0.36646572,-1
C56OOH,-0.97217184,0.025561294,-1
C41CO2H,-1.5215406,0.17972873,-1
ETOMECO3H,-1.0717616,0.07346743,-1
C51NO32OOH,-0.58192134,-0.37638813,-1
CH3SO2OOH,-0.9793011,-0.03208003,-1
DMKOHOOH,-0.6933855999999999,-0.29174542,-1
NONOOH,-1.4734961000000002,0.31423270000000003,-1
C3M3OHCO3H,-0.68534404,-0.27404043,-1
HEXANO3,-1.9438408999999999,0.40884155,-1
NOXYOLO2,-0.516081,-2.1087549,40
NIPBNZOLO2,-0.53295225,-0.6353868,-1
NCRESO2,-0.51187474,-1.9723141,40
H2M3C4CO3H,-1.1025201999999998,0.09987602400000001,26
C7ODLBCO3H,-0.8335667,-0.19251005,-1
HEXBO,-18.85454,3.8330379999999997,56
NMXYOLO2,-0.5124924,-1.9403651000000002,40
H2M3CO4CHO,-0.9655756999999999,0.023207178,-1
NBUTOLAOOH,-1.2136649,0.14159518,28
NPBNZOLO2,-0.5154177,-2.0591161000000002,40
NEBNZOLO2,-0.5175768,-2.0401093999999995,40
NMBOAOOH,-0.6314116,-0.32706857,2
HM23C4OOH,-1.1828222,0.14907885,-1
LIMALBCO,-0.5477981,-0.44605434,14
C51CO3H,-1.0857809999999999,0.08401621,-1
C733O,-0.5453140000000001,-0.56077653,-1
DETLBPROOH,-0.6023875,-0.36455736,5
CO3C5CO3H,-1.0810948999999999,0.09954496,25
HM22C4OOH,-1.0601507,0.09435855,-1
METLBPROOH,-0.59366417,-0.3551027,5
BUTDAO,-0.57726514,-0.3628958,-1
M33C4O,-1.5117201999999998,0.25484714,33
NOETOLO2,-0.51561767,-1.9934396,40
C4NO3M1OOH,-0.64107674,-0.31380040000000003,1
ETOC2O,-1.279342,0.15008226,-1
C4MNO31OOH,-0.56767356,-0.36709344,-1
H2MC5OOH,-1.4132923000000002,0.24211106,31
NMBOBOOH,-0.55648565,-0.37588337,-1
NOXYFUO,-0.6582879,-0.5049067,-1
C65OH4O2,-1.1124526000000001,0.13368970000000002,26
C146OOH,-0.64205474,-3.9530976000000004,-1
HO24C4CO3H,-0.72721833,-0.18274032,22
MEMOXYCO3H,-1.0215790999999999,0.051353116,24
C66NO35OOH,-0.6164985,-0.33347675,-1
C4NO3M2OOH,-1.0713271,0.10639512,25
C141OOH,-0.75667673,-0.09697649,20
C53OH2OOH,-1.2171533,0.16300236,28
HC3CCO3H,-0.6603465999999999,-0.27936935,-1
NAPINBOOH,-0.56872624,-0.4041572,-1
C1311OOH,-0.62306786,-4.454832,-1
DMEBPROOH,-0.5973105,-0.35883105,5
HO2C43CO2H,-1.6423011000000003,0.23888391,-1
M22C43O,-2.1429142999999997,0.4013142,-1
IPROMC2O,-1.3008043,0.17370546,29
CO2C54CO3H,-1.117457,0.11308935,26
ECO3CO3H,-0.79131114,-0.18499726,-1
C518CO3H,-0.5232159000000001,-0.4915947,17
C824O,-0.49778652,-0.5620636999999999,-1
PE2ENEAO2,-1.3342181,0.20072716,30
COHCCLOOH,-0.5913976,-0.3439693,-1
C733OOH,-0.5105933,-0.4469344,-1
SC4H9NO3,-1.8701408,0.29629016,-1
C824OOH,-0.49313813,-0.46048900000000004,-1
C5EDBCO3H,-0.79471415,-0.2124436,-1
M2PEAO,-11.238503,2.3144002,-1
DIETETO,-2.871219,0.5498945,-1
CCLOHCOOH,-0.6044877,-0.34115824,-1
CNO3CLOOH,-0.5993451,-0.33087263,-1
INDHCO3H,-0.6627460000000001,-0.27476755,-1
INCGLYOX,-0.6581222,-0.33410466,-1
EPXMKTCO3H,-0.7925621,-0.14907458,-1
INAOOH,-0.5814706000000001,-0.3160337,-1
C64OH5O2,-1.1632508,0.15159057,-1
C822CO2H,-0.754235,-4.6719713,48
ACO3H,-0.72420114,-0.26687056,15
C7CO2DCO3H,-0.77613723,-0.21676822,-1
HO2MC5OOH,-1.4103769,0.22690589999999997,31
EPXEKTCO3H,-0.6626114000000001,-0.30393243,-1
M3PEBO,-1.9754949,0.3786463,38
BOXMCO3H,-0.5088374,-0.4657557,-1
EOX2EOLBO,-1.2314512,0.09641901,-1
C146O,-1.3091973999999997,-8.103591999999999,-1
HEX3ONCOOH,-1.427743,0.20000823,-1
CCLNO3COOH,-0.59118277,-0.32702482,-1
ETBECO,-1.2580568,0.14264646,-1
HO3C4O,-1.2199328,0.054273818,-1
C626CO2H,-0.53459,-0.34847736,-1
NC524OOH,-0.5714246999999999,-0.32708114,-1
BOXPROLAO,-2.2286782000000005,0.39841384,-1
HO1C4O,-0.62285453,-0.366282,-1
HEX3ONBOOH,-1.5069537,0.23051782,32
DETLMUO3H,-0.64474696,-0.31483683,1
C4M22CONO3,-0.77344847,-0.26385343,-1
SBUACBOOH,-1.4540805,0.25811645,-1
C731CO2H,-0.7623661,-4.703796,48
HEXAOH,-1.8516939,0.32632267,37
M2BKAO2,-1.4969203000000002,0.25712743,32
NPBFUO,-0.55671495,-0.53023934,-1
C61CO3H,-0.6356035,-0.2789704,3
C1210CO2H,-0.7450326999999999,-4.6347156,-1
ACEETOHO,-1.2041095,0.12507547,-1
HEX2ONCOOH,-1.2446392,0.12998244,-1
M2PECO,-2.305454,0.40753785,39
C62CO3H,-0.6353393,-0.28615840000000003,3
C3MCODBCO2,-0.5260528,-0.38546255,-1
IPRFORMNO3,-1.8267259999999998,0.29783109999999996,-1
DMMAO,-0.6824762,-4.929730999999999,-1
IPRFORMOH,-26.717178000000004,5.3595967,-1
C5DBCOCO3H,-0.6417786,-0.31044304,1
HC4CO3H,-0.6622271,-0.2658169,-1
C136CO2H,-0.75682855,-4.6793265,48
INB1HPCO3H,-0.66944027,-0.33143336,7
CYHXOLAOOH,-0.5700732,-0.3865969,-1
M2PEBO,-1.9706956000000002,0.37611854,38
NIPBFUO,-0.559312,-0.5229722,-1
NAPINBO2,-0.5574097,-0.546632,-1
DMMBO,-0.6904467,-4.9577737,-1
MTBEBOOH,-0.62036645,-0.35216929999999996,-1
BZBIPERO,-0.5728929,-0.53503585,-1
BOXPROBOOH,-0.51454693,-0.39154363,-1
MXYQO,-0.9182962,-5.594228,-1
HEX3ONDOOH,-1.3877754,0.2770291,-1
PBZMUCCO3H,-0.62778705,-0.32323572,1
ME3BUOLOOH,-0.6408536,-0.31587207,1
EBZMUCCO3H,-0.62399113,-0.33673403,2
C82O2,-1.4889373,0.26174697,32
EPXDLCO2H,-0.6810744000000001,-0.26996475,-1
HEX2ONAOOH,-1.5197841,0.30498546,-1
OETLMUCO3H,-0.65058994,-0.3179203,-1
BZEMUCCO3H,-0.6217934,-0.34428203,-1
OXYMUCCO3H,-0.64238346,-0.32318258,-1
CO36C12,-2.4835114,0.47804043,39
C7ADCCO3H,-0.7486599,-0.16627839,22
C123O2,-1.4932518999999997,0.2661019,32
TM124QO,-0.99200916,-6.200616,-1
PXYMUCCO3H,-0.62906814,-0.34185258,-1
HEX2ONBOOH,-1.4322652,0.23863286,31
CO36C9,-2.3533327999999996,0.42673236,39
DMEBMUO3H,-0.64950085,-0.30388495,-1
PETLQO,-1.0601186000000002,-6.7871690000000005,53
CO36C11,-2.4774334,0.4738593,39
H3NCO2CHO,-0.6233838,-0.3715373,-1
PXYQO,-1.0449815999999998,-6.6790175000000005,53
INCO2,-0.52614945,-0.57469803,-1
C103O2,-1.3608083999999998,0.22887743,-1
C52O,-1.0669838,0.11495199,-1
BUT2OL,-2.258548,0.383751,-1
TLEMUCCO3H,-0.6270478,-0.33115520000000004,2
CO36C10,-2.4078918,0.45649612,39
C714OOH,-1.3024593999999998,0.17720559,29
MXYMUCCO3H,-0.6301694,-0.32863456,2
METLMUCO3H,-0.6534456999999999,-0.33368459999999994,-1
C4NO32M1O2,-0.6361438,-0.32837793,2
C630OOH,-0.56058985,-0.38691518,-1
METLQO,-5.5194454,1.0976024,-1
HO2C5O,-1.1365938999999998,0.12325254,-1
CO36C8,-2.4520984,0.463293,39
IPBZMUCO3H,-0.6195166999999999,-0.33128285,2
CH3SOOOH,-0.72227365,-0.2875466,-1
HO3C6O,-1.258254,0.16486375,-1
C93O2,-1.3392416,0.21559282,30
BCLKCOOH,-0.47861406,-0.41378778,-1
PETLMUCO3H,-0.637962,-0.33149177,2
C630O,-0.6250944,-0.6404604,-1
NBUACAOOH,-1.3854064,0.2298999,31
PBZQO2,-0.70072305,-5.106742400000001,-1
PRNO3CO3H,-0.7211549,-0.24735628,-1
NPRACAOOH,-1.3676821000000001,0.22455639,-1
NMBOAO2,-0.5929977,-0.46492442,12
HO2MC5O,-1.3054368,0.20654494,29
NBUACCOOH,-1.45716,0.303197,-1
HM23C4O,-1.0755963,0.114328265,25
HPC52CO3H,-0.6354059,-0.26787615,-1
H2MC5O,-1.2942708,0.20615773,29
C4NO3CO3H,-0.7047508000000001,-0.32505605,-1
C4M2NO32O2,-1.0875963,0.11354378,25
TM135MUO3H,-0.63286287,-0.33078524,2
C66NO35O2,-0.61463904,-0.40057868,9
MALDIALOOH,-0.6221666,-0.3293208,2
C4M3NO31O2,-0.55503917,-0.5142224,-1
C113O2,-1.5003307,0.2697262,33
C4M3NO32O2,-0.5523796,-0.528105,-1
C615CO2H,-0.6381299,-0.27779353,3
HM22C4O,-1.0900421,0.10910744,25
TM123MUCO,-0.63013655,-0.47149485,13
PXYLO,-0.51260924,-0.4690968,-1
MXYBIPERO,-0.60245514,-0.5326121,-1
C3MNO3CO3H,-0.6881013000000001,-0.33219197,-1
A2PANO,-0.66870826,-0.27129534,-1
MXYLO,-0.5157241,-0.45890802,-1
NBUACBOOH,-1.4087591,0.24392557,31
NPHENO2,-0.5246045,-0.5962354999999999,18
BCLKAOOH,-0.6762064,-0.2886057,-1
H2C3OCO,-1.065596,0.10877698,-1
HEX3ONDO,-3.1988635,0.63491285,-1
TLBIPERO,-0.5981192,-0.5594521,-1
NMBOBO2,-0.5443551999999999,-0.53856784,-1
NLIMALO,-0.6532359999999999,-0.77497756,-1
DMPHGLYOX,-0.6079865,-0.40336633,9
TM124BO,-0.5163182,-0.4411609,-1
PBZBIPERO,-0.56775206,-0.6042883000000001,19
BCLKBOOH,-0.55543286,-0.44051155,14
PE1ENEAO2,-0.6186278000000001,-0.42790672,-1
TM123BO,-0.51524884,-0.44799587,-1
BOX2EOHBO,-0.45188525,-0.53654385,-1
NC51O,-0.73304045,-0.49668518,-1
C5OH2CO4O,-0.7521124,-0.27406240000000004,-1
C6H5C2H4O,-0.5653811,-0.3854397,-1
IPROCHO,-25.904673000000003,5.198997,-1
H3C2C4CO2H,-0.67961705,-0.24228881,-1
C52OH3OOH,-1.2260888,0.18120378,-1
TM123BPRO,-0.6384658000000001,-0.33397940000000004,2
C65OH4OOH,-1.0917252,0.11367192,25
TMBO,-0.5181758,-0.44522345,-1
OETLMUCO,-0.61693287,-0.48992840000000004,-1
EBZMUCO,-0.6588854999999999,-0.48801973,-1
EBZBIPERO,-0.5969736,-0.5779132,-1
ETBEBOOH,-1.4627843,0.30921614,-1
OXYLO,-0.5157359,-0.45205495,-1
MIBKOHBOOH,-1.1497571000000002,0.13765204,27
ETBEAOOH,-1.0903121,0.10856781,25
C1013CO2H,-0.9200553,-5.787881400000001,-1
HEX2ONAO,-4.0621924,0.8243511999999998,-1
METLMUCO,-0.6647053,-0.46322355,13
IPBZBIPRO,-0.57402354,-0.58915466,19
C619OOH,-1.4607066,0.32616293,-1
DE35TO,-0.6263006,-0.33627640000000003,2
MXYMUCO,-0.6590254,-0.46156812,13
PXYMUCO,-0.64723194,-0.44239113,-1
BZEMUCO,-0.62648773,-0.51168364,-1
PBZMUCO,-0.6143254,-0.50006336,-1
MACRNBCO3H,-0.6608191999999999,-0.30698586,-1
NC526O,-0.7570730999999999,-0.56323236,-1
MTBEBCO2H,-1.4635926000000001,0.19635768,-1
C619O,-28.30051,5.6505737,-1
PHC3O,-0.48130864,-0.46163613,-1
IPBZMUCO,-0.61083525,-0.5146366,16
TM135BPRO,-0.6121422,-0.42862397,-1
INDOOH,-0.57223046,-0.30633116,-1
CLETO2H,-1.7510664,0.28055072,-1
PETLMUCO,-0.6507599000000001,-0.46739832,13
DM35EBO,-0.5785753,-0.38917834,8
C736O2,-0.5812498,-0.8205224,-1
TLEMUCO,-0.6532053000000001,-0.45832968,13
HO13C5OOH,-0.9677880999999999,0.022152172,-1
MC5CO2OHO2,-0.6062941999999999,-0.4727795,12
INB1NACO3H,-0.66579294,-0.34472382,-1
HO1C6OOH,-1.3120166000000002,0.20496623,29
C137CO2H,-0.81678975,-5.022558999999999,-1
OXYMUCO,-0.62849456,-0.48547044,-1
C64OH5OOH,-1.1208892,0.13715556,-1
INB1NBCO3H,-0.6646199,-0.35245988,-1
C65NO3CO3H,-0.6929883000000001,-0.31313459999999993,-1
PROL11MO,-0.89418626,-0.19298187,-1
MIBKOHAOOH,-0.9276905000000001,-0.020622957,-1
HC4ACO3,-0.6380279999999999,-0.43980536,10
MC4CONO3O,-0.72309536,-0.38795415,-1
DICLETOH,-23.408688,4.728911,57
C2CL2OHO,-1.5371486,0.19157198,-1
KLIMONIC,-0.7920768,-4.877089499999999,49
STYRENO,-0.64813596,-0.43239390000000005,-1
INCOOH,-0.5759032,-0.37544894,-1
C1211CO2H,-0.8158116,-5.0111585,-1
C830CO2H,-0.87618464,-5.429764700000001,-1
HO3C96OOH,-1.2780303,0.20863217,-1
SBUACETBO,-1.9429933000000001,0.34445223,-1
TM124MUCO,-0.6395890999999999,-0.48288348,-1
IPECNO3,-2.0048993000000004,0.34248343,38
C51OH2OOH,-0.6529128000000001,-0.3082041,-1
C1312OOH,-0.65775204,-3.8409940000000002,45
HO3C86OOH,-1.3640603,0.29081586,-1
HO3C116OOH,-1.3522061,0.28506887,-1
HO3C106OOH,-1.3324065,0.25987908,-1
HEX2ONBO,-1.9087125,0.33253127,37
C109OH,-0.7726430999999999,-0.18732242,-1
CH2OHCCLO2,-0.5761562,-0.46984574,-1
C6OH5OOH,-0.97621244,0.03972734,-1
IPECOH,-2.1134572,0.3787764,-1
LIMONIC,-0.7948376,-4.9201922,49
MBOCOCO,-0.7359369,-0.2978197,-1
HO3C76OOH,-1.277118,0.21175785,-1
NBCALO,-0.6510073000000001,-0.7844911999999999,-1
C914OH,-1.0035717,-5.548526,-1
INANCO3H,-0.6603113,-0.34610865,-1
MPRNO3CO3H,-0.7393468000000001,-0.22066773,-1
H13M3C5OOH,-0.5721556999999999,-0.40820533,-1
C47CO3H,-0.67080146,-0.32046396,7
CO24M3CHO,-0.9955436,0.0049173934,-1
MMCFNO3,-0.94376266,-6.114431,51
C73O,-1.3837909,0.11505014,-1
MBOBOOH,-0.5898439,-0.34850124,-1
C2OHOCO2H,-0.7701024000000001,-4.541625499999999,-1
CCLOHCH2O2,-0.57793796,-0.49625504,-1
INB2OOH,-0.56531894,-0.36589485,-1
C43NO3CO3H,-0.7528314,-0.22104067,-1
MVKOOH,-0.6026248000000001,-0.3592993,5
MBOAOOH,-0.6173115,-0.32890287,2
HO1C5OOH,-1.1944188999999998,0.1614794,-1
H2M4C65OOH,-1.2638038,0.19562164,-1
CCL3OH,-24.416214,4.931413,57
INCNCO3H,-0.61663157,-0.37107947,-1
HO3C126OOH,-1.355083,0.27302742,-1
CLOHCO3H,-0.7097285,-0.24542578,-1
PINIC,-1.6862424999999999,0.2786573,-1
C627O,-1.0391984,-0.07959415,-1
MMCFOH,-0.8689123,-5.4431734,-1
C51NO324CO,-0.72013324,-0.23539145,-1
PROL11MNO3,-0.7094813,-0.5626631999999999,-1
HOCO3C54O,-2.035629,0.29310414,-1
C522CO2H,-0.6318493000000001,-0.49442598,-1
NBUACETCO,-2.076661,0.34807217,-1
CO1H63OOH,-0.6477231,-3.6995687000000004,44
C1215OOH,-0.64693004,-3.7914190000000003,-1
HEX3ONAOOH,-1.5458492,0.30981755,-1
C719NO3,-1.4561875,0.24292879,-1
HO2M2C4NO3,-1.3929496000000001,0.16142234,-1
C531O,-0.6757279,-0.50091827,-1
MPHCOMEOOH,-0.56288946,-0.43874413,14
C524OOH,-0.5222241,-0.48489022,17
INB2O2,-0.5340825,-0.5641933000000001,-1
HC4CCO3,-0.66640705,-0.3746644,4
DMPHCOMOOH,-0.5651449000000001,-0.4136218,-1
H13M3C5O,-0.70916134,-0.17741072,22
C1210OOH,-0.5647696999999999,-3.9507980000000003,-1
H1MC5OOH,-1.3170538,0.26602152,-1
CH2BROH,-0.80158085,-4.6522017,48
INANCOCO2H,-0.71537465,-0.4300622,-1
PHCOETOOH,-0.57561857,-0.38037315,-1
HO1MC5OOH,-1.3356041,0.2698067,-1
C531OOH,-0.5770451999999999,-0.33066809999999996,-1
C716OOH,-1.1051761999999998,0.11251731,26
CLCOCCL2O,-18.286852,3.675093,56
C136OOH,-0.5611619999999999,-4.057432,-1
C521OOH,-0.63597864,-0.30531484,-1
C719OH,-26.632284000000002,5.32408,-1
NBUACETAO,-1.8617352999999999,0.33074707,37
NBUTDBO,-0.5499347,-0.3857217,-1
IEACHO,-0.62209815,-0.41170340000000005,9
HOC3H6CO2H,-0.8407785,-0.35300186,-1
EMPHCOMOOH,-0.65551096,-0.31796667,-1
NPROACEAO,-1.8738691000000003,0.3275254,37
HMVKBCO2H,-0.71804047,-0.41559097,-1
C620OOH,-0.60846156,-3.6348627000000002,44
C7BDCO2,-0.62257963,-0.44401908,10
MTBEBO,-0.61244744,-0.33442453,-1
PHCOETO,-0.76275724,-0.33272436,-1
HC4CHO,-0.62244225,-0.417688,9
ETBEBO,-2.8760513999999997,0.57253766,-1
BCKAO,-0.614296,-0.44911480000000004,10
ETBEAO,-1.168253,0.12999216,27
NBUACETBO,-2.1194029999999997,0.38631305,-1
HO2C6OOH,-1.2638526,0.19506899,-1
C616OOH,-0.586585,-0.36319306,-1
BZFUO,-0.6535401,-0.36999235,-1
DDECOOH,-1.3671094,0.29228459999999995,-1
C818O,-0.4731991,-0.55136174,-1
CCOCOCOH,-0.6833597,-0.3105191,7
DECOOH,-1.3793296,0.30423394,-1
C5DCO2CO3H,-0.67671144,-0.26751295,-1
CHEXOOH,-0.7487464,-0.15810381,22
MBOBO2,-0.5514286,-0.5239387,-1
UDECOOH,-1.3707356000000002,0.29718940000000005,-1
IPRMEETOH,-20.746212,4.171197,57
MC6CO2O,-0.8783333000000001,-0.23292329999999997,-1
C4CO2DCO3H,-0.6689742,-0.27810314,-1
CH2CHCH2O,-0.63896775,-0.34411767,-1
ACPRONEO,-2.2064588,0.39423475,-1
C716O,-1.5245761999999998,0.18333179,-1
MBOAO2,-0.56975406,-0.4850742,-1
NMBOBCO,-0.6282137,-0.5175954,-1
HO3C4NO3,-0.8914281,-0.13018292,23
C535O2,-0.5898739000000001,-0.51217014,-1
C521O,-0.7950802,-0.53161156,-1
C6OH5O2,-1.0201043,0.07833907,-1
NC1313O,-0.625991,-0.9791361999999999,-1
NLMKAO,-0.6236623,-2.8081992000000002,41
C46CO2H,-0.8723700999999999,-0.29376996,-1
NC91CHO,-0.6253151,-0.43920302,10
HIEB1O2,-0.5529156,-0.55598813,-1
C4NO3COOOH,-0.676093,-0.29351273,-1
C134OOH,-0.6330952,-0.28698379999999996,-1
MIBKAOHAO2,-0.8977325,0.017635101,-1
IEPOXB,-0.47232518,-0.83417755,-1
C2CL3OHAO,-1.8815800999999999,0.2981968,-1
HIEB2O2,-0.5482946,-0.56709695,-1
CH2OHCOCL,-0.75526637,-0.039059042999999995,-1
M2BUOL2OH,-0.8049185000000001,-0.16769364,-1
C6NO324CO,-0.85495436,-0.11421762,23
CH3CHOO,-1.0189496,-0.055669736,-1
EPXMDLCO2H,-0.68187046,-0.2494132,-1
C4COMOHOOH,-1.0088006,0.0640559,24
NBUTOLAOH,-1.2730886000000001,0.14087349,-1
C23O3MOH,-1.289618,0.12907964,-1
C23O3EOH,-1.3013741,0.14504844,-1
C731OOH,-0.5646169,-3.9720277999999998,-1
C126CO2H,-0.7999795,-4.802655000000001,-1
CO25C6OOH,-1.1675543,0.093331106,-1
NISOPO,-0.5448407,-0.38312027,-1
CO24C63O,-1.0709598,-0.10805979,-1
C729CO2H,-0.5392234,-0.32637966,-1
C828CHO,-0.8626674999999999,-0.05761003,-1
HPC52OOH,-0.6439863,-0.27301290000000006,-1
C5DBECO3H,-0.68528485,-0.26395574,-1
CYHXONAO2,-0.57325524,-0.49478057,-1
C6OTKETO,-0.8914943999999999,-0.20755114,-1
PRPAL2CO2H,-0.6795507,-0.24040717,-1
ALLYLOH,-0.6811486999999999,-0.34783107,-1
NC728O,-0.5980988,-2.624645,-1
C822OOH,-0.5397794,-3.8847417999999996,-1
ISOPBOOH,-0.6082576999999999,-2.7796118,41
C624CO2H,-0.6879274999999999,-0.38224366,-1
PHCOMEOOH,-0.5822748999999999,-0.37168568,-1
C134O,-0.8579623,-0.21293591,-1
C6NO3CO5O2,-1.151667,0.12552157,27
HO5C6O,-1.023303,-0.048796084,-1
NC623O,-0.5814996,-1.7414131999999998,-1
C7M6CO2O,-0.72393775,-0.3450853,11
BCALCOOH,-0.60250777,-0.31647372,-1
PPRBQOOH,-0.5983208999999999,-4.318735,-1
BCALAOOH,-0.59617275,-0.32821053,-1
PTLQOOH,-0.61305445,-3.9794326,-1
C58NO3CO3H,-0.6485653,-0.28367963,3
BCKBNO3,-0.5546309,-2.57618,-1
C4COMOH3O,-0.99043196,0.057237733,-1
BCALBOOH,-0.5684953,-0.403694,-1
CHCL2CO2H,-1.7368158,0.29298502,-1
OETLQOOH,-0.55804497,-2.6576247000000004,-1
C8BCOOH,-1.4257915,0.3050272,-1
ISOPDO,-0.5874151,-0.54054797,-1
OXYQOOH,-0.5510889,-2.6955993,-1
C9M2CO6O,-1.0045913,-0.1320944,-1
C524O,-0.5179704,-0.5033864,17
IPRBQOOH,-0.5921466999999999,-4.1457686,-1
BCKBOOH,-0.45452327,-0.466517,-1
PEBQOOH,-0.61244047,-3.9691424,-1
C4M2AL2OH,-0.6949801999999999,-0.4405697,-1
MACRNBCO2H,-0.67900175,-0.28967506,-1
INB1OOH,-0.5784119000000001,-0.3116802,-1
INAHCO3H,-0.64561224,-0.27724004,3
PHCOMEO,-0.6731399,-0.66379255,-1
EPXMEDCO2H,-0.67641044,-0.24124105,-1
EOCOCH2O,-18.60049,3.7047470000000002,56
HM33C3NO3,-1.6090281000000002,0.20190077,-1
C736OOH,-0.59781814,-0.32505354,-1
METLOBPROH,-0.6816277,-0.3329917,-1
C4ME2NO3O,-0.8087137,-0.23782617,-1
C614OOH,-0.6306879,-0.32668412,2
C514OOH,-1.0130303,0.03751785,24
EPXKTMCO2H,-0.6868273,-0.24161248,-1
PBZQOOH,-0.60750073,-4.0056586,-1
C717OOH,-1.1110795,0.102060184,26
CO24C6O,-2.6096492000000002,0.44963990000000004,-1
C4CONO3O,-0.76867455,-0.34961945,-1
INDO2,-0.5317967,-0.5555966999999999,-1
C88CO2H,-0.77610373,-4.6690760000000004,48
C116NO3,-0.97867554,-6.7375803,53
PPRBQO,-1.2562903,-8.01609,-1
C534O,-0.67099184,-0.41734526,6
LIMALO,-0.66487354,-0.42891625,-1
TM124BCO2H,-0.7955506999999999,-4.6613690000000005,48
MACROHOOH,-0.6828820999999999,-0.26243004,-1
HO3C5NO3,-1.7649971999999998,0.36606964,-1
C6H5C2CO2H,-0.6806648,-0.3961956,4
NC730O,-0.6161439000000001,-0.67448,21
TM123BCO2H,-0.85894006,-5.0104594,-1
C6CONO3OOH,-0.97887665,0.06168384,-1
C625O,-0.98651385,-0.4310587,-1
MXYLCO2H,-0.8005639,-4.723885,-1
PTLQO,-0.9543995999999999,-5.814793,-1
M3HEXAOOH,-1.3246427,0.2879238,-1
C1212NO3,-1.1076787000000001,-7.375093,54
OXYQO,-0.84973764,-4.980443,-1
C4DBMECO3,-0.6542673999999999,-0.46117735,13
CISOPCO,-0.5284736999999999,-2.4659197,-1
C6PRCO4DB,-0.56610173,-0.48409972,-1
C7CO4EDB,-0.75010824,-0.25442398,-1
C6ETCO4DB,-0.57505846,-0.41025862,-1
C6IPRCO4DB,-0.5340229000000001,-0.676197,-1
IPRACBCO2H,-1.6400089,0.26781550000000004,35
C7ECO4DB,-0.5359977,-0.45826158,-1
HM2C43CO2H,-1.4952298000000002,0.21951652,-1
PXYLCO2H,-0.784384,-4.5880279999999996,-1
C1012NO3,-1.9937421000000002,0.42256996,38
C77OOH,-1.1345403,0.121857695,-1
