,name,smiles,inchi,synonyms
5325,HO13CO4C5,CC(=O)C(O)CCO,"InChI=1S/C5H10O3/c1-4(7)5(8)2-3-6/h5-6,8H,2-3H2,1H3",
5326,MXYMUCPAN,O=N(=O)OOC(=O)C1(C)OC1C=CC(=O)C,"InChI=1S/C8H9NO7/c1-5(10)3-4-6-8(2,14-6)7(11)15-16-9(12)13/h3-4,6H,1-2H3",
5327,NPROACEAO,CC([O])COC(=O)C,"InChI=1S/C5H9O3/c1-4(6)3-8-5(2)7/h4H,3H2,1-2H3",
5328,C7CO2DBAL,CCC(=O)C=CC(=O)C=O,"InChI=1S/C7H8O3/c1-2-6(9)3-4-7(10)5-8/h3-5H,2H2,1H3",
5329,HEXAOOH,CCCCCCOO,"InChI=1S/C6H14O2/c1-2-3-4-5-6-8-7/h7H,2-6H2,1H3","Hexyl hydroperoxide;Hydroperoxide, hexyl;1-Hydroperoxyhexane;AC1L3C9D;4312-76-9"
5330,MMFOOH,O=COC(OC)OO,"InChI=1S/C3H6O5/c1-6-3(8-5)7-2-4/h2-3,5H,1H3",
5331,PETLMUCCO,CC1(OC1C=O)C(O)C(=O)C(=O)CC,"InChI=1S/C9H12O5/c1-3-5(11)7(12)8(13)9(2)6(4-10)14-9/h4,6,8,13H,3H2,1-2H3",
5332,C115O2,CCCCCC(=O)C(=O)C(O[O])C(=O)CC,"InChI=1S/C11H17O5/c1-3-5-6-7-9(13)10(14)11(16-15)8(12)4-2/h11H,3-7H2,1-2H3",
5333,CATEC1OOH,OOc1ccccc1O,"InChI=1S/C6H6O3/c7-5-3-1-2-4-6(5)9-8/h1-4,7-8H",
5334,C815CO2OH,CCCC(=O)C=CC(O)C=O,"InChI=1S/C8H12O3/c1-2-3-7(10)4-5-8(11)6-9/h4-6,8,11H,2-3H2,1H3",
5335,TOL4OHNO2,Cc1ccc(O)c(c1)N(=O)=O,"InChI=1S/C7H7NO3/c1-5-2-3-7(9)6(4-5)8(10)11/h2-4,9H,1H3","4-Methyl-2-nitrophenol;2-NITRO-P-CRESOL;Phenol, 4-methyl-2-nitro-;p-Cresol, 2-nitro-;o-Nitro-p-cresol"
5336,NO3CH2CO3H,OOC(=O)CON(=O)=O,"InChI=1S/C2H3NO6/c4-2(9-7)1-8-3(5)6/h7H,1H2",
5337,ACBUOAOOH,OOC(CC(=O)C)OC(=O)C,"InChI=1S/C6H10O5/c1-4(7)3-6(11-9)10-5(2)8/h6,9H,3H2,1-2H3",
5338,C815CO2O2,CCCC(=O)C=CC(O[O])C=O,"InChI=1S/C8H11O4/c1-2-3-7(10)4-5-8(6-9)12-11/h4-6,8H,2-3H2,1H3",
5339,NOXYFUOOH,OOC1(C)C(=O)OCC1(C)ON(=O)=O,"InChI=1S/C6H9NO7/c1-5(13-7(9)10)3-12-4(8)6(5,2)14-11/h11H,3H2,1-2H3",
5340,HMACRO,OCC([O])(CO)C=O,"InChI=1S/C4H7O4/c5-1-4(8,2-6)3-7/h1,6-7H,2-3H2",
5341,C64OH5O2,CC(O[O])C(O)CCC,"InChI=1S/C6H13O3/c1-3-4-6(7)5(2)9-8/h5-7H,3-4H2,1-2H3",
5342,C729NO3,O=CCC(CO[N+](=O)[O-])C(=C)C,"InChI=1S/C7H11NO4/c1-6(2)7(3-4-9)5-12-8(10)11/h4,7H,1,3,5H2,2H3",
5343,CCLOHCOCL,ClC(=O)C(O)Cl,"InChI=1S/C2H2Cl2O2/c3-1(5)2(4)6/h1,5H",
5344,C3M3OH2CHO,O=CC(O)C(C)C,"InChI=1S/C5H10O2/c1-4(2)5(7)3-6/h3-5,7H,1-2H3","2-Hydroxy-3-methylbutanal;Butanal, 2-hydroxy-3-methyl-;67755-97-9;NSC4602;AC1Q6PMZ"
5345,CH2CLCHCL2,ClCC(Cl)Cl,"InChI=1S/C2H3Cl3/c3-1-2(4)5/h2H,1H2","1,1,2-TRICHLOROETHANE;Ethane, 1,1,2-trichloro-;Vinyltrichloride;79-00-5;beta-Trichloroethane"
5346,NDMEPHOLO,CCC12OOC(C)(C=C(C)C2(O)[O])C1ON(=O)=O,"InChI=1S/C10H14NO7/c1-4-9-7(16-11(14)15)8(3,17-18-9)5-6(2)10(9,12)13/h5,7,12H,4H2,1-3H3",
5347,MMFO2,O=COC(OC)O[O],"InChI=1S/C3H5O5/c1-6-3(8-5)7-2-4/h2-3H,1H3",
5348,TPENT2ENE,CC\C=C\C,"InChI=1S/C5H10/c1-3-5-4-2/h3,5H,4H2,1-2H3/b5-3+",trans-2-Pentene;trans-beta-Amylene
5349,MIBK3COOOH,OOC(C)(C)C(=O)C(=O)C,"InChI=1S/C6H10O4/c1-4(7)5(8)6(2,3)10-9/h9H,1-3H3",
5350,NCATECO,O=N(=O)C12OOC(C2O)C(O)([O])C(=C1)O,"InChI=1S/C6H6NO8/c8-2-1-5(7(12)13)3(9)4(14-15-5)6(2,10)11/h1,3-4,8-10H",
5351,EPXEKTPAN,CCC1(OC1C(=O)C)C(=O)OON(=O)=O,"InChI=1S/C7H9NO7/c1-3-7(5(13-7)4(2)9)6(10)14-15-8(11)12/h5H,3H2,1-2H3",
5352,DMMANO3,COCOCON(=O)=O,"InChI=1S/C3H7NO5/c1-7-2-8-3-9-4(5)6/h2-3H2,1H3",
5353,C118O,OCCC(=O)C(=O)CC(C)(C)C([O])CC=O,"InChI=1S/C11H17O5/c1-11(2,10(16)4-6-13)7-9(15)8(14)3-5-12/h6,10,12H,3-5,7H2,1-2H3",
5354,C123NO3,CCCCCCC(O)C(CC(=O)CC)ON(=O)=O,"InChI=1S/C12H23NO5/c1-3-5-6-7-8-11(15)12(18-13(16)17)9-10(14)4-2/h11-12,15H,3-9H2,1-2H3",
5355,C103CO,CCCCC(O)C(=O)CC(=O)CC,"InChI=1S/C10H18O3/c1-3-5-6-9(12)10(13)7-8(11)4-2/h9,12H,3-7H2,1-2H3",
5356,C7ADCPAN,O=N(=O)OOC(=O)C(=C(C)C(=O)C)C,InChI=1S/C7H9NO6/c1-4(6(3)9)5(2)7(10)13-14-8(11)12/h1-3H3,
5357,PETOLO2,[O]OC1(O)C=C(C)C2OOC1(CC)C2O,"InChI=1S/C9H13O6/c1-3-8-7(10)6(13-15-8)5(2)4-9(8,11)14-12/h4,6-7,10-11H,3H2,1-2H3",
5358,PHCOCOCOOH,OOCC(=O)C(=O)c1ccccc1,"InChI=1S/C9H8O4/c10-8(6-13-12)9(11)7-4-2-1-3-5-7/h1-5,12H,6H2",
5359,ACEETOHOOH,CC(=O)OC(O)COO,"InChI=1S/C4H8O5/c1-3(5)9-4(6)2-8-7/h4,6-7H,2H2,1H3",
5360,ETOLO,CC([O])c1ccccc1C,"InChI=1S/C9H11O/c1-7-5-3-4-6-9(7)8(2)10/h3-6,8H,1-2H3",
5361,BPINAO2,OCC1(O[O])CCC2CC1C2(C)C,"InChI=1S/C10H17O3/c1-9(2)7-3-4-10(6-11,13-12)8(9)5-7/h7-8,11H,3-6H2,1-2H3",
5362,M2PEBO2,[O]OC(C)CC(C)C,"InChI=1S/C6H13O2/c1-5(2)4-6(3)8-7/h5-6H,4H2,1-3H3",
5363,MXYMUCCO3H,CC1(OC1C=CC(=O)C)C(=O)OO,"InChI=1S/C8H10O5/c1-5(9)3-4-6-8(2,12-6)7(10)13-11/h3-4,6,11H,1-2H3",
5364,C4OHPAN,CCCC(O)C(=O)OON(=O)=O,"InChI=1S/C5H9NO6/c1-2-3-4(7)5(8)11-12-6(9)10/h4,7H,2-3H2,1H3",
5365,DDEC3ONE,CCCCCCCCCC(=O)CC,"InChI=1S/C12H24O/c1-3-5-6-7-8-9-10-11-12(13)4-2/h3-11H2,1-2H3",3-DODECANONE;Dodecan-3-one;Ethyl nonyl ketone;1534-27-6;NSC158522
5366,NTM123LOOH,OOC1(O)C2OOC(C)(C2ON(=O)=O)C(=C1C)C,"InChI=1S/C9H13NO8/c1-4-5(2)9(11,17-14)7-6(15-10(12)13)8(4,3)18-16-7/h6-7,11,14H,1-3H3",
5367,HO3C76O2,CCC(O)CCC(C)O[O],"InChI=1S/C7H15O3/c1-3-7(8)5-4-6(2)10-9/h6-8H,3-5H2,1-2H3",
5368,C108NO3,O=CCC(CC(=O)C(=O)C)C(C)(C)ON(=O)=O,"InChI=1S/C10H15NO6/c1-7(13)9(14)6-8(4-5-12)10(2,3)17-11(15)16/h5,8H,4,6H2,1-3H3",
5369,M2PEBOH,CC(C)CC(C)O,"InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3","4-METHYL-2-PENTANOL;Isobutylmethylcarbinol;4-Methylpentan-2-ol;2-Pentanol, 4-methyl-;2-Methyl-4-pentanol"
5370,BPINAOH,OCC1(O)CCC2CC1C2(C)C,"InChI=1S/C10H18O2/c1-9(2)7-3-4-10(12,6-11)8(9)5-7/h7-8,11-12H,3-6H2,1-2H3",
5371,HEXCOOH,CCCC(CC)OO,"InChI=1S/C6H14O2/c1-3-5-6(4-2)8-7/h6-7H,3-5H2,1-2H3","3-Hexyl hydroperoxide;Hydroperoxide, 1-ethylbutyl;3-Hydroperoxyhexane;AC1L3IBW;24254-56-6"
5372,EIPEOOH,CCOC(C)(C)OO,"InChI=1S/C5H12O3/c1-4-7-5(2,3)8-6/h6H,4H2,1-3H3",
5373,NDNOXYOLO,O=N(=O)OC1C2(C)OOC1(N(=O)=O)C([O])(O)C(=C2C)N(=O)=O,"InChI=1S/C8H8N3O11/c1-3-4(9(14)15)8(12,13)7(10(16)17)5(20-11(18)19)6(3,2)21-22-7/h5,12H,1-2H3",
5374,C615OH,O=CC(O)C(C)(C)C=O,"InChI=1S/C6H10O3/c1-6(2,4-8)5(9)3-7/h3-5,9H,1-2H3",
5375,M22C3CO3H,OOC(=O)CC(C)(C)C,"InChI=1S/C6H12O3/c1-6(2,3)4-5(7)9-8/h8H,4H2,1-3H3",
5376,GLYOOB,[O-][O+]=CC=O,InChI=1S/C2H2O3/c3-1-2-5-4/h1-2H,
5377,GLYOOC,[O-][O+]=CC=O,InChI=1S/C2H2O3/c3-1-2-5-4/h1-2H,
5378,GLYOOA,[O-][O+]=CC=O,InChI=1S/C2H2O3/c3-1-2-5-4/h1-2H,
5379,C81O,CCCC(O)CC(=O)C(C)[O],"InChI=1S/C8H15O3/c1-3-4-7(10)5-8(11)6(2)9/h6-7,10H,3-5H2,1-2H3",
5380,MTBEBCHO,COC(C)(C)C=O,"InChI=1S/C5H10O2/c1-5(2,4-6)7-3/h4H,1-3H3",
5381,C820O,OCC([O])(CC(=O)C(=O)C)C(=O)C,"InChI=1S/C8H11O5/c1-5(10)7(12)3-8(13,4-9)6(2)11/h9H,3-4H2,1-2H3",
5382,MMFOH,COC(O)OC=O,"InChI=1S/C3H6O4/c1-6-3(5)7-2-4/h2-3,5H,1H3",
5383,CDICLETH,Cl/C=C\Cl,InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1-,
5384,C6ETCO4DB,O=CC(=O)C=C(CC)C(=O)C=O,"InChI=1S/C8H8O4/c1-2-6(8(12)5-10)3-7(11)4-9/h3-5H,2H2,1H3",
5385,CYHXONAO2,[O]OC1CCCC(=O)C1,"InChI=1S/C6H9O3/c7-5-2-1-3-6(4-5)9-8/h6H,1-4H2",
5386,DMPHO,Cc1cc(C)cc([O])c1,"InChI=1S/C8H9O/c1-6-3-7(2)5-8(9)4-6/h3-5H,1-2H3",
5387,TBUACOH,OCC(C)(C)OC(=O)C,"InChI=1S/C6H12O3/c1-5(8)9-6(2,3)4-7/h7H,4H2,1-3H3",
5388,C6CO3HO25,CC(O)CC(=O)C(C)O,"InChI=1S/C6H12O3/c1-4(7)3-6(9)5(2)8/h4-5,7-8H,3H2,1-2H3",
5389,CH3SCH2O2,CSCO[O],"InChI=1S/C2H5O2S/c1-5-2-4-3/h2H2,1H3",
5390,MC4CONO3O,[O]CC(C)(ON(=O)=O)C(=O)C,"InChI=1S/C5H8NO5/c1-4(8)5(2,3-7)11-6(9)10/h3H2,1-2H3",
5391,DDECO2,CCCCCCCCCC(CC)O[O],"InChI=1S/C12H25O2/c1-3-5-6-7-8-9-10-11-12(4-2)14-13/h12H,3-11H2,1-2H3",
5392,HO3C106OOH,CCCCC(OO)CCC(O)CC,"InChI=1S/C10H22O3/c1-3-5-6-10(13-12)8-7-9(11)4-2/h9-12H,3-8H2,1-2H3",
5393,C1013CO3,COC(=O)CCC1C(CC1(C)C)C(=O)O[O],"InChI=1S/C11H17O5/c1-11(2)6-7(10(13)16-14)8(11)4-5-9(12)15-3/h7-8H,4-6H2,1-3H3",
5394,C66NO35O,CCCCC([O])CON(=O)=O,"InChI=1S/C6H12NO4/c1-2-3-4-6(8)5-11-7(9)10/h6H,2-5H2,1H3",
5395,C615CO3H,OOC(=O)C(C=O)C(C)(C)C=O,"InChI=1S/C7H10O5/c1-7(2,4-9)5(3-8)6(10)12-11/h3-5,11H,1-2H3",
5396,C5NO3COAO,CC([O])CC(=O)CON(=O)=O,"InChI=1S/C5H8NO5/c1-4(7)2-5(8)3-11-6(9)10/h4H,2-3H2,1H3",
5397,DNMXYOLO,O=N(=O)C1=C(C)C([O])(O)C2(C)OOC1(N(=O)=O)C2O,"InChI=1S/C8H9N2O9/c1-3-4(9(14)15)7(10(16)17)5(11)6(2,18-19-7)8(3,12)13/h5,11-12H,1-2H3",
5398,PRCOOMPAN,CCCC(=O)OCC(=O)OON(=O)=O,"InChI=1S/C6H9NO7/c1-2-3-5(8)12-4-6(9)13-14-7(10)11/h2-4H2,1H3",
5399,DNIPBZLOOH,OOC1(O)C(=CC2(OOC1(C(C)C)C2O)N(=O)=O)N(=O)=O,"InChI=1S/C9H12N2O10/c1-4(2)8-6(12)7(11(16)17,20-21-8)3-5(10(14)15)9(8,13)19-18/h3-4,6,12-13,18H,1-2H3",
5400,DDECOH,CCCCCCCCCC(O)CC,"InChI=1S/C12H26O/c1-3-5-6-7-8-9-10-11-12(13)4-2/h12-13H,3-11H2,1-2H3",3-Dodecanol;dodecan-3-ol;SBB059910;10203-30-2;NSC158523
5401,CH2CLCH2O,[O]CCCl,InChI=1S/C2H4ClO/c3-1-2-4/h1-2H2,
5402,CH3SCH2OH,CSCO,"InChI=1S/C2H6OS/c1-4-2-3/h3H,2H2,1H3",
5403,C52NO3,OCC(C)CCON(=O)=O,"InChI=1S/C5H11NO4/c1-5(4-7)2-3-10-6(8)9/h5,7H,2-4H2,1H3",
5404,TRICLETH,ClC=C(Cl)Cl,InChI=1S/C2HCl3/c3-1-2(4)5/h1H,"TRICHLOROETHYLENE;Trichloroethene;Ethene, trichloro-;Ethinyl trichloride;Trichlorethylene"
5405,ACETCOC2H5,CCC(=O)OC(=O)C,"InChI=1S/C5H8O3/c1-3-5(7)8-4(2)6/h3H2,1-2H3",AG-D-62566
5406,MOXCOCH2OH,COC(=O)CO,"InChI=1S/C3H6O3/c1-6-3(5)2-4/h4H,2H2,1H3","Methyl glycolate;Methyl hydroxyacetate;Glycolic acid, methyl ester;96-35-5;Acetic acid, hydroxy-, methyl ester"
5407,CYHXONAOH,OC1CCCC(=O)C1,"InChI=1S/C6H10O2/c7-5-2-1-3-6(8)4-5/h5,7H,1-4H2","3-Hydroxycyclohexanone;3-hydroxycyclohexan-1-one;Cyclohexanone, 3-hydroxy-;AC1L98DI;3-hydroxy-cyclohexan-1-one"
5408,CO25C6CO3,[O]OC(=O)CC(=O)CCC(=O)C,"InChI=1S/C7H9O5/c1-5(8)2-3-6(9)4-7(10)12-11/h2-4H2,1H3",
5409,C831O2,O=CCC(O[O])C(C)(C)CC=O,"InChI=1S/C8H13O4/c1-8(2,4-6-10)7(12-11)3-5-9/h5-7H,3-4H2,1-2H3",
5410,C627O,CC(=O)CCC(=O)C[O],"InChI=1S/C6H9O3/c1-5(8)2-3-6(9)4-7/h2-4H2,1H3",
5411,M23C4O,[O]CC(C)C(C)C,"InChI=1S/C6H13O/c1-5(2)6(3)4-7/h5-6H,4H2,1-3H3",
5412,CY6DIONO,[O]C1CC(=O)CC(=O)C1,"InChI=1S/C6H7O3/c7-4-1-5(8)3-6(9)2-4/h4H,1-3H2",
5413,DE35TOH,CCc1cc(C)cc(c1)C(C)O,"InChI=1S/C11H16O/c1-4-10-5-8(2)6-11(7-10)9(3)12/h5-7,9,12H,4H2,1-3H3",
5414,TLFUO,CC1OC(=O)C([O])C1O,"InChI=1S/C5H7O4/c1-2-3(6)4(7)5(8)9-2/h2-4,6H,1H3",
5415,NON3ONE,CCCCCCC(=O)CC,"InChI=1S/C9H18O/c1-3-5-6-7-8-9(10)4-2/h3-8H2,1-2H3",3-NONANONE;Ethyl hexyl ketone;nonan-3-one;925-78-0;n-Hexyl ethyl ketone
5416,NTM124OLO,O=N(=O)OC1C2OOC1(C)C(O)([O])C(=C2C)C,"InChI=1S/C9H12NO7/c1-4-5(2)9(11,12)8(3)7(15-10(13)14)6(4)16-17-8/h6-7,11H,1-3H3",
5417,C7ECO4DB,O=CC(=O)C(=CC(=O)C(=O)C)CC,"InChI=1S/C9H10O4/c1-3-7(9(13)5-10)4-8(12)6(2)11/h4-5H,3H2,1-2H3",
5418,DIETETO,CCOC(C)[O],"InChI=1S/C4H9O2/c1-3-6-4(2)5/h4H,3H2,1-2H3",
5419,C4M2NO33O2,[O]OC(C)(C)C(C)ON(=O)=O,"InChI=1S/C5H10NO5/c1-4(10-6(7)8)5(2,3)11-9/h4H,1-3H3",
5420,C5DBCOCO3H,OOC(=O)C=C(C)C(=O)C,"InChI=1S/C6H8O4/c1-4(5(2)7)3-6(8)10-9/h3,9H,1-2H3",
5421,HO2MC5OOH,OOCC(C)CC(C)O,"InChI=1S/C6H14O3/c1-5(4-9-8)3-6(2)7/h5-8H,3-4H2,1-2H3",
5422,H3M3C4CHO,CC(O)(CC=O)CC,"InChI=1S/C6H12O2/c1-3-6(2,8)4-5-7/h5,8H,3-4H2,1-2H3",
5423,C1214OOH,O=CCCC(=O)C1(OO)CC(C)(C)C1CCO,"InChI=1S/C12H20O5/c1-11(2)8-12(17-16,9(11)5-7-14)10(15)4-3-6-13/h6,9,14,16H,3-5,7-8H2,1-2H3",
5424,HMVKBPAN,OCC(C(=O)C)C(=O)OO[N+](=O)[O-],"InChI=1S/C5H7NO7/c1-3(8)4(2-7)5(9)12-13-6(10)11/h4,7H,2H2,1H3",
5425,HCOCH2CO3H,OOC(=O)CC=O,"InChI=1S/C3H4O4/c4-2-1-3(5)7-6/h2,6H,1H2",
5426,NDNOETOLO,CCC12OOC(N(=O)=O)(C2ON(=O)=O)C([O])(O)C(=C1C)N(=O)=O,"InChI=1S/C9H10N3O11/c1-3-7-4(2)5(10(15)16)9(13,14)8(11(17)18,23-22-7)6(7)21-12(19)20/h6,13H,3H2,1-2H3",
5427,DE35TO2,[O]OC(C)c1cc(CC)cc(C)c1,"InChI=1S/C11H15O2/c1-4-10-5-8(2)6-11(7-10)9(3)13-12/h5-7,9H,4H2,1-3H3",
5428,C831OH,O=CCC(O)C(C)(C)CC=O,"InChI=1S/C8H14O3/c1-8(2,4-6-10)7(11)3-5-9/h5-7,11H,3-4H2,1-2H3",
5429,HO2CO4CHO,CC(O)CC(=O)C=O,"InChI=1S/C5H8O3/c1-4(7)2-5(8)3-6/h3-4,7H,2H2,1H3",
5430,HOBUT2CO3H,OCCC(C)C(=O)OO,"InChI=1S/C5H10O4/c1-4(2-3-6)5(7)9-8/h4,6,8H,2-3H2,1H3",
5431,HPC52O,CC(C(C=O)O)(COO)[O],"InChI=1S/C5H9O5/c1-5(8,3-10-9)4(7)2-6/h2,4,7,9H,3H2,1H3",
5432,HO3C116NO3,CCCCCC(CCC(O)CC)ON(=O)=O,"InChI=1S/C11H23NO4/c1-3-5-6-7-11(16-12(14)15)9-8-10(13)4-2/h10-11,13H,3-9H2,1-2H3",
5433,EBZBIPERO,CCC12OOC(C([O])C=C1)C2O,"InChI=1S/C8H11O4/c1-2-8-4-3-5(9)6(7(8)10)11-12-8/h3-7,10H,2H2,1H3",
5434,C118OOH,OCCC(=O)C(=O)CC(C)(C)C(OO)CC=O,"InChI=1S/C11H18O6/c1-11(2,10(17-16)4-6-13)7-9(15)8(14)3-5-12/h6,10,12,16H,3-5,7H2,1-2H3",
5435,C141OO,[O-][O+]=C(CCC(=O)O)C1CC(C)(C)C1CCC(=O)C,"InChI=1S/C14H22O5/c1-9(15)4-5-11-10(8-14(11,2)3)12(19-18)6-7-13(16)17/h10-11H,4-8H2,1-3H3,(H,16,17)",
5436,C141OH,OCCC(=C)C1CC(C)(C)C1CCC(=O)C,"InChI=1S/C14H24O2/c1-10(7-8-15)12-9-14(3,4)13(12)6-5-11(2)16/h12-13,15H,1,5-9H2,2-4H3",
5437,NOPINDO,[O]C1CC2CC(C1=O)C2(C)C,"InChI=1S/C9H13O2/c1-9(2)5-3-6(9)8(11)7(10)4-5/h5-7H,3-4H2,1-2H3",
5438,C822CO3H,O=CCC(CCC(=O)OO)C(=C)C,"InChI=1S/C9H14O4/c1-7(2)8(5-6-10)3-4-9(11)13-12/h6,8,12H,1,3-5H2,2H3",
5439,C4H6,C=CC=C,"InChI=1S/C4H6/c1-3-4-2/h3-4H,1-2H2","1,3-BUTADIENE;Buta-1,3-diene;Divinyl;BUTADIENE;Vinylethylene"
5440,C810O2,O=CCC(CC=O)C(C)(C)O[O],"InChI=1S/C8H13O4/c1-8(2,12-11)7(3-5-9)4-6-10/h5-7H,3-4H2,1-2H3",
5441,C141O2,[O]OCCC(=C)C1CC(C)(C)C1CCC(=O)C,"InChI=1S/C14H23O3/c1-10(7-8-17-16)12-9-14(3,4)13(12)6-5-11(2)15/h12-13H,1,5-9H2,2-4H3",
5442,C710O,CCC(C)([O])CC(=O)C,"InChI=1S/C7H13O2/c1-4-7(3,9)5-6(2)8/h4-5H2,1-3H3",
5443,IBUTALBO2,CC(CO[O])C=O,"InChI=1S/C4H7O3/c1-4(2-5)3-7-6/h2,4H,3H2,1H3",
5444,C618O,O=CCC(=O)C(C)(C)[O],"InChI=1S/C6H9O3/c1-6(2,9)5(8)3-4-7/h4H,3H2,1-2H3",
5445,DIBRETOH,BrCC(O)Br,"InChI=1S/C2H4Br2O/c3-1-2(4)5/h2,5H,1H2",
5446,CHOC2H4O2,[O]OCCC=O,"InChI=1S/C3H5O3/c4-2-1-3-6-5/h2H,1,3H2",
5447,BUTALO2,CC(CC=O)O[O],"InChI=1S/C4H7O3/c1-4(7-6)2-3-5/h3-4H,2H2,1H3",
5448,CO235C6OOH,CC(=O)C(=O)CC(=O)COO,"InChI=1S/C6H8O5/c1-4(7)6(9)2-5(8)3-11-10/h10H,2-3H2,1H3",
5449,DMEBMUO2H,CC(=CC(=O)CC)C1OC1(C)C(=O)O,"InChI=1S/C10H14O4/c1-4-7(11)5-6(2)8-10(3,14-8)9(12)13/h5,8H,4H2,1-3H3,(H,12,13)",
5450,C5MEJCO3H,O=CC(O)C(=O)C(=C(C)C(=O)OO)CC,"InChI=1S/C9H12O6/c1-3-6(5(2)9(13)15-14)8(12)7(11)4-10/h4,7,11,14H,3H2,1-2H3",
5451,CO14O3CO2H,O=CCOC(=O)C(=O)O,"InChI=1S/C4H4O5/c5-1-2-9-4(8)3(6)7/h1H,2H2,(H,6,7)",
5452,HM23C4NO3,OCC(C)C(C)CON(=O)=O,"InChI=1S/C6H13NO4/c1-5(3-8)6(2)4-11-7(9)10/h5-6,8H,3-4H2,1-2H3",
5453,C148OH,O=CCC(O)C(=O)C1CC(C)(C)C1CCC(=O)OC,"InChI=1S/C14H22O5/c1-14(2)8-9(13(18)11(16)6-7-15)10(14)4-5-12(17)19-3/h7,9-11,16H,4-6,8H2,1-3H3",
5454,C106O,O=CCC(=O)CC(C(=O)C)C(C)(C)[O],"InChI=1S/C10H15O4/c1-7(12)9(10(2,3)14)6-8(13)4-5-11/h5,9H,4,6H2,1-3H3",
5455,COCCOHCOOH,OOC(C=O)C(C)O,"InChI=1S/C4H8O4/c1-3(6)4(2-5)8-7/h2-4,6-7H,1H3",
5456,H2M3C4NO3,O=N(=O)OCC(C)C(C)O,"InChI=1S/C5H11NO4/c1-4(5(2)7)3-10-6(8)9/h4-5,7H,3H2,1-2H3",
5457,CLCOCLMOOH,CC(Cl)(OO)C(=O)Cl,"InChI=1S/C3H4Cl2O3/c1-3(5,8-7)2(4)6/h7H,1H3",
5458,CO24C4CHO,O=CC(=O)CC(=O)C,"InChI=1S/C5H6O3/c1-4(7)2-5(8)3-6/h3H,2H2,1H3",
5459,HO2CO4C5O,[O]CC(=O)CC(C)O,"InChI=1S/C5H9O3/c1-4(7)2-5(8)3-6/h4,7H,2-3H2,1H3",
5460,MXY1OHNO2,Cc1cc(C)c(O)c(c1)N(=O)=O,"InChI=1S/C8H9NO3/c1-5-3-6(2)8(10)7(4-5)9(11)12/h3-4,10H,1-2H3","2,4-Dimethyl-6-nitrophenol;14452-34-7;6-Nitro-2,4-xylenol;Phenol, 2,4-dimethyl-6-nitro-;AG-D-87714"
5461,C148O2,O=CCC(O[O])C(=O)C1CC(C)(C)C1CCC(=O)OC,"InChI=1S/C14H21O6/c1-14(2)8-9(10(14)4-5-12(16)19-3)13(17)11(20-18)6-7-15/h7,9-11H,4-6,8H2,1-3H3",
5462,C1211CO3H,OOC(=O)CCC(=O)C1CC(C)(C)C1CCC(=O)O,"InChI=1S/C13H20O6/c1-13(2)7-8(9(13)3-5-11(15)16)10(14)4-6-12(17)19-18/h8-9,18H,3-7H2,1-2H3,(H,15,16)",
5463,C5M2OHOPAN,O=CC(O)C(=O)C(=C(C)C(=O)OON(=O)=O)C,"InChI=1S/C8H9NO8/c1-4(7(12)6(11)3-10)5(2)8(13)16-17-9(14)15/h3,6,11H,1-2H3",
5464,C4H9CHO,CCCCC=O,"InChI=1S/C5H10O/c1-2-3-4-5-6/h5H,2-4H2,1H3",PENTANAL;Valeraldehyde;n-Pentanal;n-Valeraldehyde;Amylaldehyde
5465,HEX2ONE,CCCCC(=O)C,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3",2-HEXANONE;Hexan-2-one;n-Butyl methyl ketone;Butyl methyl ketone;Propylacetone
5466,INAHCHO,O=CC(C)(O)C(O)CON(=O)=O,"InChI=1S/C5H9NO6/c1-5(9,3-7)4(8)2-12-6(10)11/h3-4,8-9H,2H2,1H3",
5467,IPROPOLO,[O]CC(C)O,"InChI=1S/C3H7O2/c1-3(5)2-4/h3,5H,2H2,1H3",
5468,C6H5CH2OOH,OOCc1ccccc1,"InChI=1S/C7H8O2/c8-9-6-7-4-2-1-3-5-7/h1-5,8H,6H2","Benzyl hydroperoxide;hydroperoxymethylbenzene;Hydroperoxide, phenylmethyl;AC1O53II;3071-34-9"
5469,C118NO3,OCCC(=O)C(=O)CC(C)(C)C(CC=O)O[N+](=O)[O-],"InChI=1S/C11H17NO7/c1-11(2,7-9(16)8(15)3-5-13)10(4-6-14)19-12(17)18/h6,10,13H,3-5,7H2,1-2H3",
5470,C624OH,CC(=C)C(O)CCO,"InChI=1S/C6H12O2/c1-5(2)6(8)3-4-7/h6-8H,1,3-4H2,2H3",
5471,IPCATEC1O2,[O]Oc1c(O)cccc1C(C)C,"InChI=1S/C9H11O3/c1-6(2)7-4-3-5-8(10)9(7)12-11/h3-6,10H,1-2H3",
5472,OXYMUCCO2H,O=CC=CC1(C)OC1(C)C(=O)O,"InChI=1S/C8H10O4/c1-7(4-3-5-9)8(2,12-7)6(10)11/h3-5H,1-2H3,(H,10,11)",
5473,SBUACETBO,CC(=O)OC(C)C(C)[O],"InChI=1S/C6H11O3/c1-4(7)5(2)9-6(3)8/h4-5H,1-3H3",
