name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydroperoxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,Aromatic rings,Carbons,HydroCarbon,Atoms,nogroups
PCATEC1O2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,9,0,12,0
H2M5C65O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,0,9,0
COO2C4CHO,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,5,0,8,0
C8M2CO6O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,9,0,12,0
PRCOOMCO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,11,0
EBZMUCCO3H,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,8,0,13,0
EBFUO2,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,6,0,11,0
EBFUOH,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,6,0,10,0
TM124BPNO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,16,0
IBUTOLCO2H,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,7,0
NPPRBQO2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,9,0,17,0
C718CO3,0,0,1,0,0,0,0,1,2,0,0,0,1,0,0,8,0,13,0
MMCFNO3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,0,11,0
MTBEALCO3H,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,0,10,0
CO3C54CO3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,10,0
HOPINONIC,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,0,14,0
HC4ACO3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,9,0
PXYQO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,12,0
APINBOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,12,0
PBZMUCPAN,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9,0,17,0
METLMUCOOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,9,0,15,0
C5CO14O2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,9,0
BZFUCO,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,4,0,8,0
C822OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,0
HOBUT2CHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,7,0
C822O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,11,0
C719OOH,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,7,0,12,0
NPROACECO2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5,0,9,0
C5DBEPAN,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,16,0
C5CO14OH,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,8,0
M3HEXANO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,11,0
INB1NBCO3,0,0,1,0,0,0,2,0,1,1,0,0,1,0,0,5,0,17,0
C730OOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,12,0
TLBIPERO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,12,0
C7CO4EDB,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,13,0
PBZMUCCO3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9,0,14,0
IPGLOOB,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,0,8,0
C31PAN,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,12,0
C521OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,9,0
IBUDIALCO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,8,0
TM124BCO3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,9,0,12,0
CO24C53O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,5,0,8,0
BCKAO2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14,0,18,0
NMETLQO2,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,9,0,17,0
ACROOA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0
C8CO2DBPAN,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,0,16,0
IPMALNHYO2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7,0,13,0
C726CO5OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,0,11,0
C136OH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,13,0,15,0
IBUTACID,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0
PXNCATECO,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8,0,17,0
PXNCATECH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,0,13,0
C66NO35CO,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,11,0
TLEPOXMUC,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,7,0,10,0
C113OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,11,0,14,0
C113O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,11,0,15,0
NEBFUOOH,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,6,0,14,0
C1014O,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10,0,14,0
H2M3C4OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,8,0
C136O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,13,0,16,0
C1210CO3H,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,13,0,18,0
LIMALO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,0,14,0
H2MC5OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
MALDALCO2H,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,7,0
BCKAOO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,0,18,0
PBENZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,10,0
BCKAOH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,14,0,17,0
NPXYFUOOH,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,13,0
CHOCOMOXO,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,3,0,7,0
HC3CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0
C515CO3H,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,6,0,12,0
IPROMC2O2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,6,0,9,0
MIBKHO14,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,9,0
C152O2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15,0,21,0
LIMANO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,0
C827CO3H,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,0,14,0
HO2C3CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,7,0
MXYLAL,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,9,0
CLCOCH2O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,6,0
C58O2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,10,0
NDNEBZLOOH,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,8,0,23,0
PBFUOOH,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,7,0,12,0
C6MOCOCO3H,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,8,0,14,0
C58OH,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5,0,9,0
IC5H12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
BCLKBOOH,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,14,0,19,0
C727CO3,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,8,0,13,0
DNT124BOL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,16,0
BOXPROBOOH,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,0,11,0
C152OH,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,15,0,20,0
IPROMC2OH,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6,0,8,0
C810OH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,11,0
M2C43CO3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,0,9,0
INDHCO3,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,5,0,14,0
OTCATEC1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,11,0
COO2C4O,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4,0,7,0
M22C4OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7,0
C6DIALOOH,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,6,0,10,0
OXYFUO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,11,0
C6CO34HO1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,9,0
NTM135OLO2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,9,0,18,0
C615CO2O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,10,0
METLMUCPAN,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,9,0,17,0
C615CO2OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,9,0
NTM135OLOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,17,0
OXYFUOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,10,0
M22C4O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,8,0
PBZBPER2OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,0,13,0
TBUACCO3,0,0,2,1,0,0,0,0,2,1,0,0,1,0,0,6,0,11,0
C6COALCO3H,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,6,0,11,0
HM22CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0
IC4CHOAOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,8,0
C4COMEOH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,8,0
METLMUCCO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,14,0
C65NO36O,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,11,0
M3HEXBOOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0
ME3BU3ECHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,6,0
C59OOH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,10,0
HNMVKOH,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,4,0,11,0
MIBKOHBOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,6,0,10,0
BOX2MO,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0
IC7DCOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,0,12,0
METHACETO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0
HNMVKO2,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,4,0,12,0
CH2CHCH2NO3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0
H1MC5O2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,9,0
C126CHO,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,15,0
C628O2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,6,0,11,0
HO2CO35C7,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,10,0
C3M3OH2PAN,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,12,0
H2M2C3CO3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,5,0,9,0
PNCATECO2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,19,0
MEPROPENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0
DNMXYOLO2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,8,0,20,0
LIMBNO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,15,0
MNNCATCOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7,0,20,0
HO13C4OH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,7,0
HO13C4O2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,4,0,8,0
C3NO3COO2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,0,10,0
C5CO243OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,8,0
C615CO2OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,10,0
C628OH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,6,0,10,0
C7DDCO,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,7,0,11,0
NC3H7O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,5,0
CO3C4CO3H,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,9,0
C115O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,11,0,15,0
MOXY2CHO,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,6,0
NCATECOOH,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,16,0
MMALNACO2H,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,5,0,13,0
BOXPOLANO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,13,0
C3MDIALO2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,8,0
C6OH5O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,8,0
CONO3C6OOH,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6,0,13,0
LIMCO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,12,0
C621O2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,6,0,12,0
PETLMUCNO3,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,9,0,17,0
CO1M22CHO,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,7,0
OCT3ONE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,9,0
C915NO3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9,0,15,0
MVKOHBO,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,8,0
C61CPAN,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,0,16,0
CHCLOHCO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0
IPGLYOXOH,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,8,0
HO2C5NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,10,0
MIBKCOOHO,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,10,0
C7MOHCOCO3,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,9,0,15,0
C63NO32OOH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,12,0
C3MDIALOH,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,7,0
METHACET,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,0,5,0
C624OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
TM135BPRO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,14,0
HM33C4NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,11,0
NC3OO,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,9,0
CHOCOHCO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,6,0
C919NO3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,0,16,0
EBNZOHNO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,12,0
HO6C7OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,10,0
IC7DCOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,7,0,11,0
C917O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,0,13,0
C926OH,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,9,0,13,0
MBOAOH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,8,0
C4ME2NO3O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,11,0
C148OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,14,0,20,0
NDNIPBZLO,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,9,0,23,0
MPHCOME,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,10,0
IC7DCO2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,12,0
METLQO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,13,0
C917OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,12,0
NTLFUO2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,13,0
TLBIPER2OH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,11,0
ACCOMCOMO2,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,6,0,12,0
HYPERACET,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,6,0
C5MO132OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,6,0,9,0
MIPK,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,6,0
C930OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,13,0
BCALO2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,15,0,20,0
INB1NACO3H,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,5,0,17,0
IEACO3H,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,5,0,10,0
DEMPHOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,12,0
BCALCO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15,0,19,0
MEMOXYPAN,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,10,0
C918O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,9,0,13,0
C717OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,11,0
MALNHYOHCO,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,4,0,9,0
C131NO3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,13,0,19,0
C41O2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,9,0
BOX2MO2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5,0,8,0
BUTDAO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0
C918OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,12,0
BCALCOH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,15,0,18,0
HCL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IC3H7O2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,5,0
HC3CCHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,0,6,0
CHOC2H4O,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,5,0
CO25C74O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,7,0,11,0
C920OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,13,0
C930O2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,14,0
BCALOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,15,0,19,0
C928CO2H,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,14,0
PXNNCATOOH,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,8,0,21,0
BCALOO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,0,18,0
C1214O2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,12,0,17,0
NMXYQOOH,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,8,0,16,0
CO2N3CHO,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,10,0
C107OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10,0,13,0
MXCTEC1OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8,0,11,0
CO35C5CHO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,9,0
OET1OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,11,0
MC6CO2OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,10,0
C813O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8,0,13,0
NLMKAOOH,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,9,0,16,0
C535O2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5,0,12,0
C711O,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,10,0
OETLQCO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9,0,13,0
C3M2COCO2H,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,9,0
MC6CO2O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7,0,11,0
BCLKACO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,14,0,18,0
CO2C3OO,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,7,0
HOIPRCO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,8,0
HOCO3C54O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,8,0
BOXEOHANO3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,6,0,12,0
NC51O,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,11,0
C731CO3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,8,0,13,0
C731CO2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,8,0,12,0
C6135COO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,0,10,0
C107O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,10,0,14,0
C1214OH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,12,0,16,0
C626NO3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6,0,12,0
C144OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,14,0,19,0
CO356OCO2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,6,0,12,0
HM22C3O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,7,0
PRONO3AO,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,8,0
CH2BROOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0
HO3C86OOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,11,0
C145O,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,14,0,20,0
C66O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,9,0
BOX2EOHBO,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6,0,9,0
ACETC2PAN,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,5,0,13,0
C4MCNO3OOH,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,12,0
C926O,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,9,0,13,0
BUTDBNO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,0,9,0
IPRHOCO3,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,8,0
TMB2FUO,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,7,0,11,0
C6H5CO3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,7,0,10,0
INB2OOH,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,5,0,13,0
DMSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
C824OOH,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8,0,12,0
HO1MC5NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,6,0,11,0
HEXCOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7,0
C1313OOH,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,13,0,18,0
MTBEBCO3,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,5,0,9,0
INB1HPCHO,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,13,0
CO3C4NO3O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,10,0
CO2N3PAN,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,0,15,0
C2H5CHOOB,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0
TM135OXMUC,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,9,0,12,0
H1C23C4O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4,0,9,0
C2H5CHOOA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0
C76OOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7,0,11,0
BUTAL2O,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,6,0
C52NO33O,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,0,10,0
HCOCH2O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,5,0
T123NNCTO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,0,21,0
CH3CCL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
C128OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,12,0,17,0
HO1MC5O2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,0,9,0
CL12CO2H,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,7,0
HO2C4CO3H,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,9,0
HEXCO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,8,0
M3FOOA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,9,0
C3DIALOOH,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,7,0
PHCHOOA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,0,9,0
CATECHOL,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,0,8,0
C4M2AL2OH,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5,0,9,0
C712OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,7,0,10,0
HO8C9CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0,14,0
C3MNO3CO3H,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,12,0
CYHEXOLAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,9,0
HMVKBCO3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,10,0
IPRBQO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,9,0,13,0
DMEBPROOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,15,0
CO24C6OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,10,0
