,source,target,flux
472,PEBQO2,PEBQOH,[17.57315228 17.42013734]
473,PEBQOH,PEBQCO,[17.39137822 17.06875498]
474,PEBQOOH,PEBQCO,[19.56710386 18.33576116]
475,PEBQO2,PEBQCO,[17.57315228 17.42013734]
476,PEBQO2,PEBQOOH,[19.73393117 18.81867561]
477,C4H9CO3,PENTACID,[18.53420064 19.23623654]
478,BZBIPERO2,BZBIPER2OH,[18.63738477 20.79575788]
479,PHC3O2,PHC3OH,[18.39130117 20.9713637 ]
480,PHCOETO2,PHCOETOH,[18.53423879 20.70438487]
481,PHCOMEO2,PHCOMEOH,[18.90195108 21.06035884]
482,C6H5CO3,PHCOOH,[20.09425367 20.59837258]
483,PINALO2,PINALOH,[16.22488368 19.38212896]
484,PINALOH,PINALO,[18.19803031 18.28684195]
485,PINALOOH,PINALO,[19.88065704 -inf]
486,PINALNO3,PINALO,[21.36761006 -inf]
487,PINALO2,PINALO,[23.78087259 23.22285854]
488,C811CO3,PINIC,[19.23417454 19.67158384]
489,PPRBQO2,PPRBQOH,[17.73728522 17.57604363]
490,PPRBQOH,PPRBQCO,[17.55546801 17.22620723]
491,PPRBQOOH,PPRBQCO,[19.74348559 18.50553579]
492,PPRBQO2,PPRBQCO,[17.73728522 17.57604363]
493,PPRBQO2,PPRBQOOH,[19.91346094 18.98997872]
494,PTLQO2,PTLQOH,[17.41787737 17.28148676]
495,PTLQOH,PTLQCO,[17.2291515 16.91571464]
496,PTLQOOH,PTLQCO,[19.38645681 18.16494331]
497,PTLQO2,PTLQCO,[17.41787737 17.28148676]
498,PTLQO2,PTLQOOH,[19.55847694 18.6598457 ]
499,TC4H9O2,TBUTOL,[18.43174874 20.63405164]
500,TLBIPERO2,TLBIPER2OH,[19.60399836 21.76167853]
501,TM123BCO3,TM123BCO2H,[20.07283354 20.98383265]
502,TM123BO2,TM123BOH,[19.71541324 22.62683561]
503,TM123BPRO2,TM123BP2OH,[20.61185958 22.79350082]
504,TM124BCO3,TM124BCO2H,[20.13533954 21.0380216 ]
505,TM124BO2,TM124BOH,[19.77853184 22.67284542]
506,TM135BPRO2,TM135BP2OH,[20.94903372 23.15943659]
507,TM135MUCO2,TM135MUOH,[18.78048892 20.74450582]
508,BZFUO2,BZFUOH,[19.93551411 20.37413965]
509,TMBCO3,TMBCO2H,[20.43971169 21.03566226]
510,TMBO2,TMBOH,[19.69854881 22.43114055]
511,UDECO2,UDECOH,[18.05636354 20.22685978]
512,C511OOH,C511O,[17.53099219 -inf]
513,C511O2,C511O,[22.57441754 20.20915159]
514,C5124COOOH,C5124COO,[17.06424952 -inf]
515,C5124COO2,C5124COO,[21.2574833 18.65092348]
516,C512O2,C512OH,[17.83158868 18.99711927]
517,C513O2,C513OH,[17.61537185 18.6893924 ]
518,C514O2,C514OH,[17.49555206 19.1688609 ]
519,C112OOH,C112O,[17.42229809 -inf]
520,C112O2,C112O,[22.60632767 20.42964402]
521,C519OOH,C519O,[17.48439488 -inf]
522,C519O2,C519O,[22.84422492 20.47575713]
523,C525OOH,C525O,[16.27130322 -inf]
524,C525O2,C525O,[19.83485042 19.64390144]
525,C52O2,C52OH,[18.95003652 21.01620432]
526,C531OOH,C531CO,[18.53451431 16.87444855]
527,C531OOH,C531O,[17.5534133 -inf]
528,C531O2,C531O,[22.63850197 18.70306503]
529,C5CONO34O,C53NO324CO,[22.11441917 22.22995381]
530,C53OOH,C53O,[17.97719414 -inf]
531,C53O2,C53O,[23.41998133 21.19792978]
532,C54OOH,C54O,[18.81042905 -inf]
533,C54O2,C54O,[24.15937566 21.39732259]
534,C55OOH,C55O,[16.67262225 -inf]
535,C55O2,C55O,[21.77604076 19.11808552]
536,C5COCHOOOH,C5COCHOO,[19.15710851 -inf]
537,C5COCHOO2,C5COCHOO,[24.00723333 21.03224321]
538,C6CO2OHOOH,C5MCO2OHO,[20.10241009 -inf]
539,C5MCO2OHO2,C5MCO2OHO,[25.27752937 23.65443978]
540,C5NO3OAOOH,C5NO3COAO,[13.59667988 -inf]
541,C5NO3COAO2,C5NO3COAO,[18.10152694 18.30514 ]
542,C5OHCO4OOH,C5OH2CO4O,[13.32718943 -inf]
543,C5OH2CO4O2,C5OH2CO4O,[18.91180388 17.45969457]
544,C6135COOOH,C6135COO,[17.22050913 -inf]
545,CY6TRIONO2,C6135COO,[22.14792476 20.01347935]
546,APINAOOH,APINAO,[19.2319804 -inf]
547,APINAO2,APINAO,[24.1340432 21.62196141]
548,C614O2,C614OH,[18.65402618 20.79765133]
549,C615O2,C615OH,[17.10325302 17.28493054]
550,C616O2,C616OH,[17.76674472 20.31560667]
551,C617O2,C617OH,[17.28939935 17.51574271]
552,C618OOH,C618O,[17.60507445 -inf]
553,C618O2,C618O,[22.56954796 19.14870242]
554,C61O2,C61OH,[17.51370971 19.02678387]
555,C620O2,C620OH,[18.24199864 20.80302937]
556,C113O2,C113OH,[17.48118776 18.9746836 ]
557,C623O2,C623OH,[18.42183087 18.49246075]
558,C114OOH,C114O,[17.47228972 -inf]
559,C114O2,C114O,[22.92322174 20.78633717]
560,C625OOH,C625O,[16.95400051 -inf]
561,C625O2,C625O,[22.28945286 20.01184545]
562,C625O2,C625OH,[15.84890047 17.28880354]
563,C627OOH,C627O,[18.61406376 -inf]
564,C627O2,C627O,[23.70210362 21.63600979]
565,C63O2,C63OH,[17.62543481 19.14301715]
566,C66OOH,C66O,[17.48280316 -inf]
567,C66O2,C66O,[22.85344166 20.63036515]
568,C67O2,C67OH,[17.9688515 19.20748705]
569,C6CO2M2OH,C6CO3MOH,[19.27888631 20.2010098 ]
570,C6CO3OHOOH,C6CO3OH5O,[17.24830702 -inf]
571,C6CO3OH5O2,C6CO3OH5O,[22.45375626 20.24905758]
572,C6COCHOOOH,C6COCHOO,[17.69561814 -inf]
573,C6COCHOO2,C6COCHOO,[22.69260841 20.47778822]
574,APINBOOH,APINBO,[18.87859768 -inf]
575,APINBO2,APINBO,[23.92436198 21.38942291]
576,C6HOCOOOH,C6HO1CO3O,[16.30399386 -inf]
577,C6HO1CO3O2,C6HO1CO3O,[21.74723345 19.53224617]
578,C6OTKETOOH,C6OTKETO,[16.96692602 -inf]
579,C6OTKETO2,C6OTKETO,[22.43621846 20.56643531]
580,C716OOH,C716O,[18.63990698 -inf]
581,C716O2,C716O,[23.7267126 22.95811489]
582,C717O2,C717OH,[17.71075928 20.22219741]
583,C718O2,C718OH,[17.49224017 17.48196975]
584,C71OOH,C71O,[17.81854257 -inf]
585,C71O2,C71O,[23.29175772 21.25655854]
586,C722OOH,C722O,[16.77033355 -inf]
587,C722O2,C722O,[22.07863546 19.56242787]
588,C726CO5OOH,C726CO5O,[20.03436036 -inf]
589,C726CO5O2,C726CO5O,[25.31569913 22.23475841]
590,C727OOH,C727O,[18.36546884 -inf]
591,C727O2,C727O,[23.49504178 21.04241767]
592,C728O2,C728OH,[17.69435782 18.45809311]
593,C72O2,C72OH,[18.95095532 20.45348042]
594,C730O2,C730OH,[16.53828726 16.48548403]
595,C122OOH,C122O,[17.96443601 -inf]
596,C122O2,C122O,[23.14653865 20.95100668]
597,C734OOH,C734O,[17.74310658 -inf]
598,C734O2,C734O,[23.08760253 20.10814848]
599,C73OOH,C73O,[15.83895086 -inf]
600,C73O2,C73O,[19.74327595 18.5211969 ]
601,C7DCO2,C7DCOH,[18.17240603 20.175753 ]
602,C7EDCO2,C7EDCOH,[19.87254855 21.36314996]
603,C7M2CO5OOH,C7M2CO5O,[19.87800967 -inf]
604,C7M2CO5O2,C7M2CO5O,[25.41587416 21.96123243]
605,C123O2,C123OH,[17.93376583 19.42485498]
606,C102OOH,C102O,[17.3150293 -inf]
607,C102O2,C102O,[22.50179908 20.34630586]
608,C817O2,C817OH,[18.8949608 21.05189298]
609,C818OOH,C818O,[19.08109311 -inf]
610,C818O2,C818O,[24.3025489 22.65699554]
611,C819OOH,C819O,[18.32670961 -inf]
612,C819O2,C819O,[22.85979954 20.78865718]
613,C81OOH,C81O,[16.62338003 -inf]
614,C81O2,C81O,[21.80936198 19.73119364]
615,C820OOH,C820O,[17.16445661 -inf]
616,C820O2,C820O,[20.87878205 19.38110182]
617,C124OOH,C124O,[17.96019744 -inf]
618,C124O2,C124O,[23.40865672 21.25946533]
619,C825OOH,C825O,[18.32277095 -inf]
620,C825O2,C825O,[23.76403582 21.44723704]
621,C84OOH,C84O,[17.00031012 -inf]
622,C84O2,C84O,[22.48177438 20.39928659]
623,C86OOH,C86O,[17.86649596 -inf]
624,C86O2,C86O,[22.57448711 20.28937703]
625,C87OOH,C87O,[17.27685123 -inf]
626,C87O2,C87O,[22.82479639 19.52048816]
627,C88OH,C88CO,[17.94094439 17.59957661]
628,C88OOH,C88CO,[19.41936748 18.99757563]
629,C88PAN,C88CO,[21.90628735 20.0952186 ]
630,C88O2,C88CO,[17.5320049 18.48395715]
631,C88O2,C88OOH,[19.69278379 19.88249542]
632,C8BCOH,C8BCCO,[18.65297593 18.00840025]
633,C8BCOOH,C8BCCO,[20.00259776 19.99819688]
634,C8BCNO3,C8BCCO,[21.51845563 18.86953514]
635,C8BCO2,C8BCCO,[17.50449864 19.53872947]
636,C8BCO2,C8BCOOH,[20.2118202 21.4838104]
637,C8M2CO6OOH,C8M2CO6O,[19.62070374 -inf]
638,C8M2CO6O2,C8M2CO6O,[25.14474457 21.93358563]
639,APINENE,APINOOB,[24.13246935 23.92631422]
640,C922OOH,C922O,[18.16095325 -inf]
641,C922O2,C922O,[23.01540627 20.59963285]
642,C924OOH,C924O,[18.71267793 -inf]
643,C924O2,C924O,[24.14258616 22.43199604]
644,C92OOH,C92O,[17.2462327 -inf]
645,C92O2,C92O,[22.43753175 20.30859597]
646,C93O2,C93OH,[17.57096848 19.06950384]
647,C94OOH,C94O,[17.47260894 -inf]
648,C94O2,C94O,[22.93350686 20.82495852]
649,C96O2,C96OH,[18.90836669 21.23910727]
650,C9DCOH,C9DCCO,[18.27855158 17.8949269 ]
651,C9DCOOH,C9DCCO,[19.45906048 19.86420007]
652,C9DCNO3,C9DCCO,[20.90562773 18.30406305]
653,C9DCO2,C9DCCO,[16.95681963 18.67859629]
654,C9DCO2,C9DCOOH,[19.67953801 20.63907404]
655,CATECHOL,CATECOOA,[22.24224748 16.26755962]
656,C4H6,CH2OOD,[23.97473743 23.76858229]
657,C5H8,CH2OOE,[24.54632101 24.34016587]
658,MACR,CH2OOG,[23.47165536 22.77535759]
659,CH3CHOO,CH3CO2H,[25.50920523 25.32845695]
660,CH3CO3,CH3CO2H,[22.58057149 22.89881638]
661,CHOC2H4OOH,CHOC2H4O,[18.7576377 -inf]
662,CHOC2H4O2,CHOC2H4O,[23.9363478 20.75692342]
663,C413COOOH,CHOC3COO,[19.02934681 -inf]
664,CHOC3COO2,CHOC3COO,[24.04812295 21.40142211]
665,C103O2,C103OH,[17.48658793 18.98259125]
666,ALCOCH2OOH,CHOCOCH2O,[19.04675013 -inf]
667,CHOCOCH2O2,CHOCOCH2O,[23.3385491 21.00912759]
668,C5H8,CISOPA,[25.51865604 24.07557425]
669,CISOPAO2,CISOPA,[25.51715188 25.75205964]
670,ISOPBO2,CISOPA,[24.91325688 25.68143239]
671,C5H8,CISOPC,[25.43584053 23.99275875]
672,CISOPCO2,CISOPC,[24.76444222 24.30620725]
673,ISOPDO2,CISOPC,[24.16916793 24.63512065]
674,C23O3ECOOH,C23O3EO,[19.97117068 -inf]
675,C23O3EO2,C23O3EO,[25.55309235 23.22184919]
676,CO235C6OOH,CO235C6O,[19.66595137 -inf]
677,CO235C6O2,CO235C6O,[23.49492912 21.17586576]
678,CO24C6OOH,CO24C6O,[14.68141763 -inf]
679,CO24C6O2,CO24C6O,[19.19373841 17.58036211]
680,CO25C6OOH,CO25C6O,[17.03085094 -inf]
681,CO25C6O2,CO25C6O,[22.54204019 20.49918588]
682,CO25C73OOH,CO25C73O,[18.22700648 -inf]
683,CO25C73O2,CO25C73O,[23.73221138 21.67814034]
684,CO25C74OOH,CO25C74O,[18.22700648 -inf]
685,CO25C74O2,CO25C74O,[23.73221138 21.67814034]
686,C104OOH,C104O,[17.43695051 -inf]
687,C104O2,C104O,[22.8915681 20.76791161]
688,HEX2ONCO2,CO2HO3C6,[15.16799387 16.90768879]
689,CO2HOC6OOH,CO2HOC61O,[16.27377504 -inf]
690,CO2HOC61O2,CO2HOC61O,[21.47665492 19.45274644]
691,HO5CO8C10,CO36C10,[23.48245927 21.39342189]
692,HO6CO9C11,CO36C11,[23.47706191 21.38756168]
693,HO7CO10C12,CO36C12,[23.92964226 21.83943296]
694,HO3CO6C8,CO36C8,[23.24810668 21.15742619]
695,HO4CO7C9,CO36C9,[23.56683603 21.47759088]
696,COC4NO3OOH,CO3C4NO3O,[17.59982919 -inf]
697,CO3C4NO3O2,CO3C4NO3O,[21.23888647 21.34740565]
698,CYHXOLACO,CYC6DIONE,[17.99791448 16.61919577]
699,CHEXO2,CYHEXOL,[18.72045794 20.90369485]
700,CYHXOLAOOH,CYHEXOLAO,[15.36469964 -inf]
701,CYHEXOLAO2,CYHEXOLAO,[19.67403292 19.50748881]
702,C23O3MCOOH,C23O3MO,[20.44629212 -inf]
703,C23O3MO2,C23O3MO,[26.02699629 23.76534539]
704,DMEBIPRO2,DMEOBPROH,[20.85942682 23.08729143]
705,DMEPHOH,DMEPH1O,[24.24640054 23.52146493]
706,DMPHCOMOOH,DMPHCOMO,[19.83061048 -inf]
707,DMPHCOMO2,DMPHCOMO,[24.76748642 23.24257698]
708,EBFUOOH,EBFUO,[20.11051717 -inf]
709,EBFUO2,EBFUO,[25.56199556 21.63523878]
710,BZFUONE,BZFUONOOA,[22.89674389 20.95194211]
711,EBZMUCO2,EBZMUCOH,[18.49801027 20.20920478]
712,ECATECHOL,ECATECOOA,[22.73852544 16.53693033]
713,H3C25C6OOH,H3C25C6O,[18.47136106 -inf]
714,H3C25C6O2,H3C25C6O,[23.43562929 20.34648886]
715,HEX2ONCOOH,HEX2ONCO,[15.49692426 -inf]
716,HEX2ONCO2,HEX2ONCO,[20.80394534 18.83971542]
717,HEX3ONBOOH,HEX3ONBO,[16.54580239 -inf]
718,HEX3ONBO2,HEX3ONBO,[21.89247157 19.77495169]
719,HEX3ONCOOH,HEX3ONCO,[16.47852001 -inf]
720,HEX3ONCO2,HEX3ONCO,[21.78157645 19.66406695]
721,HMACR,HMGLYOOA,[21.40414444 20.37539253]
722,HMVKBOOH,HMVKBO,[21.28696177 -inf]
723,HMVKBO2,HMVKBO,[25.20011978 23.03047088]
724,HNMVKOOH,HNMVKO,[18.54868894 -inf]
725,HNMVKO2,HNMVKO,[22.73901772 23.10424121]
726,HOCO3C4OOH,HO1CO3C4O,[19.51814967 -inf]
727,HO1CO3C4O2,HO1CO3C4O,[24.5173809 22.78700347]
728,C82O2,HO34CO6C8,[17.25224417 18.75290437]
729,HOCO3C5OOH,HOCO3C54O,[18.09485805 -inf]
730,HOCO3C54O2,HOCO3C54O,[23.5878194 20.67192924]
731,IC7DCO2,IC7DCOH,[18.17714148 20.21439342]
732,ISOPCOOH,IEPOXC,[20.91668285 20.92933146]
733,IPBFUOOH,IPBFUO,[19.61191902 -inf]
734,IPBFUO2,IPBFUO,[25.03972864 21.11848076]
735,IPBZMUCO2,IPBZMUCOH,[18.73415125 20.41610763]
736,IPCATECHOL,IPCATECOOA,[22.97848269 16.7765303 ]
737,IPECO2,IPECOH,[17.78765408 19.98159242]
738,C3NO3COOOH,C3NO3COO,[8.6874659 -inf]
739,C3NO3COO2,C3NO3COO,[13.73263357 7.24522105]
740,IC3H7O2,IPROPOL,[18.90930409 20.89759188]
741,LIMALAOOH,LIMALAO,[18.65822932 -inf]
742,LIMALAO2,LIMALAO,[24.03037797 21.88010722]
743,LIMALBOOH,LIMALBO,[18.69020875 -inf]
744,LIMALBO2,LIMALBO,[24.03037948 21.88765932]
745,LIMALO2,LIMALOH,[18.11278597 20.94456685]
746,LIMAOOH,LIMAO,[19.05366125 -inf]
747,LIMAO2,LIMAO,[24.20106066 21.06724111]
748,LIMBOOH,LIMBO,[18.69223655 -inf]
749,LIMBO2,LIMBO,[23.93661763 20.58854393]
750,LIMCO2,LIMCOH,[17.83044822 18.44119883]
751,LIMBOO,LIMONONIC,[22.69398888 20.18227141]
752,C923CO3,LIMONONIC,[19.55697455 21.57202275]
753,LIMONENE,LIMOOB,[24.24956237 24.04340724]
754,LMKAOOH,LMKAO,[18.7334406 -inf]
755,LMKAO2,LMKAO,[23.82764464 18.94806432]
756,LMKBOOH,LMKBO,[18.35254883 -inf]
757,LMKBO2,LMKBO,[23.56447165 18.65349322]
758,LIMKET,LMKOOB,[23.37588828 19.64009263]
759,LMLKAOOH,LMLKAO,[18.10991855 -inf]
760,LMLKAO2,LMLKAO,[23.50667284 19.7988902 ]
761,LMLKBOOH,LMLKBO,[18.14748488 -inf]
762,LMLKBO2,LMLKBO,[23.50667435 19.8052378 ]
763,MACROO,MACO2H,[23.7351176 23.50011516]
764,MACO3,MACO2H,[20.1573797 20.83164467]
765,MALDIALOOH,MALDIALO,[18.07328166 -inf]
766,MALDIALO2,MALDIALO,[23.85750461 22.13302525]
767,MC6CO2OOH,MC6CO2O,[18.58699936 -inf]
768,MC6CO2O2,MC6CO2O,[23.97731061 20.97558478]
769,MCATECHOL,MCATECOOA,[22.62176302 16.38026636]
770,MCOCOMOOOH,MCOCOMOXO,[19.77892099 -inf]
771,MCOCOMOXO2,MCOCOMOXO,[25.21366706 22.97779998]
772,MECOACEOOH,MECOACETO,[20.53921987 -inf]
773,MECOACETO2,MECOACETO,[25.84620075 23.13062223]
774,SC4H9O2,BUT2OL,[17.59934895 19.56423228]
775,BUT2OLOOH,BUT2OLAO,[21.12827449 -inf]
776,BUT2OLO2,BUT2OLAO,[26.29447605 24.8095341 ]
777,METLMUCO2,METLMUCOH,[20.57894557 22.11625169]
778,MACR,MGLYOOB,[22.60635392 21.91005616]
779,MIBKBOOH,MIBKBO,[16.5755475 -inf]
780,MIBKBO2,MIBKBO,[21.9549519 19.82384349]
781,MIBKHO4OOH,MIBKHO4O,[17.48652793 -inf]
782,MIBKHO4O2,MIBKHO4O,[22.70270174 20.47430787]
783,MPHCOMEOOH,MPHCOMEO,[20.05762937 -inf]
784,MPHCOMEO2,MPHCOMEO,[25.0090395 23.48486635]
785,METCATECH,MTCATECOOA,[22.94562351 16.54902213]
786,MVKOOH,MVKO,[19.04814634 -inf]
787,MVKO2,MVKO,[23.41426331 23.09801399]
788,MVKOHBOOH,MVKOHBO,[18.29182804 -inf]
789,MVKOHBO2,MVKOHBO,[23.38825502 21.33025603]
790,MXYCATECH,MXCATECOOA,[23.18049828 16.80868552]
791,MXYMUCO2,MXYMUCOH,[19.79086045 21.50718974]
792,C3H7CHOO,BUTACID,[20.46742164 19.62631547]
793,C3H7CO3,BUTACID,[20.58169794 21.32317308]
794,NAPINAOOH,NAPINAO,[21.49244587 -inf]
795,NAPINAO2,NAPINAO,[23.77643003 24.49267911]
796,NBUTDAOOH,NBUTDAO,[19.76554531 -inf]
797,NBUTDAO2,NBUTDAO,[22.8108866 24.61879245]
798,NBZQOOH,NBZQO,[15.54528023 -inf]
799,NBZQO2,NBZQO,[21.13582297 19.46884434]
800,NC102OOH,NC102O,[17.99777231 -inf]
801,NC102O2,NC102O,[22.06795149 21.48895486]
802,ISOPANO3,NC2OOA,[22.2793501 20.50442242]
803,ISOPCNO3,NC3OOA,[22.33160446 23.57841949]
804,ISOP34NO3,NC41OOA,[21.94432127 20.69644099]
805,ISOPDNO3,NC4OOA,[21.76603966 20.33688624]
806,NC623O2,NC623OH,[16.53818987 19.87700521]
807,NC71O,NC71CO,[21.80406786 21.1213895 ]
808,NC728O2,NC728OH,[15.81332031 19.84907576]
809,NC730O2,NC730OH,[14.6771841 17.89106726]
810,C44OOH,C44O,[16.42643038 -inf]
811,C44O2,C44O,[22.07855365 19.49590925]
812,NIPRBQOOH,NIPRBQO,[16.92931024 -inf]
813,NIPRBQO2,NIPRBQO,[22.4675762 21.90263562]
814,NLIMALO2,NLIMALOH,[16.14743351 22.12524819]
815,NLIMOOH,NLIMO,[20.87953382 -inf]
816,NLIMO2,NLIMO,[23.98276291 24.0341443 ]
817,NLMKAOOH,NLMKAO,[18.89961607 -inf]
818,NLMKAO2,NLMKAO,[23.49992384 21.85017033]
819,NMEBFUOOH,NMEBFUO,[20.70771812 -inf]
820,NMEBFUO2,NMEBFUO,[24.87158321 24.24750025]
821,NMETLQOOH,NMETLQO,[17.29540308 -inf]
822,NMETLQO2,NMETLQO,[22.78493537 21.92419513]
823,NMXYFUOOH,NMXYFUO,[21.25489596 -inf]
824,NMXYFUO2,NMXYFUO,[25.4030601 24.79287945]
825,NMXYQOOH,NMXYQO,[17.51789612 -inf]
826,NMXYQO2,NMXYQO,[23.01234437 22.14577221]
827,NC4CHO,NOAOOA,[22.72249298 24.95378098]
828,A2PANOO,A2PANO,[18.88129242 18.36090347]
829,NOETLQOOH,NOETLQO,[17.20363987 -inf]
830,NOETLQO2,NOETLQO,[22.81053506 22.24510235]
831,NOPINBOH,NOPINBCO,[19.41212224 19.26803286]
832,NOPINBOOH,NOPINBCO,[20.47604053 21.19699971]
833,NOPINBNO3,NOPINBCO,[22.20892322 19.99812035]
834,NOPINBO2,NOPINBCO,[17.6182344 20.4794869]
835,NOPINBO2,NOPINBOOH,[20.34095278 22.43996465]
836,BPINENE,NOPINOOA,[23.73769208 23.53153694]
837,NOXYFUOOH,NOXYFUO,[18.39523076 -inf]
838,NOXYFUO2,NOXYFUO,[22.35657176 21.92178729]
839,NOXYQOOH,NOXYQO,[15.54631737 -inf]
840,NOXYQO2,NOXYQO,[21.0509629 21.1855292]
841,NPEBQOOH,NPEBQO,[16.68793481 -inf]
842,NPEBQO2,NPEBQO,[22.22768527 21.66989494]
843,NPETLQOOH,NPETLQO,[17.09607126 -inf]
844,NPETLQO2,NPETLQO,[22.53091185 21.96181123]
845,NPPRBQOOH,NPPRBQO,[16.85704863 -inf]
846,NPPRBQO2,NPPRBQO,[22.39182063 21.82657142]
847,NPTLQOOH,NPTLQO,[16.53535644 -inf]
848,NPTLQO2,NPTLQO,[22.0817474 21.53958293]
849,NPXYFUOOH,NPXYFUO,[20.43690128 -inf]
850,NPXYFUO2,NPXYFUO,[24.67594771 23.98874411]
851,NTLFUOOH,NTLFUO,[20.70713004 -inf]
852,NTLFUO2,NTLFUO,[24.62406986 24.26079229]
853,NTM124QOOH,NTM124QO,[17.05857885 -inf]
854,NTM124QO2,NTM124QO,[22.64063193 21.64846113]
855,NTMB1FUOOH,NTMB1FUO,[18.80369743 -inf]
856,NTMB1FUO2,NTMB1FUO,[24.44312827 24.07060654]
857,NTMB2FUOOH,NTMB2FUO,[19.71081729 -inf]
858,NTMB2FUO2,NTMB2FUO,[23.80083372 23.25004866]
859,OETLMUCO2,OETLMUCOH,[19.98446907 21.55726619]
860,OETCATECH,OTCATECOOA,[23.06815356 16.74111195]
861,OXYCATECH,OXCATECOOA,[22.01536446 15.68322282]
862,OXYMUCO2,OXYMUCOH,[18.77838156 20.35137421]
863,PBFUOOH,PBFUO,[19.55411351 -inf]
864,PBFUO2,PBFUO,[24.98284564 21.04322384]
865,PBZMUCO2,PBZMUCOH,[18.21014396 19.91924048]
866,C656OH,C4COMEOH,[17.11871524 16.86971273]
867,PCATECHOL,PCATECOOA,[22.90277337 16.70056818]
868,C4COMOHOOH,C4COMOH3O,[11.55551751 -inf]
869,C4COMOH3O2,C4COMOH3O,[16.79513012 15.24601682]
870,PETLMUCO2,PETLMUCOH,[20.16231532 21.69405637]
871,PHCOETOOH,PHCOETO,[18.85470603 -inf]
872,PHCOETO2,PHCOETO,[24.17019025 22.63641149]
873,PHCOMEOOH,PHCOMEO,[19.38772925 -inf]
874,PHCOMEO2,PHCOMEO,[24.36844329 22.83013644]
875,C2H5CHOO,PROPACID,[24.69960545 24.52526069]
876,C2H5CO3,PROPACID,[21.90995564 22.48640117]
877,PETCATECH,PTCATECOOA,[22.95179343 16.60528872]
878,BZEMUCO2,BZEMUCOH,[17.2996198 19.24814356]
879,T123CATECH,T123CTCOOA,[22.73879715 16.42263424]
880,T124CATECH,T124CTCOOA,[22.35348276 16.03723293]
881,C5H8,TISOPA,[25.51865604 24.07557425]
882,ISOPAO2,TISOPA,[25.09059969 25.74173382]
883,ISOPBO2,TISOPA,[25.74107219 26.5092477 ]
884,C5H8,TISOPC,[25.06786373 23.62478194]
885,ISOPCO2,TISOPC,[23.59337386 24.00645903]
886,ISOPDO2,TISOPC,[24.36444337 24.83039608]
887,TLEMUCO2,TLEMUCOH,[18.02146678 19.99358658]
888,TLFUONE,TLFUONOOA,[23.76867164 21.45968342]
889,TM123MUCO2,TM123MUCOH,[19.97182956 21.52971689]
890,TM124MUCO2,TM124MUCOH,[19.87777797 21.57053697]
891,BZFUOOH,BZFUO,[20.12375046 -inf]
892,BZFUO2,BZFUO,[25.57146557 22.30616628]
893,TM135BZOL,TM135O,[24.33611563 23.61122219]
894,C4MCODBCO3,C5CODBCO3H,[21.92269662 21.72766928]
895,MC4CODBCO3,C5DBCOCO3H,[20.90952933 20.66205928]
896,C5H11CO3,C5H11CO3H,[18.84559736 19.01895402]
897,C5NO3CO4O2,C5NO3O4OOH,[18.90609378 21.95144254]
898,C5CONO34O2,C5ONO34OOH,[18.81779618 21.86518215]
899,C5124COCO3,C5TRONCO3H,[17.04605047 17.35184215]
900,C6145COO2,C6145COOOH,[14.0915807 14.37215592]
901,C614O2,C614OOH,[20.76730261 22.14868714]
902,C615CO3,C615CO2H,[18.27513942 18.24723969]
903,C615CO3,C615CO3H,[18.39238073 17.82147837]
904,C615O2,C615OOH,[19.21652945 18.63596635]
905,C510O2,C510OOH,[19.79150261 23.64975738]
906,C616O2,C616OOH,[19.88002115 21.66664247]
907,C617CO3,C617CO2H,[18.07302433 18.15136773]
908,C617CO3,C617CO3H,[18.19026564 17.72560642]
909,C617O2,C617OOH,[19.04612846 18.51023119]
910,C618CO3,C618CO2H,[18.07373524 18.15293887]
911,C618CO3,C618CO3H,[18.19097655 17.72717756]
912,C619O2,C619OOH,[19.98575495 21.87694274]
913,C511CO3,C511CO3H,[6.26611992 7.62253627]
914,C61O2,C61OOH,[19.64718953 20.39802306]
915,C620O2,C620OOH,[20.35527507 22.15406517]
916,C621O2,C621OOH,[19.49270999 19.93338239]
917,C622CO3,C622CO3H,[19.67117516 19.78713551]
918,C113O2,C113OOH,[19.67738938 20.40864459]
919,C622O2,C622OOH,[20.52289629 20.57885583]
920,C623O2,C623OOH,[20.40040872 19.70879797]
921,C624CO3,C624CO3H,[18.05141127 18.1300046 ]
922,C624O2,C624OOH,[18.87557666 18.94843666]
923,C626CO3,C626CO2H,[19.29802051 20.82011776]
924,C626CO3,C626CO3H,[19.41526182 20.39435644]
925,C626O2,C626OOH,[20.30700381 21.21035807]
926,C63O2,C63OOH,[19.75891463 20.51425634]
927,HO5C6O2,C66NO35OH,[21.26639651 17.71759111]
928,C67CO3,C67CO3H,[17.53601921 17.82298532]
929,C512CO3,C512CO2H,[18.834 19.81095972]
930,C67O2,C67OOH,[20.10233132 20.57872624]
931,C5CO34CO3,C6CO134OOH,[12.5752635 13.43746756]
932,C6CO34O2,C6CO34OOH,[12.79050373 15.48871922]
933,C512CO3,C512CO3H,[18.95124131 19.3851984 ]
934,C6CYTONO2,C6CYTONOOH,[17.93271363 19.10583535]
935,C6DCARBBO2,C6DCRBBOOH,[20.90666677 20.62319327]
936,C6H13CO3,C6H13CO3H,[19.20000739 19.31134242]
937,C6H5CH2CO3,C6H5C2CO3H,[19.41098076 19.48334535]
938,C6H5C2H4O2,C6H5C2OOH,[20.93344235 22.64699104]
