name,carbons,aromatic_carbons,vinyls,aldehydes,ketones,criegee_radicals,oxy_radicals,peroxy_radicals,nitrates,peroxy_nitrates,acids,alcohols,peroxides,timestamp
CO2MC5OH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
M2PEBOOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M2PEBOH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HO2MC5OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HO14MC5,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
C64O2,6,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
CO2C54CHO,6,0,0,1,1,0,0,0,0,0,0,0,0,2.0151E+13
C64O,6,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
C64NO3,6,0,0,0,1,0,0,0,1,0,0,1,0,2.0151E+13
C64OOH,6,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C64OH,6,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
CO2C54CO3,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
C65O2,6,0,0,1,1,0,0,1,0,0,0,0,0,2.0151E+13
CO2C54O2,5,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
C65O,6,0,0,1,1,0,1,0,0,0,0,0,0,2.0151E+13
C6PAN5,6,0,0,0,1,0,0,0,0,1,0,0,0,2.0151E+13
CO2C54CO3H,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
CO2C54CO2H,6,0,0,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C65OOH,6,0,0,1,1,0,0,0,0,0,0,0,1,2.0151E+13
C65OH,6,0,0,1,1,0,0,0,0,0,0,1,0,2.0151E+13
M2PECO2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M2PECO,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M2PECNO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
EIPK,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
M2PECOOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M2PECOH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
EIPKAO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
EIPKBO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
EIPKAO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
EIPKBO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
EIPKBNO3,6,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
C66O2,6,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C66O,6,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
EIPKAOOH,6,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
EIPKAOH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
EIPKBOOH,6,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
EIPKBOH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
CO3C54CHO,6,0,0,1,1,0,0,0,0,0,0,0,0,2.0151E+13
C66OOH,6,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C66OH,6,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
C66CO,6,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
DIEKAO2,5,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
CO3C54CO3,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
CO3C54CO3H,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
C23C54CHO,6,0,0,1,2,0,0,0,0,0,0,0,0,2.0151E+13
C23C54CO3,6,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
C23C54CO3H,6,0,0,0,2,0,0,0,0,0,0,0,0,2.0151E+13
CO23C54O2,5,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
C6PAN7,6,0,0,0,2,0,0,0,0,1,0,0,0,2.0151E+13
M2PEDO2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M2PEDO,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M2PEDNO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
HO2M2C5O2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HO2M2C5O,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HO2M2C5NO3,6,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
H2M2C4CHO,6,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
M2PEDOOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M2PEDOH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HO2M2C5OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HO2M2C5OH,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
HO2M2C4O2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H2M2C4CO3,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H2M2C4CO3H,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
H2M2C4CO2H,6,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
C6PAN8,6,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
C67O2,6,0,0,1,0,0,0,1,0,0,0,1,0,2.0151E+13
C67O,6,0,0,1,0,0,1,0,0,0,0,1,0,2.0151E+13
C67NO3,6,0,0,1,0,0,0,0,1,0,0,1,0,2.0151E+13
C67OOH,6,0,0,1,0,0,0,0,0,0,0,1,1,2.0151E+13
C67OH,6,0,0,1,0,0,0,0,0,0,0,2,0,2.0151E+13
C67CHO,6,0,0,1,1,0,0,0,0,0,0,1,0,2.0151E+13
HO2M2C4O,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HO2M2C4NO3,5,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
HO2M2C4OOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HO2M2C4OH,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
C54O2,5,0,0,0,0,0,0,1,0,0,0,2,0,2.0151E+13
C54O,5,0,0,0,0,0,1,0,0,0,0,2,0,2.0151E+13
C54NO3,5,0,0,0,0,0,0,0,1,0,0,2,0,2.0151E+13
C54OOH,5,0,0,0,0,0,0,0,0,0,0,2,1,2.0151E+13
C54OH,5,0,0,0,0,0,0,0,0,0,0,3,0,2.0151E+13
H13C43CHO,5,0,0,1,0,0,0,0,0,0,0,2,0,2.0151E+13
H2M2C3CHO,5,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
H2M2C3CO3,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H2M2C3CO3H,5,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
C5PAN11,5,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
H13C43CO3,5,0,0,0,0,0,0,1,0,0,0,2,0,2.0151E+13
C5PAN12,5,0,0,0,0,0,0,0,0,1,0,2,0,2.0151E+13
H13C43CO3H,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
C67CO3,6,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C6PAN9,6,0,0,0,1,0,0,0,0,1,0,1,0,2.0151E+13
C67CO3H,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
C55O2,5,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C55O,5,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
C55OOH,5,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
HCOCH2CHO,3,0,0,2,0,0,0,0,0,0,0,0,0,2.0151E+13
HCOCH2CO3,3,0,0,1,0,0,0,1,0,0,0,0,0,2.0151E+13
HCOCH2CO3H,3,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
HCOCH2CO2H,3,0,0,1,0,0,0,0,0,0,1,0,0,2.0151E+13
M3PE,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
M3PEAO2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M3PEAO,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M3PEANO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
H1MC5O2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H1MC5O,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
H1MC5NO3,6,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
H2M3C4CHO,6,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
M3PEAOOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M3PEAOH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
M3C4CHO,6,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
H1MC5OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
M3C4CO3,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
C6PAN10,6,0,0,0,0,0,0,0,0,1,0,0,0,2.0151E+13
M3C4CO3H,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
H2M3C4O2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H2M3C4CO3,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H2M3C4NO3,5,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
H2M3C4O,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HO2C43CHO,5,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
C56O2,5,0,0,0,0,0,0,1,0,0,0,2,0,2.0151E+13
C56O,5,0,0,0,0,0,1,0,0,0,0,2,0,2.0151E+13
C56NO3,4,0,0,0,0,0,0,0,1,0,0,2,0,2.0151E+13
C68O2,6,0,0,1,0,0,0,1,0,0,0,1,0,2.0151E+13
C68O,6,0,0,1,0,0,1,0,0,0,0,1,0,2.0151E+13
C68NO3,6,0,0,1,0,0,0,0,1,0,0,1,0,2.0151E+13
C6PAN11,6,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
H2M3C4CO3H,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
H2M3C4CO2H,6,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
H2M3C4OOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HO13M2C4,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
C56OOH,5,0,0,0,0,0,0,0,0,0,0,2,1,2.0151E+13
C56OH,5,0,0,0,0,0,0,0,0,0,0,3,0,2.0151E+13
C42CHO,5,0,0,1,0,0,0,0,0,0,0,2,0,2.0151E+13
C42CO3,5,0,0,0,0,0,0,1,0,0,0,2,0,2.0151E+13
C68OOH,6,0,0,1,0,0,0,0,0,0,0,1,1,2.0151E+13
C68OH,6,0,0,1,0,0,0,0,0,0,0,2,0,2.0151E+13
C5PAN13,5,0,0,0,0,0,0,0,0,1,0,2,0,2.0151E+13
C42CO3H,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
HO2C43CO3,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HO2C43CO3H,5,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HO2C43CO2H,5,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
C5PAN14,5,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
M3PEBO2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M3PEBO,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M3PEBNO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
H2MC5O2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
H2MC5OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
H2MC5O,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
H2MC5NO3,6,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
M2BK,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
CO2M3C5OH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
M3PEBOOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M3PEBOH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HO14M3C5,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
M2BKAO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
M2BKBO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
M2BKAO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
M2BKANO3,6,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
CO24M3C5,6,0,0,0,2,0,0,0,0,0,0,0,0,2.0151E+13
C69O2,6,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C69O,6,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
M2BKBO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
CO2M3C4CHO,6,0,0,1,1,0,0,0,0,0,0,0,0,2.0151E+13
C610O2,6,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C610O,6,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
C610NO3,6,0,0,0,1,0,0,0,1,0,0,1,0,2.0151E+13
M2BKAOH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
M2BKAOOH,6,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
C69OOH,6,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C69OH,6,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
H2M3CO4CHO,6,0,0,1,1,0,0,0,0,0,0,1,0,2.0151E+13
M2BKBOOH,6,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
M2BKBOH,6,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
C610OOH,6,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C610OH,6,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
CO24M3C5OH,6,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
CO24M3CHO,6,0,0,1,2,0,0,0,0,0,0,0,0,2.0151E+13
CO2M3C4CO3,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
C51CO3H,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
C51CO2H,6,0,0,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C6PAN12,6,0,0,0,1,0,0,0,0,1,0,0,0,2.0151E+13
C611O2,6,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
C611O,6,0,0,0,2,0,1,0,0,0,0,0,0,2.0151E+13
C611OOH,6,0,0,0,2,0,0,0,0,0,0,0,1,2.0151E+13
C611OH,6,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
M3PECO2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M3PECO,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M3PECNO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
M3PECOOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M3PECOH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
M22C4,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
M22C4O2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M22C4O,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M22C4NO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
M22C4OOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M22C4OH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
M22C3CHO,6,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
HM33C4O2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM33C4O,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HM33C4OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HM33C4OH,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
HM33C4NO3,6,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
M22C3CO3,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M22C3CO3H,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
C6PAN17,6,0,0,0,0,0,0,0,0,1,0,0,0,2.0151E+13
HM22C3CO3,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM22C3CHO,6,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
HM22C3CO3H,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HM22C3CO2H,6,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
C6PAN14,6,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
HM22C3O2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM22C3O,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HM22C3NO3,5,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
HM22C3OOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HM22C3OH,5,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
HM22CHO,5,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
HM22CO3,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM22CO3H,5,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HM22CO2H,5,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
C5PAN15,5,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
M33C4O2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M33C4O,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M33C4NO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
M33C4OOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M33C4OH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
M33C3CHO,6,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
HM22C4O2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM22C4O,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HM22C4OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HM33C3CHO,6,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
HM22C4NO3,6,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
M33C3CO3,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M33C3CO3H,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
M33C3CO2H,6,0,0,0,0,0,0,0,0,0,1,0,0,2.0151E+13
C6PAN15,6,0,0,0,0,0,0,0,0,1,0,0,0,2.0151E+13
HM33C3CO3,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM33C3CO3H,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HM33C3CO2H,6,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
C6PAN13,6,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
HM33C3O2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM33C3O,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HM33C3NO3,5,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
HM33C3OOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
M22C43O2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M22C43O,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M22C43NO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
M22C43OOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M22C43OH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
MTBK,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
MTBKO2,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
MTBKO,6,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
MTBKNO3,6,0,0,0,1,0,0,0,1,0,0,0,0,2.0151E+13
CO2M33CHO,6,0,0,1,1,0,0,0,0,0,0,0,0,2.0151E+13
C612O2,6,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C612O,6,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
C612OOH,6,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C612OH,6,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
HM22COCHO,6,0,0,1,1,0,0,0,0,0,0,1,0,2.0151E+13
CO2M33CO3,6,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
CO2M33CO3H,6,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
CO2M33CO2H,6,0,0,0,1,0,0,0,0,0,1,0,0,2.0151E+13
C6PAN16,6,0,0,0,1,0,0,0,0,1,0,0,0,2.0151E+13
M23C4,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
M23C4O2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M23C4O,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M23C4NO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
M23C4OOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M23C4OH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
M2C43CHO,6,0,0,1,0,0,0,0,0,0,0,0,0,2.0151E+13
HM23C4O2,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM23C4O,6,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HM23C4NO3,6,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
HM23C4OOH,6,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HM23C4OH,6,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
HM2C43CHO,6,0,0,1,0,0,0,0,0,0,0,1,0,2.0151E+13
M2C43CO3,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M2C43CO3H,6,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
M2C43CO2H,6,0,0,0,0,0,0,0,0,0,1,0,0,2.0151E+13
C6PAN18,6,0,0,0,0,0,0,0,0,1,0,0,0,2.0151E+13
HM2C43CO3,6,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM2C43CO3H,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HM2C43CO2H,6,0,0,0,0,0,0,0,0,0,1,1,0,2.0151E+13
C6PAN19,6,0,0,0,0,0,0,0,0,1,0,1,0,2.0151E+13
HM2C43O2,5,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HM2C43O,5,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HM2C43OOH,5,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HM2C43NO3,5,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
M23C43O2,6,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
M23C43O,6,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
M23C43NO3,6,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
M23C43OOH,6,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
M23C43OH,6,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
NC7H16,7,0,0,0,0,0,0,0,0,0,0,0,0,2.0151E+13
HEPTO2,7,0,0,0,0,0,0,1,0,0,0,0,0,2.0151E+13
HEPTO,7,0,0,0,0,0,1,0,0,0,0,0,0,2.0151E+13
HEPTNO3,7,0,0,0,0,0,0,0,1,0,0,0,0,2.0151E+13
HEPTOOH,7,0,0,0,0,0,0,0,0,0,0,0,1,2.0151E+13
HEPTOH,7,0,0,0,0,0,0,0,0,0,0,1,0,2.0151E+13
HO3C76O2,7,0,0,0,0,0,0,1,0,0,0,1,0,2.0151E+13
HO3C76O,7,0,0,0,0,0,1,0,0,0,0,1,0,2.0151E+13
HO3C76NO3,7,0,0,0,0,0,0,0,1,0,0,1,0,2.0151E+13
HO3C76OOH,7,0,0,0,0,0,0,0,0,0,0,1,1,2.0151E+13
HEPT3ONE,7,0,0,0,1,0,0,0,0,0,0,0,0,2.0151E+13
HO3CO6C7,7,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
HO25C7,7,0,0,0,0,0,0,0,0,0,0,2,0,2.0151E+13
CO3C75O2,7,0,0,0,1,0,0,1,0,0,0,0,0,2.0151E+13
CO3C75O,7,0,0,0,1,0,1,0,0,0,0,0,0,2.0151E+13
CO3C75OOH,7,0,0,0,1,0,0,0,0,0,0,0,1,2.0151E+13
C71O2,7,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C71O,7,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
C71OOH,7,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
HO2CO5C7,7,0,0,0,1,0,0,0,0,0,0,1,0,2.0151E+13
CO25C7,7,0,0,0,2,0,0,0,0,0,0,0,0,2.0151E+13
C72O2,7,0,0,0,1,0,0,1,0,0,0,1,0,2.0151E+13
C72O,7,0,0,0,1,0,1,0,0,0,0,1,0,2.0151E+13
C72NO3,7,0,0,0,1,0,0,0,1,0,0,1,0,2.0151E+13
C72OOH,7,0,0,0,1,0,0,0,0,0,0,1,1,2.0151E+13
C72OH,7,0,0,0,1,0,0,0,0,0,0,2,0,2.0151E+13
HO2CO35C7,7,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
CO235C7,7,0,0,0,3,0,0,0,0,0,0,0,0,2.0151E+13
C73O2,7,0,0,0,3,0,0,1,0,0,0,0,0,2.0151E+13
C73O,7,0,0,0,3,0,1,0,0,0,0,0,0,2.0151E+13
C73OOH,7,0,0,0,3,0,0,0,0,0,0,0,1,2.0151E+13
CO25C73O2,7,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
CO25C73O,7,0,0,0,2,0,1,0,0,0,0,0,0,2.0151E+13
CO25C73OOH,7,0,0,0,2,0,0,0,0,0,0,0,1,2.0151E+13
CO25C73OH,7,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
CO25C74O2,7,0,0,0,2,0,0,1,0,0,0,0,0,2.0151E+13
CO25C74O,7,0,0,0,2,0,1,0,0,0,0,0,0,2.0151E+13
CO25C74OOH,7,0,0,0,2,0,0,0,0,0,0,0,1,2.0151E+13
CO25C74OH,7,0,0,0,2,0,0,0,0,0,0,1,0,2.0151E+13
CO245C7,7,0,0,0,3,0,0,0,0,0,0,0,0,2.0151E+13
C74O2,7,0,0,0,3,0,0,1,0,0,0,0,0,2.0151E+13
C74O,7,0,0,0,3,0,1,0,0,0,0,0,0,2.0151E+13
C74OOH,7,0,0,0,3,0,0,0,0,0,0,0,1,2.0151E+13
