,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1
TMBCO3H,0.2220598242406677,0.3306594515208702,0.0001278351996287126,0.0005649717514124294,0.0012913474244544009,0.0,2.3554874297482195e-09,0.00012908056541306191,0.000564652738565782,0.0011807146511179283,0.0
TMBOOH,0.3382216465426519,0.36640758986207567,8.503024906995573e-05,0.0008474576271186442,0.0016330564951191429,0.0,6.801868039144504e-14,8.536953262918081e-05,0.000846979107848673,0.0015745752697308784,0.0
C105OOH,0.1319981606681252,0.35041396126587393,0.00014830599233409762,0.0005649717514124294,0.008498889582802892,0.0,3.3531788167739707e-10,0.00014674258795881095,0.000564652738565782,0.00740476760998614,0.0
UDECOOH,0.47854703829950046,0.5077467665802141,9.224978908495263e-05,0.0008474576271186442,0.010847392769778245,0.0,5.605022802365923e-14,9.144669181513552e-05,0.000846979107848673,0.009901423922205322,0.0
VINOH,0.0,0.09040002712979395,8.906658760964355e-05,0.0005649717514124294,0.0009720954032070411,9.578498187269218e-07,1.3647927999054313e-13,8.972434887837946e-05,0.000564652738565782,0.0007293088777308696,7.175761998153119e-07
C815CO2OH,0.14873087982685707,0.11891705834224522,0.00012479200987728444,0.0005649717514124294,0.004943584404319065,6.8645903675429394e-06,3.0465262748365685e-08,0.00012981703141183074,0.000564652738565782,0.004385762579279674,7.09603130928475e-06
C818CO,0.42025561989791155,0.514053471029641,0.0003403499771457062,0.0014124293785310734,0.0016812286092289376,1.7720221646448052e-05,9.79861873948544e-06,0.000331590639151458,0.001411631846414455,0.001540765393574391,1.770021292877769e-05
C818OH,0.0,0.0,0.00016673247111928627,0.0011299435028248588,0.004308855262021974,0.0,3.8937132154590045e-06,0.00017287774653273574,0.001129305477131564,0.0037297638522635493,0.0
C822CO2,0.0,0.0,0.00036713539779983657,0.0008474576271186442,0.0,0.0,3.289137674531517e-07,0.00036009136296848507,0.000846979107848673,0.0,0.0
C5NO3CO4OH,0.0,0.0,8.853869813352897e-05,0.0008474576271186442,0.003743556597605591,1.5964163645448696e-07,6.0864983452134324e-09,8.870348041707264e-05,0.000846979107848673,0.0035241671567483417,1.5946137773673596e-07
C826CO3O,0.0,0.0,0.00019515054675168483,0.0008474576271186442,0.0,0.0,1.6109733809387224e-08,0.00018885241144466644,0.000846979107848673,0.0,0.0
C826CO3OH,0.3189862994794957,0.2436749417787251,0.00011243068241644595,0.0011299435028248588,0.0073941144024536635,1.6602730191266645e-05,3.985516505981396e-09,0.00012068729880877069,0.001129305477131564,0.006383940350460057,0.0
C84OH,0.18536846418243694,0.2622279966308899,0.00010203224050565868,0.0011299435028248588,0.005466680779934147,6.944411185770183e-06,2.249894958882233e-09,0.00010627676130590269,0.001129305477131564,0.004775643455525205,0.0
C89CO2,0.0,0.0,0.00031162097807417317,0.0014124293785310734,0.004914973316709122,2.9214419471171114e-05,2.529852877031879e-06,0.00030776173885995394,0.001411631846414455,0.0044000272815539945,2.918143212582268e-05
C926OH,0.3672173959146643,0.2558379675303776,0.00012889875320318836,0.0008474576271186442,0.0038100759095797705,2.338749974058234e-05,2.317729875804108e-08,0.00012344399024268645,0.000846979107848673,0.003227006482310425,1.61853298402787e-05
C926O,0.0,0.0012207468259743165,0.00018262502786984676,0.0011299435028248588,0.0036068291074845566,4.150682547816661e-06,4.485892183493158e-08,0.00017996476557036422,0.001129305477131564,0.0031495592942306404,4.145995821155135e-06
C94OH,0.2541821963056979,0.32477420762452164,9.373324411187666e-05,0.0011299435028248588,0.006068018950461916,5.0287115483163395e-06,7.881887168693495e-09,9.13245167573442e-05,0.001129305477131564,0.005018226347957363,4.943302709838815e-06
CH3O,0.0,0.29415603987454514,0.006250430178759491,0.0011299435028248588,1.9074781911514662e-05,0.0,0.07823838613917489,0.006460480489181218,0.001129305477131564,0.00048145445258242095,0.0
C124OH,0.2944627435880971,0.34996743599996993,6.722810500006539e-05,0.0005649717514124294,0.012867339024488103,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.011223809121921136,0.0
C514CO23OH,0.2826661433496268,0.2770794668918849,6.722810500006539e-05,0.0002824858757062147,0.0020792629856501064,0.0,2.6429166669927403e-16,8.175466982529557e-05,0.000564652738565782,0.0024157391290934153,1.0046066797414366e-05
CO25C6OH,0.19678730538173947,0.26930017417996255,0.0001998217952078857,0.0011299435028248588,0.0038429503657459456,8.061902640951592e-06,1.7388401148285408e-08,0.00019907155979788832,0.001129305477131564,0.003520967700895436,8.451453020047007e-06
CO25C73OH,0.1792422009362003,0.2637006059538865,6.722810500006539e-05,0.0005649717514124294,0.003718668582461723,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.0034001069693408276,0.0
CO25C74OH,0.1792422009362003,0.2637006059538865,8.227607917313945e-05,0.0008474576271186442,0.005416410451953421,3.512116001998713e-06,2.9260103600544358e-09,8.473263111863282e-05,0.000846979107848673,0.004409895031845807,1.5946137773673596e-07
APINBCO,0.5508035681013003,0.6418221416368775,0.0003116906235463606,0.0014124293785310734,0.003875003331481872,2.642069083321759e-05,2.1405753959578263e-09,0.0003059630950448955,0.001411631846414455,0.0038320688287888575,3.2849043813767606e-05
C615CO2OH,0.22665775830163493,0.21852973504519022,6.722810500006539e-05,0.0002824858757062147,0.0022731965658142066,0.0,2.6429166669927403e-16,8.552418400513675e-05,0.000564652738565782,0.0018418615148822477,0.0
CO2HO4C6,0.2819969918102058,0.27324014881529446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYHXONAOH,0.213720053654269,0.20157493159955492,8.101466051034577e-05,0.0011299435028248588,0.011824834202589216,5.5076364576798e-06,2.581412082889288e-14,8.1043848946247e-05,0.001129305477131564,0.010625580909486754,4.943302709838815e-06
ACETC2H4O,0.0,0.0,0.00016488589583281996,0.0008474576271186442,0.0,0.0,6.818242163603321e-10,0.00016691231069848234,0.000846979107848673,0.0,0.0
DMK2OH,0.30220545681857114,0.29834683799151196,8.788911743213236e-05,0.0011299435028248588,0.003668395589779145,7.982081822724348e-08,4.740001367642221e-14,8.755802709990604e-05,0.001129305477131564,0.002822651578538364,0.0
C59O,0.0,0.0,0.00014430457442902062,0.0011299435028248588,0.002626149261789056,2.634087001499035e-06,9.9266538705962e-07,0.00031424439564976586,0.001129305477131564,0.0019172079140397497,0.0
C627OH,0.3044960809410219,0.379968992196724,0.00014774162256390048,0.0008474576271186442,0.004063773524373523,3.336510201898778e-05,5.489172682932523e-08,0.00013918917387523117,0.000846979107848673,0.0033417557670463102,3.3327427946977816e-05
ETHACETO,0.0,0.0,0.00014414720243161223,0.0014124293785310734,0.003759989673702706,7.662798549815375e-06,1.7899636593130332e-09,0.0001492898735628182,0.001411631846414455,0.002983563663824908,7.654146131363325e-06
GAOOA,0.0,0.0,0.00011898208944955686,0.0011299435028248588,0.0012816469369970698,1.7560580009993565e-06,2.3887261526162702e-11,0.000118353333318634,0.001129305477131564,0.0010880922780925602,1.2756910218938877e-06
GLYOOB,0.0,0.0,6.722810500006539e-05,0.0002824858757062147,0.0007663113186291946,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.00042360953657129697,0.0
C628OH,0.30107271629784066,0.08601840855237548,0.00011585979550278648,0.0005649717514124294,0.004221084401249731,0.0,1.1798436496520015e-06,0.00012301269799980548,0.000564652738565782,0.003701731808170637,0.0
C628O,0.0,0.0,0.0002565143704693443,0.0014124293785310734,0.00514666659493959,2.8735494561807652e-06,3.1636741558870894e-06,0.0002602220632173452,0.001411631846414455,0.004537789827807436,2.8703047992612474e-06
HEX3ONAOH,0.1430455961955762,0.19459831380706213,8.564208986497263e-05,0.0011299435028248588,0.007378109224734669,5.7470989123615305e-06,8.974867165697746e-11,8.771896166950732e-05,0.001129305477131564,0.0061908257927864065,3.827073065681663e-06
HEX3ONCOH,0.09088488994845202,0.16663159199181474,9.096496568259096e-05,0.0011299435028248588,0.008263035345044138,0.0,7.309024054543156e-11,8.793414887512489e-05,0.001129305477131564,0.007092834068478302,9.248759908730686e-06
HEX3ONDOH,0.09030126455037985,0.15383498932670917,6.722810500006539e-05,0.0002824858757062147,0.005212446648765254,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000282326369282891,0.004529737539004401,0.0
HMVKNGLYOX,0.3655914212152389,0.4650750188653318,0.0003051228408043663,0.0002824858757062147,0.0,0.0,2.636667009557118e-11,0.0003043867316572683,0.000282326369282891,0.0,0.0
HNMVKOH,0.19748175342327276,0.12631263051316655,8.235594059018847e-05,0.0008474576271186442,0.0017795363640376264,0.0,5.643462791486683e-15,8.193767473266937e-05,0.000846979107848673,0.0014093561175363655,0.0
HO14CO2C4,0.2954523833266452,0.3834080362372899,6.722810500006539e-05,0.0008474576271186442,0.003909472349822931,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.0033151404261073146,0.0
HO14CO2C5,0.2695563237038629,0.27946973605986425,0.00012856769326913741,0.0011299435028248588,0.005055244237941763,1.1574018642950305e-05,4.215658295696541e-09,0.00013242611992235186,0.001129305477131564,0.0037827377352778182,1.1560949885913357e-05
HO14CO3C5,0.22022522884688522,0.34598665711308935,6.722810500006539e-05,0.0005649717514124294,0.004730254874517636,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.0038533438758486453,0.0
HO1C3O,0.0,0.11873539012371462,0.000520570210560643,0.0008474576271186442,0.002139133314129428,1.1973122734086522e-06,0.00015628398280139656,0.0004966178199693586,0.000846979107848673,0.0017181351293346259,1.1959603330255197e-06
HO1C4O,0.0,0.0,0.00023224861033488946,0.0011299435028248588,0.002591714129672195,0.0,6.86892289864391e-05,0.0002358198407902883,0.001129305477131564,0.0023181276878818592,0.0
HO2C5O,0.0,0.0,0.00013863102002400384,0.0008474576271186442,0.0062962161224828905,4.390145002498392e-06,1.041984643447792e-08,0.00014416397850192849,0.000846979107848673,0.005312690146373545,4.385187887760239e-06
C6CO3HO14,0.11366897481485487,0.18323220507223048,0.00012471344411577463,0.0011299435028248588,0.005163863238679781,1.5964163645448696e-07,6.149765625155028e-10,0.00012715783618951287,0.001129305477131564,0.004849010247727446,1.5946137773673596e-07
C6CO3HO25,0.162284285831397,0.22298034600603867,0.0001335588399322303,0.0011299435028248588,0.005862313802151336,5.108532366543583e-06,5.32004744828973e-09,0.00013400489701828678,0.001129305477131564,0.005656064155494258,6.8568392426796465e-06
HO2CO4C5,0.2598907295863121,0.25914062947729016,8.318871625863987e-05,0.0011299435028248588,0.004659032957930017,3.033191092635252e-06,4.6901937508145206e-14,8.275278799030201e-05,0.001129305477131564,0.003911885336189899,3.0297661769979834e-06
C6CO3HO4,0.09856018419409034,0.17216032022854236,9.244772513208085e-05,0.0011299435028248588,0.004714694826243101,0.0,4.867248361813682e-09,8.768307698369674e-05,0.001129305477131564,0.0040863283850303585,3.1094968658663512e-06
C6CO34,0.195664657890787,0.3421376322676555,0.00015836934003781274,0.0011299435028248588,0.0007433052396086701,2.3946245468173044e-06,1.6715314740679588e-08,0.00014096764342888475,0.001129305477131564,0.0009160096032559945,2.3919206660510394e-06
HO3C6O,0.0,0.0,0.00016165636991709314,0.0011299435028248588,0.008217112571132779,1.0217064733087165e-05,1.3247886288709717e-08,0.00016314838324180662,0.001129305477131564,0.006993522448073373,1.0205528175151102e-05
C6COHOCHO,0.1720185998073652,0.15625933111740364,6.722810500006539e-05,0.0008474576271186442,0.006853847149644569,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.00602013423625755,0.0
C2H5OH,0.826127583823505,0.8258702158020833,0.0012578694631970777,0.0011299435028248588,0.00430533689258311,0.0002476839989591365,0.0007804187476828367,0.0015223153726334241,0.001129305477131564,0.003629558104528978,0.0002181431647438548
HOHOC4DIAL,0.21712415871685206,0.20538448723170966,8.941474283143412e-05,0.0005649717514124294,0.0012856479353586764,0.0,6.368517236545672e-09,9.111712932287615e-05,0.000564652738565782,0.0011147462896826596,0.0
HVMK,0.40758261163274373,0.38328553294575857,6.722810500006539e-05,0.0005649717514124294,0.002323300524686893,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.0019969541273697003,0.0
IBUTALBO,0.0,0.025232647570242427,0.0001440144985937107,0.0008474576271186442,0.0028477568163413963,0.0,1.7813438142132917e-07,0.000145019423328905,0.000846979107848673,0.002545793575836923,0.0
IBUTOL,0.3411463444147786,0.36379777683185704,6.722810500006539e-05,0.0008474576271186442,0.00856414524192914,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.007226065007734112,0.0
IBUTOLCO,0.0,0.0,0.00019705258776487233,0.0011299435028248588,0.0035234078950872596,0.0,7.336500913509147e-07,0.00019243004778225385,0.001129305477131564,0.002931502678080829,0.0
IC3H7O,0.0,0.15215385053382138,0.0004153004081085064,0.0011299435028248588,0.0028027607946052246,0.0,5.941743160126559e-06,0.0004336114696701231,0.001129305477131564,0.0023929981348576623,0.0
IC4H9O,0.0,0.10010920370167738,0.0001855520622202653,0.0008474576271186442,0.006797071682211176,0.0,2.8799071859761377e-11,0.00018321579254373146,0.000846979107848673,0.005344212384077291,0.0
IC5H12,0.7593874625439326,0.7596539744351893,6.722810500006539e-05,0.0005649717514124294,0.013331998239294136,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000564652738565782,0.011458683154755471,0.0
INAHCHO,0.08244618100233193,0.18044638981185174,0.00014477921169063875,0.0005649717514124294,0.0013992101257786437,2.5542661832717914e-06,7.3320829563788065e-09,0.00014519475869766965,0.000564652738565782,0.0013125205232161284,2.5513820437877754e-06
INAHPCHO,0.23474004807450427,0.31309707778213663,9.643286791535386e-05,0.0005649717514124294,0.0011034002383820967,2.5542661832717914e-06,1.1970755718907772e-08,9.505223118636817e-05,0.000564652738565782,0.0010303093325781138,2.5513820437877754e-06
INB1HPCHO,0.2668125146874237,0.36815230518336883,8.444993860134777e-05,0.0005649717514124294,0.0030267772838357175,3.5919368202259566e-06,3.406041267316419e-08,8.401156175281758e-05,0.000564652738565782,0.002613733068096184,3.5878809990765593e-06
INB1NACHO,0.38895283658458835,0.49318143877376663,0.00010434857728786368,0.0005649717514124294,0.00301140769381507,4.230503366043904e-06,3.41264356254944e-08,0.00010458201297978644,0.000564652738565782,0.0024931386269518904,3.986534443418399e-06
INDHPCHO,0.2749745156763433,0.3701625302889726,0.0001114800824625998,0.0005649717514124294,0.0037533348536254577,7.183873640451913e-07,1.4480946181269383e-13,0.0001111412644563817,0.000564652738565782,0.0030552728657098956,7.175761998153119e-07
C4M2AL2OH,0.16644323386155985,0.16219650600052343,0.00013883814166293747,0.0002824858757062147,0.0,0.0,1.792794663093283e-06,0.00014104812954282228,0.000282326369282891,0.0,0.0
IPEAOH,0.3036318775600995,0.3273985206142181,8.472777048196628e-05,0.0005649717514124294,0.006579373793392135,2.3946245468173044e-06,3.286118187132189e-12,9.104084276231704e-05,0.000846979107848673,0.011678884621638937,2.3919206660510394e-06
IPEBOH,0.29094559019376026,0.31183598996155965,8.97711047945694e-05,0.0011299435028248588,0.009806495458949993,3.6717576384532e-06,4.199489836013762e-14,8.862983307440816e-05,0.001129305477131564,0.008905919127475083,4.145995821155135e-06
LIMALAOH,0.4506199107925963,0.19166973432755932,9.048835789928435e-05,0.0011299435028248588,0.013614036531201124,0.0,4.0572796877891883e-13,8.727073234325709e-05,0.001129305477131564,0.012755497809739053,1.8736711884066474e-05
LIMALBOH,0.4084805116849466,0.15071038134677792,9.029234559356923e-05,0.0011299435028248588,0.01123186117144781,0.0,3.647902594321207e-13,8.91810043106674e-05,0.001129305477131564,0.0105538713491625,0.0
BENZENE,0.7115192630021098,0.7114375581844615,9.008860789717519e-05,0.0011299435028248588,0.008844516260270257,1.2212585188768253e-05,5.961597033066466e-14,9.176825086211543e-05,0.001129305477131564,0.00853963313843299,1.2198795396860302e-05
LIMBCO,0.5894155123303271,0.5780572411483546,0.00029904341688098864,0.0014124293785310734,0.013342896329483996,0.0001145428741560944,3.460242032263053e-09,0.0002979227237275133,0.001411631846414455,0.013063502067327934,0.00016926825246754522
LMKBCO,0.5257977312864341,0.6042890172707966,0.00015424246251592293,0.0008474576271186442,0.00475841428745491,1.580452200899421e-05,5.6680151421854665e-09,0.00015388784152247075,0.000846979107848673,0.004436534845952388,1.578667639593686e-05
LMLKAOH,0.3426551590843719,0.19267649051946642,8.742148711016625e-05,0.0011299435028248588,0.005179548950826055,0.0,6.20896935163276e-08,8.649339717340022e-05,0.001129305477131564,0.004670099054581529,3.117469934753188e-05
LMLKBOH,0.3003257036362164,0.15386780438891054,8.830777851725985e-05,0.0011299435028248588,0.0052763968095096364,1.947627964744741e-05,3.417331930115741e-09,8.515115665193196e-05,0.001129305477131564,0.004607884761226866,1.9454288083881786e-05
MC52CO2OH,0.16111061130037074,0.17189638815649466,6.722810500006539e-05,0.0008474576271186442,0.004351471182281479,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.003863258160934267,0.0
MC6OTKETO,0.0,0.0,0.0005351846758243893,0.0014124293785310734,0.0022654734011467244,1.1494197824723061e-05,7.36321434406504e-08,0.0005322994139816705,0.001411631846414455,0.0019317348080331127,1.148121919704499e-05
MC7CO2O,0.0,0.0,0.00026657031627912175,0.0014124293785310734,0.008145481918294123,5.667278094134287e-06,9.446100808815733e-09,0.0002580555801734451,0.001411631846414455,0.007804169143162647,5.740609598522495e-06
