,source,target,flux
6291,EPXMDLCO3H,EPXMDLCO3,[9.40993312 9.40993312]
6292,EPXMDLPAN,EPXMDLCO3,[16.52243436 17.01448843]
6293,EPXMC4DIAL,EPXMDLCO3,[9.63189777 9.63197216]
6294,BUTALAOOH,BUTALAO2,[8.5571787 8.55044296]
6295,C14O3ECHO,BUTALAO2,[ 9.63871266 16.16859907]
6296,EBFUONE,BUTALAO2,[1.90308999 1.90308999]
6297,IPBZMUCO3H,IPBZMUCCO3,[9.81491318 9.81491318]
6298,IPBZMUCPAN,IPBZMUCCO3,[16.52243436 17.01448843]
6299,IPBZPOXMUC,IPBZMUCCO3,[9.33060025 9.33063747]
6300,NDNT123OOH,NDNT123LO2,[8.5571787 8.55044296]
6301,DNT123BOL,NDNT123LO2,[5.89376176 5.89376176]
6302,C3H7CHOOA,C3H7CHOO,[25.38021123 25.38021123]
6303,NDNT124OOH,NDNT124LO2,[8.5571787 8.55044296]
6304,DNT124BOL,NDNT124LO2,[5.89376176 5.89376176]
6305,BZFUO,CO14O3CHO,[26. 26.]
6306,BZFUCO,CO14O3CHO,[9.25042 9.25042]
6307,NBZFUO,CO14O3CHO,[25.69897 25.69897]
6308,CO,CO14O3CHO,[5.07918125 5.07918125]
6309,C5DBECO3H,C5DBECO3,[9.40483372 9.40483372]
6310,C5DBEPAN,C5DBECO3,[16.52243436 17.01448843]
6311,C7CO4EDB,C5DBECO3,[ -inf 16.6796861]
6312,C619O,C512CO3,[26. 26.]
6313,C512CO3H,C512CO3,[9.87737135 9.87737135]
6314,C619CO,C512CO3,[8.77742682 8.77742682]
6315,C512PAN,C512CO3,[16.52243436 17.01448843]
6316,BZEMUCCO3H,BZEMUCCO3,[9.64048144 9.64048144]
6317,BZEMUCPAN,BZEMUCCO3,[16.52243436 17.01448843]
6318,BZEPOXMUC,BZEMUCCO3,[9.27559886 9.27565353]
6319,PBZMUCCO2H,C815CO2O2,[ 9.80888587 14.59713099]
6320,PBZMUCCO3H,C815CO2O2,[ -inf 15.00554916]
6321,PBZPOXMUC,C815CO2O2,[ -inf 16.17419209]
6322,PBZMUCCO3,C815CO2O2,[12.12329984 14.59388739]
6323,NMXYOL1OOH,NMXYOL1O,[ -inf 14.79055252]
6324,MXY1OHNO2,NMXYOL1O,[8.26552534 8.26552534]
6325,NMXYOL1O2,NMXYOL1O,[10.68548684 13.14676061]
6326,PRPAL2CO2H,PROPALO2,[ 9.86272753 15.80485169]
6327,PRPAL2CO3H,PROPALO2,[ -inf 15.84496328]
6328,IBUTDIAL,PROPALO2,[ -inf 16.10588119]
6329,IBUDIALCO3,PROPALO2,[12.12329984 14.59388739]
6330,C914O,C87CO3,[26. 26.]
6331,C914CO,C87CO3,[ 9.85064624 15.16553239]
6332,C87CO3H,C87CO3,[9.97772361 9.97772361]
6333,C87PAN,C87CO3,[16.52243436 17.01448843]
6334,OETLMUCO3H,OETLMUCCO3,[9.66370093 9.66370093]
6335,OETLMUCPAN,OETLMUCCO3,[16.52243436 17.01448843]
6336,OETLPOXMUC,OETLMUCCO3,[9.49122695 9.49127837]
6337,C3COCCO3H,C3COCCO3,[8.94299959 8.94299959]
6338,C3COCPAN,C3COCCO3,[16.52243436 17.01448843]
6339,C3COCCHO,C3COCCO3,[9.8814673 9.88148085]
6340,T123CT1OOH,T123CAT1O,[ -inf 14.79055252]
6341,T123CATECH,T123CAT1O,[10.60852603 10.60852603]
6342,T123CAT1O2,T123CAT1O,[11.22465669 13.69327859]
6343,C823CO3H,C823CO3,[9.79098848 9.79098848]
6344,C822CO2,C823CO3,[25.90308999 25.90308999]
6345,C823PAN,C823CO3,[16.52243436 17.01448843]
6346,IPBZMUCO2H,C7M15CO2O2,[ 9.79379038 14.59713075]
6347,IPBZMUCO3H,C7M15CO2O2,[ -inf 15.00554916]
6348,IPBZPOXMUC,C7M15CO2O2,[ -inf 16.17419209]
6349,IPBZMUCCO3,C7M15CO2O2,[12.12329984 14.59388739]
6350,T124CT1OOH,T124CAT1O,[ -inf 14.79055252]
6351,T124CATECH,T124CAT1O,[10.60852603 10.60852603]
6352,T124CAT1O2,T124CAT1O,[11.22465669 13.69327859]
6353,MXCATECOOA,CH3COCO2H,[26. 26.]
6354,OXCATECOOA,CH3COCO2H,[26. 26.]
6355,T123CTCOOA,CH3COCO2H,[26. 26.]
6356,T124CTCOOA,CH3COCO2H,[26. 26.]
6357,DNT123LO,CH3COCO2H,[26. 26.]
6358,INANCOCO2H,CH3COCO2H,[ -inf 15.50354571]
6359,DNT124LO,CH3COCO2H,[26. 26.]
6360,MXNCATECO,CH3COCO2H,[26. 26.]
6361,MXNNCATCO,CH3COCO2H,[26. 26.]
6362,OXNCATECO,CH3COCO2H,[26. 26.]
6363,OXNNCATCO,CH3COCO2H,[26. 26.]
6364,T123NCATO,CH3COCO2H,[26. 26.]
6365,T123NNCTO,CH3COCO2H,[26. 26.]
6366,T124NCATO,CH3COCO2H,[26. 26.]
6367,T124NNCTO,CH3COCO2H,[26. 26.]
6368,DNMXYOLO,CH3COCO2H,[26. 26.]
6369,DNOXYOLO,CH3COCO2H,[26. 26.]
6370,NDNMXYOLO,CH3COCO2H,[26. 26.]
6371,NDNOXYOLO,CH3COCO2H,[26. 26.]
6372,NDNT123LO,CH3COCO2H,[26. 26.]
6373,NDNT124LO,CH3COCO2H,[26. 26.]
6374,C7DDCCO2H,CH3COCO2H,[ -inf 14.72024802]
6375,MMALNBCO2H,CH3COCO2H,[ -inf 15.90148572]
6376,CONM2CO2H,CH3COCO2H,[ -inf 16.29942572]
6377,C3M2COCO2H,CH3COCO2H,[ -inf 14.32768572]
6378,C5CODBCO2H,CH3COCO2H,[ -inf 13.99506404]
6379,MGLOO,CH3COCO2H,[20.46796353 20.51938291]
6380,T124CTCOOA,C5CODBCO2H,[26. 26.]
6381,NDMEPHOLO,C5CODBCO2H,[26. 26.]
6382,NTM135OLO,C5CODBCO2H,[26. 26.]
6383,DMEPHOLO,C5CODBCO2H,[26. 26.]
6384,TM135OLO,C5CODBCO2H,[26. 26.]
6385,C4MCODBCO3,C5CODBCO2H,[11.75433453 14.22590739]
6386,NBUTOL,NBUTOLAO2,[8.43593625 8.43097308]
6387,NBUTOLAOOH,NBUTOLAO2,[8.5571787 8.55044296]
6388,BUT1ENE,NBUTOLAO2,[9.440472 9.42398715]
6389,C6OTKETOOH,C6OTKETO2,[8.5571787 8.55044296]
6390,C6OTRIKET,C6OTKETO2,[8.462398 8.462398]
6391,OXYFUONE,C6OTKETO2,[2.14612804 2.14612804]
6392,TLEMUCCO3H,TLEMUCCO3,[9.79865065 9.79865065]
6393,TLEMUCPAN,TLEMUCCO3,[16.52243436 17.01448843]
6394,TLEPOXMUC,TLEMUCCO3,[9.39403543 9.39405624]
6395,HMVKBCO3H,HMVKBCO3,[9.25285303 9.25285303]
6396,HMVKBPAN,HMVKBCO3,[16.52243436 17.01448843]
6397,HMVKBCHO,HMVKBCO3,[9.54558397 9.54562935]
6398,NC2OOA,NC2OO,[25.04139268 25.04139268]
6399,TLFUONOOA,TLFUONOO,[25.69897 25.69897]
6400,C51NO324CO,CO24C4CHO,[7.8162413 7.8162413]
6401,HO2CO4CHO,CO24C4CHO,[9.48000694 9.48000694]
6402,HO1CO24C5,CO24C4CHO,[8.50785587 8.50785587]
6403,C6CO134,C5CO34CO3,[9.86153441 9.86153441]
6404,C6CO134OOH,C5CO34CO3,[8.72835378 8.72835378]
6405,C6CO134PAN,C5CO34CO3,[16.52243436 17.01448843]
6406,NMETOL1OOH,NMETOL1O,[ -inf 14.79055252]
6407,MET1OHNO2,NMETOL1O,[8.26552534 8.26552534]
6408,NMETOL1O2,NMETOL1O,[10.68548684 13.14676061]
6409,NOETOL1OOH,NOETOL1O,[ -inf 14.79055252]
6410,OET1OHNO2,NOETOL1O,[8.26552534 8.26552534]
6411,NOETOL1O2,NOETOL1O,[10.68548684 13.14676061]
6412,TM123MUNO3,EPXALMKT,[ -inf 15.02127802]
6413,TM123MUCO,EPXALMKT,[25.69897 25.69897]
6414,TM123OXMUC,EPXALMKT,[ 2.69897 13.99506404]
6415,H3C25CCO3H,H3C25C6CO3,[9.43136376 9.43136376]
6416,H3C25C6PAN,H3C25C6CO3,[16.52243436 17.01448843]
6417,C716OH,H3C25C6CO3,[9.83581788 9.83583293]
6418,CO25C6CO3H,CO25C6CO3,[9.98900462 9.98900462]
6419,C627PAN,CO25C6CO3,[16.52243436 17.01448843]
6420,CO25C6CHO,CO25C6CO3,[9.42998604 9.43002436]
6421,EBZMUCCO2H,C715CO2O2,[ 9.78461729 14.59713061]
6422,EBZMUCCO3H,C715CO2O2,[ -inf 15.00554916]
6423,EBZPOXMUC,C715CO2O2,[ -inf 16.17419209]
6424,EBZMUCCO3,C715CO2O2,[12.12329984 14.59388739]
6425,C97O,C98O2,[26. 26.]
6426,C98OOH,C98O2,[9.31175386 9.31175386]
6427,COC4NO3OOH,CO3C4NO3O2,[9.21484385 9.21484385]
6428,CO3C4NO3,CO3C4NO3O2,[7.91381385 7.91381385]
6429,HC4CCHO,C57AO2,[9.20023197 9.20023197]
6430,C614CO23OH,C32OH13CO,[ -inf 14.72024802]
6431,MALDIALOOH,C32OH13CO,[ -inf 15.46656028]
6432,C6DICAROOH,C32OH13CO,[ -inf 14.72024802]
6433,OETLMUCO,C32OH13CO,[25.69897 25.69897]
6434,OXYMUCO,C32OH13CO,[25.69897 25.69897]
6435,BZEMUCO,C32OH13CO,[25.69897 25.69897]
6436,C3DIALO2,C32OH13CO,[10.52272593 12.99429879]
6437,OCCOHCO2,C32OH13CO,[10.88205354 13.35085458]
6438,HO1CO4C6,C63O2,[8.7511944 8.7511944]
6439,DMKOHOOH,DMKOHO2,[8.5571787 8.55044296]
6440,C4DBDIKET,DMKOHO2,[9.69019608 9.69019608]
6441,C4COMEOH,C4COMOH3O2,[8.90794852 8.90794852]
6442,NC3CHO,C42O2,[9.18001113 9.18001113]
6443,IC5H12,IPEBO2,[8.04095816 8.04095816]
6444,IPEBOOH,IPEBO2,[8.5571787 8.55044296]
6445,PETLPOXMUC,PETLMUCO2,[9.77232171 9.77232171]
6446,MXYEPOXMUC,MXYMUCO2,[9.77340609 9.77340609]
6447,HO7CO10C12,C123O2,[8.86489061 8.86489061]
6448,HO7C8O,C6H13CHO,[26. 26.]
6449,HO8C9O,C6H13CHO,[26. 26.]
6450,C123O,C6H13CHO,[27.39315665 27.56027394]
6451,C9PAN1,C6H13CHO,[9.24797327 9.24797327]
6452,C10PAN1,C6H13CHO,[9.28103337 9.28103337]
6453,C123CO,C6H13CHO,[ -inf 15.02127802]
6454,HO6CO9C11,C113O2,[8.83889943 8.83889943]
6455,HO5CO8C10,C103O2,[8.81125317 8.81125317]
6456,C52NO33OOH,C52NO33O2,[8.5571787 8.55044296]
6457,CPENT2ENE,C52NO33O2,[7.26717173 7.26717173]
6458,TPENT2ENE,C52NO33O2,[7.26717173 7.26717173]
6459,C7CDCCO2H,CO23C5,[9.65896484 9.65896484]
6460,C6PAN6,CO23C5,[8.34242268 8.34242268]
6461,MPRKAOOH,CO23C5,[10.02530587 10.02530587]
6462,DIEKAOOH,CO23C5,[9.30103 9.30103]
6463,C4ECO2O,CO23C5,[25.69897 25.69897]
6464,C4ECO2OOH,CO23C5,[ -inf 15.8048512]
6465,DIEKAOH,CO23C5,[9.00860017 9.00860017]
6466,MPRKAOH,CO23C5,[9. 9.]
6467,OETLBIPRO,CO23C5,[25.52374646 25.52374646]
6468,DIEKAO2,CO23C5,[10.52272593 12.99429879]
6469,MPRKAO2,CO23C5,[10.52272593 12.99429879]
6470,M2PE,M2PEAO2,[7.52361643 7.52361643]
6471,M2PEAOOH,M2PEAO2,[8.5571787 8.55044296]
6472,HO4CO7C9,C93O2,[8.78172665 8.78172665]
6473,CO1C6O,CO1H63O2,[26. 26.]
6474,PR1O2HNO3,PRONO3AO2,[8.5571787 8.55044296]
6475,C3H6,PRONO3AO2,[5.51429432 5.55524054]
6476,HEX3ONDOH,C3COCCHO,[9.25767857 9.25767857]
6477,HEX3ONDNO3,C3COCCHO,[8.53147892 8.53147892]
6478,HEX3ONDOOH,C3COCCHO,[9.72754126 9.72754126]
6479,HEX3ONDO2,C3COCCHO,[ 9.97618327 12.44775613]
6480,C7EDICARB,C7EDCO2,[9.83884909 9.83884909]
6481,BUTALO2H,BUTALO2,[8.5571787 8.55044296]
6482,C3H7CHO,BUTALO2,[8.55794024 8.54340522]
6483,EBZPOXMUC,EBZMUCO2,[9.78929861 9.78929861]
6484,OETLPOXMUC,OETLMUCO2,[9.50828725 9.50828725]
6485,TLEPOXMUC,TLEMUCO2,[9.74139587 9.74139587]
6486,MIBKAOH,MIBKHO4O2,[7.02759422 7.02759422]
6487,MIBKAO,MIBKHO4O2,[25.06625704 25.21256443]
6488,MIBKHO4OOH,MIBKHO4O2,[9.1172713 9.1172713]
6489,METLPOXMUC,METLMUCO2,[9.77932227 9.77932227]
6490,METLMUCO,CO3H4CHO,[25.69897 25.69897]
6491,PETLMUCO,CO3H4CHO,[25.69897 25.69897]
6492,EBZMUCO,CO3H4CHO,[25.69897 25.69897]
6493,C7EDCO,CO3H4CHO,[25.84509803 25.84509803]
6494,METLMUCNO3,EPXMC4DIAL,[ -inf 15.83919863]
6495,PETLMUCNO3,EPXMC4DIAL,[ -inf 15.83919863]
6496,METLMUCCO,EPXMC4DIAL,[ 9.63042788 16.59621691]
6497,MXYMUCCO,EPXMC4DIAL,[ 9.61066016 16.59621691]
6498,MXYMUCNO3,EPXMC4DIAL,[ -inf 15.83919863]
6499,PETLMUCCO,EPXMC4DIAL,[ 9.57634135 16.59621691]
6500,METLMUCO,EPXMC4DIAL,[25.69897 25.69897]
6501,MXYMUCO,EPXMC4DIAL,[25.69897 25.69897]
6502,PETLMUCO,EPXMC4DIAL,[25.69897 25.69897]
6503,MXYEPOXMUC,EPXMC4DIAL,[ 2.30103 16.17419209]
6504,METLPOXMUC,EPXMC4DIAL,[ 2.69897 16.17419209]
6505,PETLPOXMUC,EPXMC4DIAL,[ 2.69897 16.17419209]
6506,BZEPOXMUC,BZEMUCO2,[9.62275267 9.62275267]
6507,BZEMUCNO3,EPXC4DIAL,[ -inf 15.8048512]
6508,IPBZMUCCO,EPXC4DIAL,[ 9.65030752 16.59621691]
6509,IPBZMUCNO3,EPXC4DIAL,[ -inf 15.83919863]
6510,EBZMUCCO,EPXC4DIAL,[ 9.62838893 16.59621691]
6511,EBZMUCNO3,EPXC4DIAL,[ -inf 15.83919863]
6512,PBZMUCCO,EPXC4DIAL,[ 9.66370093 16.59621691]
6513,PBZMUCNO3,EPXC4DIAL,[ -inf 15.83919863]
6514,TLEMUCCO,EPXC4DIAL,[ 9.60852603 16.59621691]
6515,TLEMUCNO3,EPXC4DIAL,[ -inf 15.83919863]
6516,EBZMUCO,EPXC4DIAL,[25.69897 25.69897]
6517,TLEMUCO,EPXC4DIAL,[25.69897 25.69897]
6518,BZEMUCO,EPXC4DIAL,[25.69897 25.69897]
6519,EBZPOXMUC,EPXC4DIAL,[ 2.69897 16.17419209]
6520,TLEPOXMUC,EPXC4DIAL,[ 2.69897 16.72703405]
6521,BZEPOXMUC,EPXC4DIAL,[2.30103 2.30103]
6522,PBZPOXMUC,EPXC4DIAL,[ 2.69897 16.17419209]
6523,IPBZPOXMUC,EPXC4DIAL,[ 2.69897 16.17419209]
6524,PBZMUCO,EPXC4DIAL,[25.69897 25.69897]
6525,IPBZMUCO,EPXC4DIAL,[25.69897 25.69897]
6526,C535OOH,C535O2,[9.53402611 9.53402611]
6527,C5PACALD2,C535O2,[9.673942 9.673942]
6528,HOCO3C4OOH,HO1CO3C4O2,[8.5571787 8.55044296]
6529,MEKAO,HO1CO3C4O2,[25.06625704 25.21256443]
6530,OXYEPOXMUC,OXYMUCO2,[9.34327464 9.34327464]
6531,HO3CO6C8,C82O2,[8.7500453 8.7500453]
6532,OXYOLOH,OXYOLO,[10.17026172 10.17026172]
6533,OXYOLOOH,OXYOLO,[ -inf 14.79055252]
6534,NOXYOLOH,OXYOLO,[ -inf 14.31986127]
6535,NOXYOLOOH,OXYOLO,[ -inf 14.31986127]
6536,OXYOLO2,OXYOLO,[11.03004489 13.49698953]
6537,IBUTOLBO2H,IBUTOLBO2,[8.90848502 8.90848502]
6538,IBUTOL,IBUTOLBO2,[8.69861601 8.68613716]
6539,MEPROPENE,IBUTOLBO2,[9.67882445 9.66092156]
6540,CISOPAO2,C536O2,[18.68876651 18.87514808]
6541,C5124COO,C312COCO3,[26. 26.]
6542,C312COCO3H,C312COCO3,[9.2121876 9.2121876]
6543,C312COPAN,C312COCO3,[16.52243436 17.01448843]
6544,C4CODIAL,C312COCO3,[9.53046949 9.53051371]
6545,INB1NACHO,INB1NACO3,[9.26717173 9.26717173]
6546,INB1NACO3H,INB1NACO3,[8.71432976 8.71432976]
6547,INB1NAPAN,INB1NACO3,[16.52243436 17.01448843]
6548,C66NO35OH,HO5C5CHO,[8.77815125 8.77815125]
6549,C7PAN2,HO5C5CHO,[9.17318627 9.17318627]
6550,HO5C6OOH,HO5C5CHO,[9.38381537 9.38381537]
6551,HO5C6O2,HO5C5CHO,[10.87927325 13.35084611]
6552,C23O3MCO2H,C23O3MO2,[8.81822589 8.81822589]
6553,C23O3MCO3H,C23O3MO2,[ -inf 14.79055252]
6554,C23O3MCOOH,C23O3MO2,[8.5571787 8.55044296]
6555,C23O3MCHO,C23O3MO2,[ -inf 15.16553028]
6556,C23O3MCO3,C23O3MO2,[12.12329984 14.59388739]
6557,MXYFUONE,C23O3MO2,[1.90308999 1.90308999]
6558,CO234C6OOH,CO234C65O2,[9.21748394 9.21748394]
6559,CO234C6,CO234C65O2,[8.12385164 8.12385164]
6560,INB1NBCHO,INB1NBCO3,[9.26717173 9.26717173]
6561,INB1NBCO3H,INB1NBCO3,[8.71516736 8.71516736]
6562,INB1NBPAN,INB1NBCO3,[16.52243436 17.01448843]
6563,C734CO,C517CO3,[ 9.38560627 14.72025003]
6564,C517CO3H,C517CO3,[9.33243846 9.33243846]
6565,C517PAN,C517CO3,[16.52243436 17.01448843]
6566,C517CHO,C517CO3,[9.63871266 9.63874928]
6567,HO2CO3C4O,CH3CHOHCO3,[26. 26.]
6568,C6CO3HO25,CH3CHOHCO3,[ -inf 14.72024802]
6569,IPROPOLPER,CH3CHOHCO3,[8.97034688 8.97034688]
6570,IPROPOLPAN,CH3CHOHCO3,[16.52243436 17.01448843]
6571,CH3CHOHCHO,CH3CHOHCO3,[9.23061034 9.2306368 ]
6572,MEK2OOC,MEK2OO,[25.04139268 25.04139268]
6573,MEK2OOA,MEK2OO,[25.34242268 25.34242268]
6574,HPC52CO3H,DHPMPAL,[ -inf 15.26767378]
6575,HPC52PAN,DHPMPAL,[9.36735592 9.36735592]
6576,C537OOH,DHPMPAL,[ 9.7512791 15.80485158]
6577,HPC52CO3,DHPMPAL,[12.2778981 14.74878836]
6578,C537O2,DHPMPAL,[19.71052628 19.89841801]
6579,C533OOH,C533O2,[9.34242268 9.34242268]
6580,C532CO,C533O2,[9.13672057 9.13672057]
6581,CO1M22CO2H,IBUTALCO2,[ 9.82412583 15.16553226]
6582,CO1M22CO3H,IBUTALCO2,[ -inf 15.31834378]
6583,IBUTALO2H,IBUTALCO2,[9.40993312 9.40993312]
6584,CO1M22CHO,IBUTALCO2,[ -inf 15.46656028]
6585,CO1M22CO3,IBUTALCO2,[12.12329984 14.59388739]
6586,IPRCHO,IBUTALCO2,[8.20417299 8.18963797]
6587,CHOC4CO3H,CHOC4CO3,[9.54406804 9.54406804]
6588,CHOC4PAN,CHOC4CO3,[16.52243436 17.01448843]
6589,C6DIAL,CHOC4CO3,[9.63283541 9.63288345]
6590,C114O,C5H11CO3,[26. 26.]
6591,CO36C11,C5H11CO3,[ -inf 15.02127802]
6592,C5H11CO3H,C5H11CO3,[9.06445799 9.06445799]
6593,C114OH,C5H11CO3,[ -inf 15.02127802]
6594,C114OOH,C5H11CO3,[ -inf 15.02127802]
6595,C115O,C5H11CO3,[26. 26.]
6596,PHXN,C5H11CO3,[16.52243436 17.01448843]
6597,CO356C11,C5H11CO3,[ -inf 16.52646969]
6598,C5H11CHO,C5H11CO3,[9.45961083 9.45964662]
6599,CISOPCO,C527O2,[25.47712127 25.47712127]
6600,EPXM2DLPAN,EPXM2DLCO3,[16.52243439 17.01448844]
6601,EPXM2DCO3H,EPXM2DLCO3,[9.40312052 9.40312052]
6602,TM124MUCCO,EPXM2DLCO3,[9.41161971 9.41161971]
6603,EPXM2C4DAL,EPXM2DLCO3,[9.62782414 9.62789923]
6604,OETOLOH,OETOLO,[10.17026172 10.17026172]
6605,OETOLOOH,OETOLO,[ -inf 14.79055252]
6606,NOETOLOH,OETOLO,[ -inf 14.31986127]
6607,NOETOLOOH,OETOLO,[ -inf 14.31986127]
6608,OETOLO2,OETOLO,[11.03004489 13.49698953]
6609,C4DBMEPAN,C4DBMECO3,[16.52243436 17.01448843]
6610,C6CO4MEDB,C4DBMECO3,[ -inf 16.46962893]
6611,CO356OCOOH,CO356OCO2,[9.21748394 9.21748394]
6612,C23O3EHO,CO356OCO2,[8.16435286 8.16435286]
6613,IPBENZOLOH,IPBENZOLO,[10.04532298 10.04532298]
6614,IPBZOLOOH,IPBENZOLO,[ -inf 14.79055252]
6615,NIPBNZOLOH,IPBENZOLO,[ -inf 14.31986127]
6616,NIPBZOLOOH,IPBENZOLO,[ -inf 14.31986127]
6617,IPBENZOLO2,IPBENZOLO,[11.03004489 13.49698953]
6618,C8DBCO2PAN,C8DBCO2CO3,[16.52243436 17.01448843]
6619,C6IPRCO4DB,C8DBCO2CO3,[ -inf 16.46962893]
6620,C535O,HCOCO3H,[26. 26.]
6621,CO3H4CO3H,HCOCO3H,[ -inf 14.72024802]
6622,C5O5OHCO3H,HCOCO3H,[ -inf 14.72024802]
6623,C4MOHOCO3H,HCOCO3H,[ -inf 14.72024802]
6624,CO2H3CO3H,HCOCO3H,[ -inf 14.72024802]
6625,MMALNACO3H,HCOCO3H,[ -inf 16.29942572]
6626,COHM2CO3H,HCOCO3H,[ -inf 15.8048512]
6627,C5PACALD2,HCOCO3H,[3.24353411 3.24353411]
6628,HCOCO3,HCOCO3H,[8.76487457 8.73013233]
6629,PECOH,PE2ENEBO2,[8.77920675 8.77920675]
6630,C53OH2OOH,PE2ENEBO2,[8.5571787 8.55044296]
6631,CPENT2ENE,PE2ENEBO2,[9.51454775 9.51454775]
6632,TPENT2ENE,PE2ENEBO2,[9.52439612 9.52439612]
6633,CY6COCOOOH,CY6DIONO2,[8.5571787 8.55044296]
6634,CYC613DION,CY6DIONO2,[9.26245109 9.26245109]
6635,C5H8,ME3BU3ECHO,[8.30389791 8.29007191]
6636,C6CYTONO,C5124COCO3,[26. 26.]
6637,C5TRONCO3H,C5124COCO3,[9.22530928 9.22530928]
6638,C5124COPAN,C5124COCO3,[16.52243436 17.01448843]
6639,MIBKAOH,MIBKAOHAO2,[8.30012573 8.30012573]
6640,MIBKOHAOOH,MIBKAOHAO2,[8.5571787 8.55044296]
6641,NCRES1OOH,NCRES1O,[ -inf 14.79055252]
6642,NCRES1O2,NCRES1O,[10.68548684 13.14676061]
6643,TOL1OHNO2,NCRES1O,[8.49317912 8.49317912]
6644,HO1MC5O,HO2C54CHO,[26.91520563 27.03680348]
6645,HO2MC5NO3,HO2C54CHO,[9.02530587 9.02530587]
6646,HO2MC5OOH,HO2C54CHO,[9.35793485 9.35793485]
6647,HO2MC5O2,HO2C54CHO,[10.69218661 13.16375947]
6648,C53NO32OOH,C53NO32O2,[8.5571787 8.55044296]
6649,CPENT2ENE,C53NO32O2,[7.26717173 7.26717173]
6650,TPENT2ENE,C53NO32O2,[7.26717173 7.26717173]
6651,C923OH,NORLIMAL,[9.83947805 9.83947805]
6652,C923OOH,NORLIMAL,[9.86864444 9.86864444]
6653,C923NO3,NORLIMAL,[9.76492298 9.76492298]
6654,C923PAN,NORLIMAL,[9.84073323 9.84073323]
6655,C923O2,NORLIMAL,[10.69881719 13.17039005]
6656,NC7H16,HEPTO2,[8.84551511 8.84984092]
6657,DEC3ONE,HEPTO2,[ -inf 14.72024802]
6658,C47CHO,C47CO3,[9.39619935 9.39619935]
6659,C47PAN,C47CO3,[16.52243436 17.09102863]
6660,C47CO3H,C47CO3,[8.88705438 8.88705438]
6661,HEX2ONBOOH,HEX2ONBO2,[8.5571787 8.55044296]
6662,HEX2ONE,HEX2ONBO2,[8.16855641 8.16855641]
6663,PETOLOH,PETOLO,[10.17026172 10.17026172]
6664,PETOLOOH,PETOLO,[ -inf 14.79055252]
6665,NPETOLOH,PETOLO,[ -inf 14.31986127]
6666,NPETOLOOH,PETOLO,[ -inf 14.31986127]
6667,PETOLO2,PETOLO,[11.03004489 13.49698953]
6668,C5PAN17,HC4ACO3,[16.52243436 17.01448843]
6669,HC4ACHO,HC4ACO3,[ 9.20577776 14.04630283]
6670,C23O3MCO3H,C23O3MCO3,[8.98632378 8.98632378]
6671,C23O3MCPAN,C23O3MCO3,[16.52243436 17.01448843]
6672,C23O3MCHO,C23O3MCO3,[9.42849735 9.42855677]
6673,ACECOCOCH3,ACCOCOMEO2,[7.0374265 7.0374265]
6674,ACCOCOMOOH,ACCOCOMEO2,[9.07554696 9.07554696]
6675,HO2C54O,HO24C5O2,[25.27102386 25.42133724]
6676,HO24C5OOH,HO24C5O2,[8.5571787 8.55044296]
6677,C7DCOH,C61CHO,[9.64640373 9.64640373]
6678,C7DCOOH,C61CHO,[9.81291336 9.81291336]
6679,C8OHO2CO3H,C61CHO,[ -inf 15.87638734]
6680,C7DCO2,C61CHO,[10.52272593 12.99429879]
6681,C8OHCO2CO3,C61CHO,[12.27790548 14.74878838]
6682,MVKOOH,MVKO2,[8.5571787 8.55044296]
6683,MVKOOA,MVKO2,[25.39794001 25.39794001]
6684,NEBNZ1OOH,NEBNZ1O,[ -inf 14.79055252]
6685,EBNZOHNO2,NEBNZ1O,[8.26552534 8.26552534]
6686,NEBNZ1O2,NEBNZ1O,[10.68548684 13.14676061]
6687,NPBNZ1OOH,NPBNZ1O,[ -inf 14.79055252]
6688,PBNZOHNO2,NPBNZ1O,[8.26552534 8.26552534]
6689,NPBNZ1O2,NPBNZ1O,[10.68548684 13.14676061]
6690,CATECOOA,HCOCO2H,[26. 26.]
6691,ECATECOOA,HCOCO2H,[26. 26.]
6692,IPCATECOOA,HCOCO2H,[26. 26.]
6693,MCATECOOA,HCOCO2H,[26. 26.]
6694,PCATECOOA,HCOCO2H,[26. 26.]
6695,ENCATECO,HCOCO2H,[26. 26.]
6696,ENNCATECO,HCOCO2H,[26. 26.]
6697,IPNCATECO,HCOCO2H,[26. 26.]
6698,IPNNCATCO,HCOCO2H,[26. 26.]
6699,MNCATECO,HCOCO2H,[26. 26.]
6700,MNNCATECO,HCOCO2H,[26. 26.]
6701,DNCRESO,HCOCO2H,[26. 26.]
6702,DNEBNZLO,HCOCO2H,[26. 26.]
6703,DNIPBNZLO,HCOCO2H,[26. 26.]
6704,COHM2CO2H,HCOCO2H,[ -inf 15.8048512]
6705,NNCATECO,HCOCO2H,[26. 26.]
6706,PNNCATECO,HCOCO2H,[26. 26.]
6707,DNPBNZLO,HCOCO2H,[26. 26.]
6708,DNPHENO,HCOCO2H,[26. 26.]
6709,MMALNACO2H,HCOCO2H,[ -inf 16.29942572]
6710,NCATECO,HCOCO2H,[26. 26.]
6711,PNCATECO,HCOCO2H,[26. 26.]
6712,C6DCRBBOH,HCOCO2H,[ -inf 13.99506404]
6713,C5CO14OH,HCOCO2H,[ -inf 14.59712392]
6714,GLYOO,HCOCO2H,[20.46796353 20.51938291]
6715,HCOCO3,HCOCO2H,[11.75449729 14.2259079 ]
