,source,target,flux
2001,NOETLQO2,NOETLQOOH,[ -inf 16.20874667]
2002,NONO2,NONNO3,[19.29252515 16.0745079 ]
2003,C3MDIALOOH,C3MDIALO,[19.47198997 21.74879328]
2004,C3MDIALO2,C3MDIALO,[21.22331396 24.01416108]
2005,NOXYFUO2,NOXYFUOOH,[22.80351131 22.22583694]
2006,C72O2,C72NO3,[18.07832664 21.93301999]
2007,C535OOH,C535O,[21.09753161 21.90187078]
2008,C535O2,C535O,[20.27441115 24.08515472]
2009,NOXYQO2,NOXYQOOH,[ -inf 16.97942348]
2010,NPEBQO2,NPEBQOOH,[20.84823143 18.08545886]
2011,NPETLQO2,NPETLQOOH,[20.51619692 15.28392515]
2012,C122O2,C122OOH,[21.18699453 25.997088 ]
2013,NPHENO2,NPHENOH,[20.72723926 20.88542172]
2014,C730O2,C730NO3,[18.698092 24.35434213]
2015,NPPRBQO2,NPPRBQOOH,[20.86006669 20.81350593]
2016,NPTLQO2,NPTLQOOH,[21.82602811 21.44258811]
2017,NPXYFUO2,NPXYFUOOH,[22.34925554 23.13053693]
2018,NPXYQO2,NPXYQOOH,[19.20110869 20.27753472]
2019,NTLFUO2,NTLFUOOH,[20.51263476 22.08669369]
2020,NTM124QO2,NTM124QOOH,[21.21469968 24.99663203]
2021,NTMB1FUO2,NTMB1FUOOH,[22.85582772 23.88258706]
2022,NTMB2FUO2,NTMB2FUOOH,[ -inf 19.37950232]
2023,C113O2,C113NO3,[18.29327354 23.19615868]
2024,C8CO2DBCO3,C8CO2DCO3H,[17.07484035 18.62689286]
2025,OCTO2,OCTNO3,[19.69142798 16.6835983 ]
2026,C104O2,C104OOH,[19.81969985 20.5004607 ]
2027,C3M3CHOOOH,C3ME3CHOO,[20.49254121 20.11525913]
2028,C3M3CHONO3,C3ME3CHOO,[19.57547204 22.29706688]
2029,C3ME3CHOO2,C3ME3CHOO,[23.63995285 24.779145 ]
2030,C731O2,C731NO3,[20.14166708 20.00998266]
2031,OETOLO,OETLQONE,[ -inf 19.08984427]
2032,PE2ENEBO2,C53OH2OOH,[18.36176833 21.18972499]
2033,C732O2,C732NO3,[20.36578113 21.31160002]
2034,OXYLPAN,OXYL1OOH,[21.95059753 20.66976358]
2035,OXYL1O2,OXYL1OOH,[ -inf 29.38892483]
2036,C733OH,C733CO,[16.54946901 20.0203173 ]
2037,C733OOH,C733CO,[ -inf 17.66685293]
2038,C733O2,C733CO,[19.83165518 20.57075689]
2039,OXYLO2,OXYLNO3,[23.28904208 24.15128094]
2040,OXYLOOH,OXYLO,[18.47830087 18.03288838]
2041,OXYLNO3,OXYLO,[ -inf 22.816286]
2042,OXYLO2,OXYLO,[23.56614616 24.42782593]
2043,C5DIALOH,C5DIALCO,[17.15536656 20.46415168]
2044,C5DIALOOH,C5DIALCO,[13.34734233 14.83815112]
2045,C5DIALO2,C5DIALCO,[12.56567733 17.15536305]
2046,C5DIALOOH,C5DIALO,[14.25320508 17.13724911]
2047,C5DIALO2,C5DIALO,[20.95815124 22.82438693]
2048,C3NO3COO2,C3NO3COOOH,[18.30415977 18.54889751]
2049,BUTALAO2,BUTALAOOH,[11.90441465 16.71570516]
2050,OXYOLO,OXYQONE,[17.35590331 19.66995646]
2051,BUTALO2,BUTALNO3,[18.21748074 22.27500088]
2052,C734O2,C734OOH,[19.90123146 20.59772477]
2053,PBFUO2,PBFUOOH,[19.02724907 20.74944733]
2054,CHOC3COO2,C413COOOH,[23.36036471 23.43347442]
2055,PBZBIPERO2,PBZBPERNO3,[15.52546829 20.76482873]
2056,C109OOH,C109O,[22.87453363 18.72572768]
2057,C109O2,C109O,[20.28937175 22.81589964]
2058,C4H6,ACROOA,[14.72985553 15.8095499 ]
2059,C41CO3,C41CO2H,[24.56924218 25.0115238 ]
2060,PHENO,PBZQONE,[21.67521062 25.94305719]
2061,C735O2,C735OOH,[20.63998267 22.99561286]
2062,PE1ENEAO2,PE1ENEANO3,[ -inf 20.06417511]
2063,C52NO31O2,PE1ENEANO3,[18.58711533 22.01972687]
2064,C51NO32O2,PE1ENEBNO3,[22.42103806 22.84697955]
2065,PE1ENEBO2,PE1ENEBNO3,[20.05536896 20.30709118]
2066,PEAO2,PEANO3,[20.62810454 20.34733787]
2067,C73O2,C73OOH,[19.74106998 22.21393325]
2068,PEAO2,PEAOOH,[20.15098327 19.87021661]
2069,PEBO2,PEBNO3,[17.59404224 21.00615574]
2070,PEBO2,PEBOOH,[ -inf 22.85806183]
2071,EBENZOLO,PEBQONE,[21.42877295 20.71443433]
2072,C74OOH,C74O,[21.22522343 23.42597172]
2073,C74O2,C74O,[19.32177498 20.48379885]
2074,PECO2,PECNO3,[23.63361406 23.91755035]
2075,PE2ONE1OOH,PEN2ONE1O,[15.86723814 20.81982522]
2076,C51NO32CO,PEN2ONE1O,[20.68495575 23.90706892]
2077,PEN2ONE1O2,PEN2ONE1O,[22.4502504 23.41683618]
2078,C4NO3CO3,C4NO3CO3H,[20.91577299 24.44111334]
2079,C5DICAROOH,C5DICARBO,[14.88912187 19.66323739]
2080,C5DICARBO2,C5DICARBO,[17.65537209 21.45944699]
2081,BUTDAOOH,BUTDAO,[24.03025698 24.55269571]
2082,BUTDANO3,BUTDAO,[18.6902676 19.28935902]
2083,BUTDAO2,BUTDAO,[20.8245894 23.95967535]
2084,PETOLO,PETLQONE,[22.24346979 22.4182899 ]
2085,PBZPOXMUC,PGLOOA,[20.78803105 24.59648987]
2086,C7DICARB,PGLOOB,[17.72427039 21.6141627 ]
2087,PHC3O2,PHC3NO3,[ -inf 18.78029543]
2088,PHC3OOH,PHC3O,[19.99792878 21.12210884]
2089,PHC3NO3,PHC3O,[16.50515927 17.99229778]
2090,PHC3O2,PHC3O,[18.17359984 23.73154499]
2091,NOETOLO,C7CDCCO2H,[18.1812527 16.18995949]
2092,OETOLO,C7CDCCO2H,[16.19673574 19.90141604]
2093,PHCOETOH,PHCOCOME,[22.24572367 22.22896923]
2094,PHCOETOOH,PHCOCOME,[21.31654726 24.58097427]
2095,PHCOETO2,PHCOCOME,[ -inf 17.38451495]
2096,C56OOH,C56O,[ -inf 19.09094942]
2097,C56O2,C56O,[21.84026231 23.70820835]
2098,C42CO3,C42CO3H,[ -inf 19.08761373]
2099,C42OOH,C42O,[11.71646966 16.92643108]
2100,C42O2,C42O,[18.61981633 22.18629259]
2101,C7CO2DBCO3,C7CO2DCO3H,[18.12000443 21.13919605]
2102,APINBOO,PINONIC,[17.59416013 21.02092375]
2103,C96CO3,PINONIC,[25.0060745 25.28033622]
2104,C7CO2M5OH,C7CO2M5O,[18.29519755 21.91598969]
2105,C7CO2M5OOH,C7CO2M5O,[14.73932199 21.05562984]
2106,C7CO2M5O2,C7CO2M5O,[15.86809019 22.39846306]
2107,C7CO2M5O2,C7CO2M5OH,[15.00911687 19.87607889]
2108,C7CO2OHCO3,C7CO2OCO3H,[14.04159246 15.59599826]
2109,PBENZOLO,PPRBQONE,[15.08287774 18.18137255]
2110,PRONO3AO2,PR1O2HNO3,[20.21880693 20.80726505]
2111,PRONO3BO2,PR2O2HNO3,[17.71606498 21.4322644 ]
2112,PRNO3CO3,PRNO3CO3H,[20.7324293 24.00459645]
2113,PROL11MOOH,PROL11MO,[17.23122582 19.54207581]
2114,PROL11MO2,PROL11MO,[18.94837432 19.96359099]
2115,PROL1MCO3,PROL1MCO3H,[18.58498756 17.79696064]
2116,PRONO3BO2,PROLNO3,[20.92335386 19.16238498]
2117,IPROPOLO2,PROLNO3,[18.30430121 23.0756334 ]
2118,HYPROPO2,PROPGLY,[16.27199731 17.93145177]
2119,IPROPOLO2,PROPGLY,[15.23015128 19.18087721]
2120,CRESO,PTLQONE,[ -inf 20.60461122]
2121,C57AOOH,C57AO,[16.00540824 20.39316125]
2122,C57AO2,C57AO,[22.43755528 24.3756464 ]
2123,PXYLPAN,PXYL1OOH,[18.303519 22.67598527]
2124,PXYL1O2,PXYL1OOH,[19.07035703 22.85695269]
2125,C44O2,C44OOH,[19.38440478 17.07582137]
2126,PXYLO2,PXYLNO3,[ -inf 19.50812816]
2127,PXYLOOH,PXYLO,[15.80100926 20.11342006]
2128,PXYLNO3,PXYLO,[16.73433689 18.18238623]
2129,PXYLO2,PXYLO,[20.22187084 20.41125184]
2130,C45O2,C45NO3,[20.81892305 17.99918231]
2131,C45OOH,C45O,[20.84657268 16.32119025]
2132,C45NO3,C45O,[ -inf 16.53096587]
2133,C45O2,C45O,[24.22344562 20.15709489]
2134,BZBIPERO2,BZBIPERNO3,[ -inf 19.88447522]
2135,PXYOLO,PXYQONE,[13.96077478 18.36627781]
2136,SC4H9O2,SC4H9NO3,[22.3401525 21.21842126]
2137,SC4H9O2,SC4H9OOH,[21.5120118 20.39028057]
2138,ACCOCOMOOH,ACCOCOMEO,[13.25989941 19.85207292]
2139,ACCOCOMEO2,ACCOCOMEO,[19.12366895 22.23990197]
2140,C5EDBCO3,C5EDBCO3H,[ -inf 17.13272454]
2141,C7M6CO2OOH,C7M6CO2O,[ -inf 20.76810443]
2142,C7M6CO2O2,C7M6CO2O,[22.57068811 23.2722025 ]
2143,MPRANO3O2,TBUTOLNO3,[18.71436242 22.27675405]
2144,TBUTOLO2,TBUTOLNO3,[18.84901513 24.51187438]
2145,TBUTOLOOH,TBUTOLO,[24.39424704 22.76263222]
2146,TBUTOLO2,TBUTOLO,[18.4890266 24.51214451]
2147,TBUTOL,TC4H9O,[15.51094139 22.22078507]
2148,TC4H9OOH,TC4H9O,[22.76575589 21.48220063]
2149,TC4H9NO3,TC4H9O,[21.31891216 19.22782552]
2150,TC4H9O2,TC4H9O,[21.10744825 23.16549877]
2151,C7M6CO2O2,C7M6CO2OH,[19.31936143 20.69932426]
2152,TLBIPERO2,TLBIPERNO3,[14.80266861 24.56173895]
2153,OETLBIPNO3,TLCOBIPEOH,[17.73229699 17.81730142]
2154,OXYBIPENO3,TLCOBIPEOH,[23.03457178 21.59825441]
2155,C7MOHCOCO3,C7MOCOCO3H,[19.74224907 20.32799662]
2156,TM123BO2,TM123BNO3,[17.56679936 20.75680455]
2157,TM123BOOH,TM123BO,[18.4276589 21.46669117]
2158,TM123BNO3,TM123BO,[20.18007323 20.83791258]
2159,TM123BO2,TM123BO,[20.09099318 23.60985458]
2160,C58ANO3,C47CHO,[17.04576564 18.54791671]
2161,TM123BPRO2,TM123BPNO3,[20.45171395 24.58346374]
2162,C810OH,C810O,[20.76428407 24.64482082]
2163,C810OOH,C810O,[23.2366216 24.1627347]
2164,C810NO3,C810O,[19.79614061 23.28870753]
2165,C810O2,C810O,[18.23367622 22.80619843]
2166,TM124BO2,TM124BNO3,[ -inf 19.15701821]
2167,TM124BOOH,TM124BO,[14.40460208 18.4863692 ]
2168,TM124BNO3,TM124BO,[16.45465464 17.81547452]
2169,TM124BO2,TM124BO,[19.94208354 20.09966873]
2170,C811O2,C811NO3,[17.68405753 21.3855709 ]
2171,TM124OLO,TM124QONE,[20.03456858 22.3258776 ]
2172,APINAO2,APINANO3,[ -inf 21.32091177]
2173,NAPINBO2,APINANO3,[ -inf 17.46364928]
2174,TM135BPRO2,TM135BPNO3,[20.56011255 23.84530696]
2175,C114O2,C114OOH,[20.06401461 20.72401276]
2176,C57O2,C57OOH,[12.7933999 14.16511715]
2177,C4CHOAO2,C4CHOAOOH,[19.82307758 23.5105107 ]
2178,C813OH,C813O,[20.88790956 22.25735018]
2179,C813OOH,C813O,[17.66190639 17.1780829 ]
2180,C813NO3,C813O,[15.07039487 17.98682765]
2181,C813O2,C813O,[ -inf 19.48206128]
2182,TMBO2,TMBNO3,[ -inf 21.79500591]
2183,TMBOOH,TMBO,[20.5955573 24.23279572]
2184,TMBNO3,TMBO,[ -inf 17.15525806]
2185,TMBO2,TMBO,[22.31805036 25.34277097]
2186,C4CHOBO2,C4CHOBNO3,[19.95647029 21.89578149]
2187,ACETC2H4O2,ACEC2H4OOH,[17.20842104 22.71940452]
2188,UDECO2,UDECNO3,[20.61408442 18.68992684]
2189,C4CHOBO2,C4CHOBOOH,[19.3744157 21.34845762]
2190,C815CO2OOH,C815CO2O,[21.65910541 23.00512921]
2191,C815CO2O2,C815CO2O,[21.51847949 22.58210488]
2192,C629O2,C629OH,[16.60367622 20.12005001]
2193,NC524OH,HNC524CO,[22.6368818 17.94386952]
2194,C5MCO2OHO2,C6CO2M2OH,[16.81797732 16.21289602]
2195,C6DICARBO2,C614CO23OH,[19.44211162 20.76015294]
2196,C826CO3O2,C8236CO,[17.48273595 18.89401032]
2197,C5NO3CO4OH,C51NO324CO,[23.09620697 23.14409094]
2198,C5NO3COAO2,C51NO324CO,[21.24957729 24.57864271]
2199,C520O2,C520OH,[17.98616437 17.23220747]
2200,C57NO3,C4M2ALOHNO3,[ -inf 18.44265769]
2201,ISOPBNO3,MACRNOOA,[15.93259509 20.61402099]
2202,C5H8,MACROOA,[17.04522681 20.88531897]
2203,C6M5CO2O2,C6M5CO2OH,[20.90496811 24.2890528 ]
2204,METACETOH,METACETHO,[21.10115231 24.57693981]
2205,ACETMEPAN,METACETHO,[19.38134035 20.15900732]
2206,METACETNO3,METACETHO,[23.37574115 24.38049345]
2207,METACETO2H,METACETHO,[20.1497715 19.30181676]
2208,METHACETO2,METACETHO,[23.38150785 24.58649073]
2209,PBZMUCO,C6O132OH,[19.03116942 24.69241899]
2210,MVK,MGLOOA,[22.98102891 23.13326561]
2211,NC3CHO,NAOOA,[ -inf 21.59132993]
2212,C23O3CCO3,C23O3CPAN,[22.67915089 21.06720229]
2213,C58OH,C58O,[ -inf 18.17881536]
2214,C58OOH,C58O,[21.71776389 22.92301291]
2215,C58O2,C58O,[18.76973364 20.02593976]
2216,H13CO2CO3,C4PAN10,[ -inf 22.07918998]
2217,H1C23C4OOH,H1C23C4O,[16.32295434 19.99103729]
2218,H1C23C4O2,H1C23C4O,[24.00635335 24.5212635 ]
2219,CO25C6CO3,C627PAN,[ -inf 15.72131962]
2220,H1C23C4CO3,H1C23C4PAN,[20.92436005 21.55368339]
2221,HO13C3CO3,C4PAN2,[20.52152389 22.62007297]
2222,C924O2,C924OOH,[19.11554397 19.05253998]
2223,H2M3C4NO3,H2M3C4O,[18.38419925 20.74150307]
2224,H2M3C4OOH,H2M3C4O,[18.45275549 22.5874528 ]
2225,H2M3C4O2,H2M3C4O,[20.22730767 20.83030018]
2226,H3C25C6CO3,H3C25C6PAN,[19.26863511 21.40021401]
2227,H3C2C4CO3,H3C2C4PAN,[23.25797533 23.34524411]
2228,HC3CO3,HC3CO3H,[21.14819838 21.4753291 ]
2229,HC4ACO3,HC4ACO3H,[19.72966473 23.73025021]
2230,HC4CCO3,HC4CCO3H,[22.31890439 22.84548154]
2231,CHCL2O2,CHCL2OOH,[22.89834688 22.75303715]
2232,HC4CO3,HC4PAN,[ -inf 22.1192689]
2233,HO2C43CO3,C5PAN14,[19.07987239 17.32657855]
2234,HCOCH2OOH,HCOCH2O,[20.43897167 20.96882015]
2235,NO3CH2CHO,HCOCH2O,[22.32120499 19.08257301]
2236,HCOCH2O2,HCOCH2O,[19.45555354 23.50002303]
2237,HCOCOHCO3,HCOCOHPAN,[17.36288382 21.2891045 ]
2238,HC3CCO3,C4PAN8,[22.39478759 22.61619686]
2239,CHOC2CO3,CHOC2PAN,[19.06548319 19.00940289]
2240,HEX2ONCO2,HEX2ONCOOH,[21.77293415 21.78121483]
2241,C816CO3,C816PAN,[17.21234381 20.01139757]
2242,C518CO3,C518PAN,[24.5570837 25.76568067]
2243,HEX3ONBO2,HEX3ONBOOH,[17.08889548 19.40857841]
2244,CO3C4CO3,C5PAN16,[21.97508499 21.3568294 ]
2245,HEX3ONCO2,HEX3ONCOOH,[17.4114417 20.88574474]
2246,CHOC3COCO3,CHOC3COPAN,[19.35602242 19.46072698]
2247,C103OH,C103O,[20.3136637 22.70006625]
2248,C103OOH,C103O,[23.45133722 24.59156989]
2249,C103NO3,C103O,[22.71479503 24.99191711]
2250,C103O2,C103O,[20.31136448 24.72868916]
2251,C821OOH,C821O,[17.1141082 20.71312524]
2252,C821O2,C821O,[18.20699402 19.07116157]
2253,C5124COCO3,C5124COPAN,[21.28938116 22.22827738]
2254,C23O3MO2,C23O3MCOOH,[16.7257794 21.56919089]
2255,HOCHOCOOH,CHOCOHCO,[ -inf 22.95725424]
2256,ACRO2,CHOCOHCO,[18.13272757 23.02263626]
2257,C106O2,C106NO3,[17.16053799 18.4523579 ]
2258,HEXCOOH,HEXCO,[20.75794734 24.72616236]
2259,HEXCNO3,HEXCO,[18.70215937 21.91009784]
2260,HEXCO2,HEXCO,[23.33845783 24.30633598]
2261,CHOMOHCO3,CHOMOHPAN,[22.06294726 21.96343713]
2262,NC4CHO,HMAC,[17.32762432 20.3503046 ]
2263,C63OH,C63O,[11.90548177 12.09568922]
2264,C63OOH,C63O,[ -inf 19.90640764]
2265,C63NO3,C63O,[ -inf 19.16145849]
2266,C63O2,C63O,[23.56146781 23.78685535]
2267,HIEB2OOH,HMACROH,[20.3394844 23.14925365]
2268,HMACRO2,HMACROH,[ -inf 22.23234953]
2269,C5CO234OOH,C5CO234O,[20.89181077 22.52924806]
2270,C5CO234O2,C5CO234O,[16.55393352 19.4722714 ]
2271,HMVKBCO3,HMVKBPAN,[21.44867896 23.06466927]
2272,HNMVKOH,HNBIACET,[ -inf 22.62220462]
2273,HNMVKOOH,HNBIACET,[20.43165814 22.53038249]
2274,HNMVKO2,HNBIACET,[17.85297679 22.96681737]
2275,C5M2OHOCO3,C5M2OHOPAN,[20.46332572 21.06920031]
2276,HO13C5OOH,HO13C5O,[15.70517263 19.84165664]
2277,HO13C5NO3,HO13C5O,[18.65864837 20.17982986]
2278,HO13C5O2,HO13C5O,[16.74747259 20.66330265]
2279,C5CO34CO3,C6CO134PAN,[19.82091901 22.13909593]
2280,C6CO3OHOOH,C6CO23HO5,[17.53845084 21.04131192]
2281,C6CO3OH5O2,C6CO23HO5,[ -inf 16.01321247]
2282,C626CO3,C626PAN,[20.26432134 22.21089203]
2283,C4COMOHCO3,C4COMOHPAN,[ -inf 19.66827517]
2284,CO234C6OOH,CO234C65O,[18.36119922 20.44362852]
2285,CO234C65O2,CO234C65O,[19.33852884 20.03185842]
2286,HO13C5,HO1CO3C5,[16.23154102 20.66191435]
2287,DIEKBO2,HO1CO3C5,[16.89562282 19.38512606]
2288,C6CO2OHCO3,C6CO2OHPAN,[ -inf 21.17717357]
2289,C6CO3HO14,C6CO34HO1,[20.52200989 18.26299988]
2290,C6HOCOOOH,C6CO34HO1,[24.3872989 26.41321878]
2291,C6HO1CO3O2,C6CO34HO1,[19.6622055 22.96902597]
2292,C6CO34OOH,C6CO34O,[20.99423718 20.51125536]
2293,C6CO34O2,C6CO34O,[18.77363847 20.17162914]
2294,HO2C4NO3,HO2C4O,[17.59827146 20.10161435]
2295,HO2C4OOH,HO2C4O,[18.31783043 22.88467737]
2296,HO2C4O2,HO2C4O,[21.43329345 23.34194756]
2297,HO2C5O2,HO2C5NO3,[ -inf 22.30937248]
2298,HO2C5O2,HO2C5OOH,[18.71798051 24.23252991]
2299,C93OH,C93O,[20.66808825 18.00324817]
2300,C93OOH,C93O,[18.22102063 21.0016008 ]
2301,C93NO3,C93O,[23.76808925 22.97874895]
2302,C93O2,C93O,[21.53623595 23.46322404]
2303,HO2M2C4NO3,HO2M2C4O,[20.43669396 21.24620688]
2304,HO2M2C4OOH,HO2M2C4O,[19.74968906 20.72069423]
2305,HO2M2C4O2,HO2M2C4O,[22.76844414 25.92675803]
2306,C822CO3,C822PAN,[23.44973043 24.47465816]
2307,C519CO3,C519PAN,[20.41990812 21.20204465]
2308,CO23C54OOH,CO23C54O,[19.51953649 23.22593651]
2309,CO23C54O2,CO23C54O,[24.40727966 25.32767352]
2310,HO3C3CO3,HO3C3PAN,[23.00949586 25.07275005]
2311,C614OH,C614O,[ -inf 22.22751575]
2312,C614OOH,C614O,[20.82623726 20.73743574]
2313,C614NO3,C614O,[14.63412322 18.60718733]
2314,C614O2,C614O,[19.9143383 19.72836433]
2315,HO3C6O2,HO3C6NO3,[ -inf 20.8013396]
2316,C823OH,C823CO,[21.18349294 20.24954031]
2317,C823OOH,C823CO,[12.1754335 13.06250107]
2318,C823NO3,C823CO,[17.9970098 21.20903184]
2319,C823PAN,C823CO,[12.1754335 13.06250107]
2320,C823O2,C823CO,[21.75786371 25.70912602]
2321,HO3C6O2,HO3C6OOH,[18.14674483 21.98387271]
2322,C5CO23OOH,C5CO23O,[20.93791472 22.20892722]
2323,C5CO23O2,C5CO23O,[13.7328889 18.78546738]
2324,H13C43CO3,C5PAN12,[19.08104299 21.44883411]
2325,CO24C6O2,CO24C6OOH,[ -inf 22.83373669]
2326,HO6C7OOH,HO6C7O,[ -inf 23.46337458]
2327,HO6C7O2,HO6C7O,[22.69427207 25.28859592]
2328,C6COCHOCO3,C6COCHOPAN,[19.14180335 20.26011664]
2329,HO7C8OOH,HO7C8O,[18.50121324 22.53796716]
2330,HO7C8O2,HO7C8O,[21.10408849 21.62740151]
2331,C6CO2OHCO3,C6COOHCO3H,[ -inf 19.77819809]
2332,HO8C9OOH,HO8C9O,[19.22768966 24.63037537]
2333,HO8C9O2,HO8C9O,[20.73424445 22.91108156]
2334,HOACETEOOH,HOACETETO,[20.61014907 25.96693547]
2335,HOACETETO2,HOACETETO,[23.03993458 25.48474821]
2336,C6DCARBBO2,C6DCARBPAN,[13.55858329 16.08038336]
2337,C4DBM2CO3,C4DBM2PAN,[12.48513321 15.85996844]
2338,HO1CO3C4O2,HOCO3C4OOH,[21.50805715 21.89069185]
2339,HO2CO4C5O2,HOCO4C5OOH,[20.45687989 21.40429369]
2340,NC4CO3,C5PAN18,[21.2722167 24.58676365]
2341,HPC52CO3,HPC52PAN,[20.6637365 22.34426028]
2342,ACCOMECO3,ACCOMEPAN,[23.96534393 25.10390799]
2343,HO2C3CO3,C4PAN3,[24.05072682 25.41830865]
2344,HOCH2CH2O2,HYETHO2H,[24.03396793 25.15344332]
2345,IBUDIALCO3,IBUDIALPAN,[23.24678997 24.33729394]
2346,IBUTOLBO2H,IBUTOLBO,[22.8433763 23.96160106]
2347,IBUTOLBO2,IBUTOLBO,[23.46548809 26.64451708]
2348,CO25C74O2,CO25C74OOH,[20.04527015 22.59115221]
2349,C6EO2OHCO3,C6EO2OHPAN,[17.29509345 19.49695313]
2350,C817CO3,C817PAN,[18.31174564 16.98728049]
2351,C824OOH,C824O,[18.99780781 24.41491519]
2352,C824O2,C824O,[20.49558847 24.5168533 ]
2353,IEACO3,IEAPAN,[ -inf 17.91484147]
2354,C312COCO3,C312COPAN,[19.26435339 23.62769296]
2355,IECCO3,IECPAN,[ -inf 27.59309604]
2356,C95OOH,C95O,[20.31164992 21.86681174]
2357,C95O2,C95O,[18.72027906 21.03968686]
2358,CO2C3CO3,CO2C3PAN,[16.6452541 20.97734482]
2359,INANCOCO3,INANCOCO2H,[19.58790487 21.72073882]
2360,INANCOCO3,INANCOCO3H,[20.04997406 20.40990091]
2361,INANCOCO3,INANCOPAN,[19.57285279 19.93277965]
2362,INANCO3,INANPAN,[19.87928378 20.46169095]
2363,C125OOH,C125O,[ -inf 21.02630524]
2364,C125O2,C125O,[20.13751433 21.54620503]
2365,C31CO3,C31CO3H,[18.77146552 21.55786185]
2366,C5MEJCO3,C5MEJPAN,[23.99297035 25.44897318]
2367,C5CO2DBCO3,C5CO2DBPAN,[17.93615068 18.36181978]
2368,INB1NACO3,INB1NAPAN,[ -inf 23.17276271]
2369,INB1NBCO3,INB1NBPAN,[19.46406504 22.83403815]
2370,INB2O2,INB2OOH,[18.12279118 17.4639793 ]
2371,INCNCO3,INCNPAN,[ -inf 19.54071048]
2372,C4OHCO3,C4OHPAN,[21.93873236 22.13824839]
2373,C615CO2O2,C615CO2OOH,[ -inf 23.26356896]
2374,INDHCO3,INDHPAN,[10.16458683 12.90433149]
2375,HOIPRCO3,C4PAN4,[20.34624509 25.34191841]
2376,INDHPCO3,INDHPPAN,[13.68955475 17.21368718]
2377,IPEANO3,IPEAO,[13.8637917 17.88109656]
2378,IPEAOOH,IPEAO,[15.89965735 19.91196252]
2379,IPEAO2,IPEAO,[16.12341621 18.44106361]
2380,CO2C4CO3,C5PAN2,[17.28606162 21.01739304]
2381,IPECO2,IPECNO3,[18.51698598 18.87405832]
2382,CO2OH3MCO3,CO2OH3MPAN,[18.49386992 20.03402501]
2383,CH3CHOHCO3,IPROPOLPAN,[20.19641799 19.61600245]
2384,ISOP34OOH,ISOP34O,[19.73497009 20.18425069]
2385,ISOP34O2,ISOP34O,[22.27299512 23.20844103]
2386,C51OOH,C51O,[19.08193386 23.63951567]
2387,C51NO3,C51O,[19.635546 18.61348896]
2388,C51O2,C51O,[22.43485131 23.4528686 ]
2389,ISOPDOOH,ISOPDO,[15.12425264 20.49699142]
2390,ISOPDNO3,ISOPDO,[17.15354279 16.61366208]
2391,ISOPDO2,ISOPDO,[21.00782342 21.99824551]
2392,C108O2,C108NO3,[18.44873319 18.98413389]
2393,ACCOCOMEO2,ACCOCOMOOH,[16.66045513 22.71857773]
2394,LIMALBO2,LIMALBOOH,[18.41531352 22.31995461]
2395,H2M2C3CO3,C5PAN11,[19.50200405 20.19103543]
2396,LIMALOOH,LIMALO,[22.04109799 25.92883979]
2397,LIMALO2,LIMALO,[18.30128336 22.10355987]
2398,HO1CO24C6,CO35C5CHO,[21.00328626 23.09156265]
2399,C43OHCOCHO,CO35C5CHO,[19.2361812 18.63323949]
2400,BU1ENO3O,CO3C4NO3,[19.46404417 24.63089719]
2401,BU1ENO3O2,CO3C4NO3,[21.09480946 19.98563522]
2402,C123OH,C123O,[20.80404989 23.15242176]
2403,C123OOH,C123O,[23.91968901 25.021891 ]
2404,C123NO3,C123O,[23.38929628 25.51447091]
2405,C123O2,C123O,[20.926926 25.22429834]
2406,LIMCOOH,LIMCO,[20.70240932 22.83181739]
2407,LIMCO2,LIMCO,[16.62601048 18.83210384]
2408,C6H5CH2CO3,C6H5CH2PAN,[20.34833992 20.90576809]
2409,EPXMKTCO3,EPXMKTPAN,[16.34852955 20.98789755]
2410,C5CO2OHCO3,C5CO2OHPAN,[16.40554515 21.26110998]
2411,ACETMECO3,ACETMEPAN,[17.6938126 20.17712126]
2412,C61CO3,C61CPAN,[19.81197858 24.76862992]
2413,C3COCCO3,C3COCPAN,[18.25129126 20.94667299]
2414,C826OH,C826O,[20.73236557 22.47432296]
2415,C826OOH,C826O,[20.69621166 20.40859463]
2416,C826O2,C826O,[22.31025369 20.76936452]
2417,C61OH,C61O,[19.70865522 23.58219094]
2418,C61OOH,C61O,[19.20726166 23.45993574]
2419,C61NO3,C61O,[18.26729723 23.30835771]
2420,C61O2,C61O,[24.67389314 25.66671594]
2421,LMLKBO2,LMLKBOOH,[20.45531604 23.41860467]
2422,M2BUOL2OOH,M2BUOL2O,[17.96933478 20.90926213]
2423,M2BUOL2O2,M2BUOL2O,[23.20137752 24.06606855]
2424,ETHACETO2,ETACETNO3,[18.23901253 21.09950004]
2425,IBUTALO2H,M2PROPAL2O,[19.04917966 21.76417398]
2426,MPRBNO3CHO,M2PROPAL2O,[16.30640633 20.23584321]
2427,IBUTALCO2,M2PROPAL2O,[22.07019316 25.73987558]
2428,IBUTALCO2,IBUTALO2H,[20.97680202 22.63326538]
2429,M3BU3ECO3,M3BU3EPAN,[17.42734482 19.99488179]
2430,C524NO3,C524O,[21.11330107 25.27809148]
2431,C524OOH,C524O,[18.62957755 22.6450275 ]
2432,C524O2,C524O,[20.76997025 21.2317056 ]
2433,MACRNBCO3,MACRNBCO2H,[25.67229462 25.15994915]
2434,MACRNCO3,MACRNPAN,[19.89100409 23.12385044]
2435,CO3H4CO3,CO3H4PAN,[20.57873586 21.26467069]
