,source,target,flux
7321,BU1ENO3O,HCHO,[21.19414496 19.96015493]
7322,MEKCOH,HCHO,[ -inf 22.22846502]
7323,C43NO34O,HCHO,[20.98889003 19.72623253]
7324,ISOP34NO3,HCHO,[20.84889002 20.67897991]
7325,H13CO2C3,HCHO,[ -inf 22.29628219]
7326,HYPERACET,HCHO,[ -inf 22.32746797]
7327,STYRENE,HCHO,[23.49789547 23.49969525]
7328,GLYOOA,HCHO,[21.92853294 22.15434305]
7329,HCOCH2OOH,HCHO,[ -inf 21.76847565]
7330,MEPROPENE,HCHO,[23.50443042 23.50596889]
7331,PENT1ENE,HCHO,[20.14569927 20.37564046]
7332,NMGLYOX,HCHO,[ -inf 20.99312196]
7333,MPAN,HCHO,[22.05201444 22.29467062]
7334,ISOPBNO3,HCHO,[21.11219118 21.09837155]
7335,DHPMPAL,HCHO,[ -inf 21.31317]
7336,C4H6,HCHO,[23.10374626 23.10279194]
7337,ISOPDNO3,HCHO,[20.82691355 20.66088484]
7338,ME3BU3ECHO,HCHO,[21.78217791 21.71490634]
7339,HMACO3,HCHO,[21.95918087 22.82907803]
7340,PE4E2CO,HCHO,[22.24789297 22.22243638]
7341,ACO3,HCHO,[23.89936874 25.01811773]
7342,INANO3,HCHO,[17.22491319 21.67137622]
7343,HMACR,HCHO,[20.27475853 20.12067857]
7344,BUT1ENE,HCHO,[23.22468941 23.22776272]
7345,MVKOH,HCHO,[21.57836844 22.212453 ]
7346,C2H4,HCHO,[24.04333292 24.04545923]
7347,NO3CH2CO3,HCHO,[21.65568708 23.22405099]
7348,C524O2,HCHO,[19.61167037 20.64353211]
7349,HO3C3CHO,HCHO,[ -inf 22.8942862]
7350,C5H8,HCHO,[23.31805572 23.36593969]
7351,C3H6,HCHO,[24.0167981 24.01908639]
7352,ACR,HCHO,[21.88558495 22.6577108 ]
7353,CO2C3CHO,HCHO,[ -inf 23.73803109]
7354,ACETOL,HCHO,[ -inf 23.90879866]
7355,CH3O2,HCHO,[21.89724068 23.62521967]
7356,CH2OO,HCHO,[23.5460557 23.62577485]
7357,HOCH2CHO,HCHO,[ -inf 25.0353797]
7358,HOCH2CO3,HCHO,[23.90631571 25.67809652]
7359,GLYOX,HCHO,[ -inf 25.23922104]
7360,ISOPBO2,HCHO,[21.48924692 22.14315532]
7361,ISOPDO2,HCHO,[21.05968057 22.10347835]
7362,MVK,HCHO,[23.06728552 23.3082071 ]
7363,MACR,HCHO,[21.54359953 21.43247557]
7364,CO,HCHO,[21.18672236 21.26513969]
7365,ETHGLY,HOCH2CHO,[17.98052358 22.21110826]
7366,HMVKBO,HOCH2CHO,[21.42612734 25.48014766]
7367,HNMVKO,HOCH2CHO,[20.18372867 21.94540814]
7368,MVKOHBO,HOCH2CHO,[20.02273093 24.45263178]
7369,A2PANO,HOCH2CHO,[15.6756171 20.39146582]
7370,HC4CCO2H,HOCH2CHO,[15.76359331 19.66266139]
7371,VINOH,HOCH2CHO,[12.13051163 16.95846655]
7372,HMVKNGLYOX,HOCH2CHO,[17.62010311 22.71478465]
7373,HNMVKOH,HOCH2CHO,[ -inf 15.70454743]
7374,INDHPCHO,HOCH2CHO,[ -inf 20.45638675]
7375,C41OH,HOCH2CHO,[ -inf 18.0298681]
7376,ETHOHNO3,HOCH2CHO,[19.2463734 23.77523171]
7377,HC3CO2H,HOCH2CHO,[17.2894955 21.2765719]
7378,HIEB1O,HOCH2CHO,[16.25922449 20.95499217]
7379,HMGLOOA,HOCH2CHO,[20.84434067 21.45353508]
7380,HNMVKOOH,HOCH2CHO,[ -inf 17.06523307]
7381,HOCH2CH2O,HOCH2CHO,[21.83806714 26.05220612]
7382,HPNC524CO,HOCH2CHO,[ -inf 19.06159733]
7383,INB1O,HOCH2CHO,[20.68384133 24.59750056]
7384,INCO,HOCH2CHO,[19.66685075 23.36920457]
7385,C526O,HOCH2CHO,[16.54716207 23.04327921]
7386,C57AO,HOCH2CHO,[19.36726522 23.40436981]
7387,HNC524CO,HOCH2CHO,[ -inf 17.07262249]
7388,HC3CO3H,HOCH2CHO,[ -inf 19.41765467]
7389,HC4CCO3H,HOCH2CHO,[ -inf 17.57122777]
7390,CHOCOHCO,HOCH2CHO,[18.94211716 25.03067944]
7391,HYETHO2H,HOCH2CHO,[19.41631932 23.79020311]
7392,C3DIOLO,HOCH2CHO,[11.35774534 16.76235399]
7393,MVKOHBOOH,HOCH2CHO,[ -inf 20.14436984]
7394,C4PAN7,HOCH2CHO,[20.53221397 24.42893681]
7395,C3PAN1,HOCH2CHO,[20.17831065 25.47406733]
7396,C41O,HOCH2CHO,[20.84525775 24.87309546]
7397,C57O,HOCH2CHO,[17.46641111 23.55552616]
7398,A2PAN,HOCH2CHO,[15.09522827 19.92443866]
7399,ACO3H,HOCH2CHO,[17.1662982 21.80321571]
7400,ACRPAN,HOCH2CHO,[20.91388068 25.00434523]
7401,C526OOH,HOCH2CHO,[ -inf 18.55846933]
7402,NC524O,HOCH2CHO,[17.97325345 21.94205726]
7403,INDHCHO,HOCH2CHO,[ -inf 21.33698947]
7404,INDO,HOCH2CHO,[19.51449069 23.37236682]
7405,HMVKNO3,HOCH2CHO,[ -inf 22.22760738]
7406,MVKOHAOH,HOCH2CHO,[ -inf 17.91499623]
7407,INCNO3,HOCH2CHO,[17.08285695 21.39462007]
7408,C57NO3,HOCH2CHO,[ -inf 23.53324841]
7409,ACRO2,HOCH2CHO,[21.59194322 24.71753385]
7410,HC3CO3,HOCH2CHO,[23.41347283 24.38303958]
7411,HO12CO3C4,HOCH2CHO,[ -inf 21.66711615]
7412,H13CO2CHO,HOCH2CHO,[ -inf 21.60698898]
7413,C5HPALD1,HOCH2CHO,[ -inf 22.07881462]
7414,HC4CCO3,HOCH2CHO,[21.67211179 22.74558546]
7415,HC3CHO,HOCH2CHO,[22.67555688 22.80069299]
7416,GAOO,HOCH2CHO,[21.50199087 21.71083421]
7417,HOCH2CH2O2,HOCH2CHO,[21.24803478 22.32455082]
7418,ISOPCNO3,HOCH2CHO,[21.22549925 20.99519753]
7419,HCOCH2O2,HOCH2CHO,[21.36845034 22.06010193]
7420,HC4CCHO,HOCH2CHO,[21.60445186 21.69111563]
7421,MVKNO3,HOCH2CHO,[ -inf 24.03413816]
7422,CO,HOCH2CHO,[19.14265753 19.35019905]
7423,CISOPC,CISOPCO2,[22.70783076 24.74414016]
7424,TISOPC,ISOPCO2,[22.32674898 23.913103 ]
7425,ISOPCOOH,ISOPCO2,[16.31956617 20.07666982]
7426,C4DBM2CO3H,CO23C3CHO,[ -inf 15.50012944]
7427,C5EDBCO3H,CO23C3CHO,[ -inf 14.14940875]
7428,C8236CO,CO23C3CHO,[ -inf 17.78184834]
7429,C4DBM2PAN,CO23C3CHO,[16.99554809 19.41286994]
7430,C5PAN9,CO23C3CHO,[19.39353704 23.9143501 ]
7431,C5DBCO2PAN,CO23C3CHO,[17.15270271 19.77360203]
7432,C5DCO2CO3H,CO23C3CHO,[ -inf 15.9359246]
7433,C5EDBPAN,CO23C3CHO,[16.35085178 19.07836923]
7434,CO4DBC8,CO23C3CHO,[20.11233408 20.89848272]
7435,BIACETOOH,CO23C3CHO,[18.1137492 22.57566576]
7436,C6CO4M2DB,CO23C3CHO,[20.0678744 20.30388885]
7437,C4CO2OOH,CO23C3CHO,[18.77593559 22.1894647 ]
7438,C5DBCO2CO3,CO23C3CHO,[19.78221543 19.60206938]
7439,DMKCOOH,CO23C3CHO,[ -inf 21.63242092]
7440,CO23C4NO3,CO23C3CHO,[16.14415962 18.90689855]
7441,C5EDBCO3,CO23C3CHO,[19.14988534 18.97290019]
7442,C4DBM2CO3,CO23C3CHO,[19.55887132 19.21856507]
7443,C5134CO2OH,CO23C3CHO,[ -inf 23.61819881]
7444,BIACETOH,CO23C3CHO,[18.63419567 23.20190552]
7445,BIACETO2,CO23C3CHO,[20.49952623 21.49974815]
7446,HOCH2COCO2H,HOCH2CO3,[17.42095631 21.34267603]
7447,C4COMEOH,HOCH2CO3,[ -inf 18.9687116]
7448,C525O,HOCH2CO3,[16.26475118 20.67297737]
7449,HMGLYOOA,HOCH2CO3,[20.15351461 20.22678493]
7450,MVKOHBO,HOCH2CO3,[20.02273093 24.45263178]
7451,HMACO2H,HOCH2CO3,[15.84296491 19.73003278]
7452,C59O,HOCH2CO3,[17.97582524 22.58130845]
7453,HO14CO2C4,HOCH2CO3,[ -inf 18.65263157]
7454,HO14CO2C5,HOCH2CO3,[ -inf 18.00599934]
7455,C4COMOH3OH,HOCH2CO3,[ -inf 12.90049357]
7456,H3C25C6OH,HOCH2CO3,[ -inf 18.50605756]
7457,HMGLOOA,HOCH2CO3,[21.29149871 21.90069312]
7458,HOCH2CO3H,HOCH2CO3,[17.1092412 22.48203434]
7459,H1C23C4O,HOCH2CO3,[19.96009839 23.3339464 ]
7460,HNBIACET,HOCH2CO3,[ -inf 19.84962842]
7461,MVKOHBOOH,HOCH2CO3,[ -inf 20.14436984]
7462,PHAN,HOCH2CO3,[24.52667183 25.91925602]
7463,HMACO3H,HOCH2CO3,[ -inf 17.9181007]
7464,C59OOH,HOCH2CO3,[ -inf 17.82677907]
7465,C5OHCO4OOH,HOCH2CO3,[ -inf 15.92798587]
7466,H1CO23CHO,HOCH2CO3,[17.66165327 22.35917844]
7467,C51OH2CO,HOCH2CO3,[ -inf 19.62005204]
7468,IEC2OOH,HOCH2CO3,[ -inf 18.28208979]
7469,MVKOHAOH,HOCH2CO3,[ -inf 17.91499623]
7470,INB1CO,HOCH2CO3,[ -inf 20.67703834]
7471,HO1CO24C6,HOCH2CO3,[ -inf 21.7539676]
7472,HCOC5,HOCH2CO3,[ -inf 19.12239524]
7473,HO1CO24C5,HOCH2CO3,[ -inf 22.358044]
7474,C614CO,HOCH2CO3,[ -inf 23.66463081]
7475,H13CO2C3,HOCH2CO3,[ -inf 22.29628219]
7476,H1C23C4CHO,HOCH2CO3,[ -inf 23.10044575]
7477,HMACO3,HOCH2CO3,[21.95918087 22.82907803]
7478,HOCH2COCHO,HOCH2CO3,[20.62611732 24.28444362]
7479,MVKOH,HOCH2CO3,[ -inf 21.85645057]
7480,BIACETOH,HOCH2CO3,[ -inf 23.88852008]
7481,HOCH2CHO,HOCH2CO3,[22.83421193 26.20617988]
7482,PGAOOB,GLYOX,[20.49202937 20.34703375]
7483,C2H2,GLYOX,[21.4704722 24.9967977]
7484,NC2OOA,GLYOX,[20.85235109 21.08278247]
7485,C537O,GLYOX,[19.18316369 23.5763994 ]
7486,OCCOHCO,GLYOX,[20.38905147 24.58689262]
7487,INB1HPCHO,GLYOX,[ -inf 20.4745316]
7488,INB1NACHO,GLYOX,[ -inf 22.66275496]
7489,C41OH,GLYOX,[ -inf 18.0298681]
7490,GAOOB,GLYOX,[21.67042234 21.86106102]
7491,HCOCOHCO3H,GLYOX,[ -inf 19.33591836]
7492,HIEB2O,GLYOX,[16.00875731 20.65330977]
7493,C6DICARBO,GLYOX,[20.03800568 24.27716787]
7494,HPC52O,GLYOX,[19.54602139 23.39751723]
7495,C3DIALO,GLYOX,[20.83738543 25.03339837]
7496,C527O,GLYOX,[16.65416539 23.47697832]
7497,C534O,GLYOX,[18.38361062 22.24807259]
7498,NPHENOH,GLYOX,[ -inf 14.32137127]
7499,C5DICARBO,GLYOX,[20.86979223 25.08004684]
7500,C42O,GLYOX,[20.01212196 21.25818208]
7501,C47CHO,GLYOX,[ -inf 21.3631198]
7502,C4M2ALOHNO3,GLYOX,[ -inf 22.72193804]
7503,C6O132OH,GLYOX,[ -inf 19.97586834]
7504,C58O,GLYOX,[19.75651501 23.83303118]
7505,HCOCOHPAN,GLYOX,[20.40798127 24.91236931]
7506,MALDIALPAN,GLYOX,[21.13138353 24.91524738]
7507,MC5CO2OHO,GLYOX,[20.03141446 24.26115041]
7508,C3DIALOOH,GLYOX,[ -inf 20.1087707]
7509,C4M2ALOHO,GLYOX,[20.14486781 24.43795902]
7510,NCRESO,GLYOX,[21.96548651 23.48967709]
7511,NEBNZOLO,GLYOX,[21.2739225 22.70221161]
7512,NOXYOLO,GLYOX,[21.40869434 23.06390816]
7513,NPBNZOLO,GLYOX,[20.37938146 21.81230267]
7514,NPHENO,GLYOX,[21.76682052 22.11984567]
7515,NPHENOOH,GLYOX,[ -inf 16.31252159]
7516,NTM123OLO,GLYOX,[19.993072 21.57550487]
7517,C3PAN2,GLYOX,[21.14620465 25.16138854]
7518,PC3ODBCO2H,GLYOX,[18.11727037 21.34194502]
7519,C41O,GLYOX,[20.84525775 24.87309546]
7520,C7DCO,GLYOX,[19.03217085 23.30342655]
7521,C510O,GLYOX,[21.16257471 22.21710737]
7522,C58AO,GLYOX,[17.4189819 23.42713901]
7523,BZOBIPEROH,GLYOX,[19.88355712 23.48682116]
7524,INCNCHO,GLYOX,[ -inf 21.55117011]
7525,PBZOBPEROH,GLYOX,[19.86043124 23.45280265]
7526,EBZOBPEROH,GLYOX,[20.7504338 24.34271527]
7527,MC3CODBPAN,GLYOX,[20.87418353 24.5848939 ]
7528,C527OOH,GLYOX,[ -inf 19.06484963]
7529,RGDCO2H,GLYOX,[19.00644233 22.23264546]
7530,TM123OLO,GLYOX,[19.28584129 22.74101863]
7531,C47CO3H,GLYOX,[ -inf 18.13451353]
7532,BZEMUCNO3,GLYOX,[ -inf 21.40791222]
7533,COHM2CO2H,GLYOX,[12.13225024 17.78151488]
7534,COHM2PAN,GLYOX,[15.34784764 20.73132104]
7535,C4CO2O,GLYOX,[21.4244842 23.962139 ]
7536,BZBIPERO,GLYOX,[20.48965427 24.52034013]
7537,TLOBIPEROH,GLYOX,[21.61868066 25.21022698]
7538,BZEMUCCO,GLYOX,[18.82586587 22.68268519]
7539,C58ANO3,GLYOX,[ -inf 21.96802969]
7540,COHM2CO3H,GLYOX,[ -inf 15.75542704]
7541,MMALNBCO2H,GLYOX,[ -inf 18.60768594]
7542,MMALNBCO3H,GLYOX,[ -inf 18.51626678]
7543,C537OOH,GLYOX,[ -inf 19.06623689]
7544,OETLMUCO,GLYOX,[19.3965712 23.29966355]
7545,OXYMUCO,GLYOX,[20.23248598 24.14282174]
7546,BZEMUCO,GLYOX,[19.11141287 23.33770059]
7547,NOETOLO,GLYOX,[20.42334941 22.07466536]
7548,MALDIALCO2,GLYOX,[21.08269334 24.85275612]
7549,PXYBIPERO,GLYOX,[21.18576519 25.16675209]
7550,PBZBIPERO,GLYOX,[20.15171823 24.15679442]
7551,PETLBIPRO,GLYOX,[20.73293209 24.59944897]
7552,EBZBIPERO,GLYOX,[21.04610973 25.04365008]
7553,TLBIPERO,GLYOX,[21.73951483 25.74140322]
7554,C4CO2OOH,GLYOX,[ -inf 19.57065087]
7555,CO2N3CHO,GLYOX,[ -inf 23.55013261]
7556,MXYBIPERO,GLYOX,[20.86541733 24.76201003]
7557,MC3CODBCO2,GLYOX,[20.65125418 24.42486509]
7558,C58NO3,GLYOX,[ -inf 21.64213421]
7559,HCOCH2OOH,GLYOX,[19.67105587 23.50006853]
7560,EBENZOLO,GLYOX,[20.41562419 23.90356944]
7561,CRESO,GLYOX,[21.10711696 24.60256062]
7562,PHENO,GLYOX,[18.21458958 23.73341838]
7563,PBENZOLO,GLYOX,[19.5210896 23.0136622]
7564,CO3H4CHO,GLYOX,[ -inf 22.15456593]
7565,C32OH13CO,GLYOX,[ -inf 22.15770836]
7566,OETOLO,GLYOX,[19.43198871 22.95617114]
7567,OXYOLO,GLYOX,[20.41747729 23.93483602]
7568,COHM2CO3,GLYOX,[18.16860188 19.98864986]
7569,C61CHO,GLYOX,[ -inf 20.03450733]
7570,HC3CHO,GLYOX,[22.67555688 22.65849206]
7571,NC3CHO,GLYOX,[21.87946869 19.07554163]
7572,TM123BPRO,GLYOX,[19.81778833 23.65663327]
7573,C5HPALD2,GLYOX,[21.9099995 21.68598559]
7574,TM124BPRO,GLYOX,[20.28214035 24.16156055]
7575,HCOCOHCO3,GLYOX,[22.7113546 24.69466301]
7576,OXYBIPERO,GLYOX,[20.5799006 24.56577712]
7577,MALDIAL,GLYOX,[21.8321424 22.04247592]
7578,C7DICARB,GLYOX,[19.95267403 20.17435332]
7579,MC5DICARB,GLYOX,[21.11490797 21.26589202]
7580,NC4CHO,GLYOX,[23.30199733 20.27624669]
7581,C6DICARB,GLYOX,[20.95766042 21.1470142 ]
7582,C5DICARB,GLYOX,[21.70835957 21.88796743]
7583,C5PACALD1,GLYOX,[20.34610741 22.23077207]
7584,GLYOO,GLYOX,[22.13366406 22.02415825]
7585,ACR,GLYOX,[21.88558495 21.9722146 ]
7586,HCOCH2O2,GLYOX,[21.36845034 22.06010193]
7587,HOCH2CHO,GLYOX,[21.37105281 25.60410959]
7588,C4MDIAL,GLYOX,[21.93020323 22.14397966]
7589,HC4ACHO,GLYOX,[21.77092766 21.77164533]
7590,CO,GLYOX,[19.77433072 19.66352309]
7591,PXYBIPERO,C4MDIAL,[20.63485775 24.61584465]
7592,PETLBIPRO,C4MDIAL,[20.18202465 24.04854153]
7593,TLBIPERO,C4MDIAL,[21.26239357 25.26428197]
7594,METLBIPRO,C4MDIAL,[20.0283721 23.95049697]
7595,MXYBIPERO,C4MDIAL,[20.93796798 24.83456068]
7596,C5HPALD1,C4MDIAL,[19.00014735 22.15239724]
7597,C5HPALD2,C4MDIAL,[19.95110063 23.25168236]
7598,TM124BPRO,C4MDIAL,[20.13453762 24.01395782]
7599,M3F,C4MDIAL,[21.24540136 23.9126335 ]
7600,HC4ACHO,C4MDIAL,[19.36724352 22.89255683]
7601,HC4CCHO,C4MDIAL,[19.20076772 22.74946054]
7602,ISOPAOH,HC4ACHO,[16.22904364 19.77956616]
7603,CISOPCO,HC4ACHO,[19.53277238 23.89387113]
7604,ISOPAOOH,HC4ACHO,[16.72134707 20.42067162]
7605,CISOPAO2,HC4ACHO,[18.49769139 19.40716425]
7606,ISOPAO2,HC4ACHO,[18.57360926 19.10954616]
7607,CISOPA,CISOPAO2,[24.17994819 25.32193615]
7608,TISOPA,ISOPAO2,[24.17309921 24.94572266]
7609,ISOPAOOH,ISOPAO2,[16.32340705 20.0227316 ]
7610,CISOPA,ISOPBO2,[24.1130014 25.25498937]
7611,TISOPA,ISOPBO2,[24.95181519 25.72443865]
7612,ISOPBOOH,ISOPBO2,[18.20895823 21.9060921 ]
7613,CISOPAO,HC4CCHO,[19.76885101 23.745476 ]
7614,ISOPAOH,HC4CCHO,[16.22904364 19.77956616]
7615,ISOPCOOH,HC4CCHO,[16.71750619 20.47460984]
7616,CISOPCO2,HC4CCHO,[17.65999266 19.38738825]
7617,ISOPCO2,HC4CCHO,[18.1684459 19.07482945]
7618,HMVKAOOH,CO2H3CHO,[18.49056507 22.5817697 ]
7619,C514CO23OH,CO2H3CHO,[ -inf 18.5647867]
7620,DMK2OH,CO2H3CHO,[ -inf 18.57521736]
7621,HVMK,CO2H3CHO,[18.92132211 22.08478074]
7622,C4M2AL2OH,CO2H3CHO,[ -inf 17.73404759]
7623,MC52CO2OH,CO2H3CHO,[ -inf 17.60295862]
7624,H3C2C4PAN,CO2H3CHO,[20.00786236 24.12635902]
7625,DMKOHO,CO2H3CHO,[21.13489872 25.22850292]
7626,C534OOH,CO2H3CHO,[ -inf 17.37373746]
7627,MMALNBPAN,CO2H3CHO,[17.16637197 22.38490464]
7628,TL4OHNO2O,CO2H3CHO,[18.96578953 24.40146687]
7629,MC5COOHOOH,CO2H3CHO,[ -inf 20.49796377]
7630,DMKOHOOH,CO2H3CHO,[ -inf 20.31977287]
7631,MMALNBCO2H,CO2H3CHO,[13.96072912 19.49717406]
7632,MXYMUCO,CO2H3CHO,[20.68724771 24.72574593]
7633,PXYMUCO,CO2H3CHO,[20.20318659 24.14178979]
7634,TLEMUCO,CO2H3CHO,[20.31471691 24.51207354]
7635,TM123MUCO,CO2H3CHO,[19.94914699 23.96364787]
7636,TM124MUCO,CO2H3CHO,[20.35695725 24.40856012]
7637,C4MALOHOOH,CO2H3CHO,[18.87819859 22.46327029]
7638,HMVKANO3,CO2H3CHO,[18.71439508 23.27330455]
7639,MMALNBCO3,CO2H3CHO,[19.97401761 21.96851368]
7640,HMVKAO2,CO2H3CHO,[20.08031468 20.94487725]
7641,PACLOOA,MGLYOX,[21.87494173 21.87827796]
7642,C6OTKETO,MGLYOX,[20.25685251 24.09084886]
7643,CO24C53O,MGLYOX,[20.08207146 24.15876717]
7644,NC3OOA,MGLYOX,[21.13983149 21.13687995]
7645,NOAOOA,MGLYOX,[23.21632957 20.41792911]
7646,C536O,MGLYOX,[18.84365537 22.47745543]
7647,HVMK,MGLYOX,[ -inf 21.28786879]
7648,INDHPCHO,MGLYOX,[ -inf 20.45638675]
7649,CHOMOHCO3H,MGLYOX,[ -inf 18.58118689]
7650,CO2N3CO3H,MGLYOX,[ -inf 18.52622517]
7651,ACLOOA,MGLYOX,[21.74479434 21.97316575]
7652,HMML,MGLYOX,[19.33213641 24.02693715]
7653,MACROHO,MGLYOX,[20.38759436 24.30404523]
7654,C526O,MGLYOX,[16.54716207 23.04327921]
7655,C3MDIALO,MGLYOX,[21.08032149 25.26763391]
7656,C535O,MGLYOX,[19.29737737 23.28349621]
7657,C5DICARBO,MGLYOX,[20.86979223 25.08004684]
7658,C57AO,MGLYOX,[19.36726522 23.40436981]
7659,TLCOBIPEOH,MGLYOX,[21.0811428 24.65498655]
7660,C47CHO,MGLYOX,[ -inf 21.3631198]
7661,C4M2ALOHNO3,MGLYOX,[ -inf 22.72193804]
7662,CHOMOHPAN,MGLYOX,[19.21904431 23.09899053]
7663,HMAC,MGLYOX,[ -inf 22.48660606]
7664,IBUDIALPAN,MGLYOX,[20.42472529 23.98422996]
7665,CO2C3PAN,MGLYOX,[19.29114417 24.11471943]
7666,C4M2ALOHO,MGLYOX,[20.14486781 24.43795902]
7667,C4PAN6,MGLYOX,[19.97610337 24.63414324]
7668,C3MCODBPAN,MGLYOX,[20.97681832 24.70961174]
7669,C5COO2NO2,MGLYOX,[21.55570183 25.25754726]
7670,C533O,MGLYOX,[17.81492354 21.44161947]
7671,NMETOLO,MGLYOX,[20.85213267 22.65276739]
7672,NMXYOLO,MGLYOX,[21.56385885 23.30235002]
7673,NPXYOLO,MGLYOX,[21.22627984 22.91953759]
7674,NTM124OLO,MGLYOX,[20.47790965 22.06647757]
7675,NTM135OLO,MGLYOX,[20.87830349 21.94277687]
7676,C7ADCO,MGLYOX,[18.50433993 22.71358648]
7677,PROPALOOH,MGLYOX,[17.49828452 21.44210746]
7678,C57O,MGLYOX,[17.46641111 23.55552616]
7679,EPXMDLPAN,MGLYOX,[20.58966247 24.56630103]
7680,CO24C53OOH,MGLYOX,[ -inf 19.49631766]
7681,TM135OBPOH,MGLYOX,[21.07911781 24.52710935]
7682,C62O,MGLYOX,[18.8815754 23.3214805]
7683,C62OOH,MGLYOX,[ -inf 18.51115114]
7684,HMVKAO,MGLYOX,[21.3029263 25.29525841]
7685,C4MCODBPAN,MGLYOX,[20.85360834 24.52431477]
7686,TM123MUNO3,MGLYOX,[ -inf 21.98725069]
7687,TM124MUNO3,MGLYOX,[ -inf 22.51376715]
7688,TM135OLO,MGLYOX,[17.8225793 23.9800917]
7689,C3MCODBCO2,MGLYOX,[20.7959915 24.54797332]
7690,C4CO2O,MGLYOX,[21.4244842 23.962139 ]
7691,TM124MUCCO,MGLYOX,[19.31166187 23.45292409]
7692,TM135BPRO,MGLYOX,[21.37597628 25.07650429]
7693,C526OOH,MGLYOX,[ -inf 18.55846933]
7694,DHPMEK,MGLYOX,[ -inf 20.33416832]
7695,C4MCO2OH,MGLYOX,[ -inf 13.85120114]
7696,TM135MUNO3,MGLYOX,[ -inf 22.07385848]
7697,MMALNACO2H,MGLYOX,[ -inf 19.28136488]
7698,MMALNACO3H,MGLYOX,[ -inf 19.3229228]
7699,CO2H3CO3H,MGLYOX,[ -inf 20.59378847]
7700,INDHCHO,MGLYOX,[ -inf 21.33698947]
7701,IEC2OOH,MGLYOX,[ -inf 18.28208979]
7702,TM123MUCCO,MGLYOX,[17.55513173 22.72153909]
7703,MXYMUCO,MGLYOX,[20.68724771 24.72574593]
7704,MXYOBPEROH,MGLYOX,[21.34293485 24.89689329]
7705,C7BDCO,MGLYOX,[19.61487176 23.70358777]
7706,PXYMUCO,MGLYOX,[20.20318659 24.14178979]
7707,C7EDCO,MGLYOX,[20.04577667 24.13138711]
7708,TLEMUCO,MGLYOX,[20.31471691 24.51207354]
7709,TM123MUCO,MGLYOX,[19.94914699 23.96364787]
7710,TM124MUCO,MGLYOX,[20.35695725 24.40856012]
7711,TM135MUCO,MGLYOX,[19.86347011 23.93623143]
7712,CONM2CO2H,MGLYOX,[13.98464529 19.3458287 ]
7713,C4MCODBCO2,MGLYOX,[20.8008155 24.44905636]
7714,PXYBIPERO,MGLYOX,[20.93588774 24.91687465]
7715,C3M2COCO2H,MGLYOX,[20.35805131 23.67294411]
7716,PETLBIPRO,MGLYOX,[19.88099465 23.74751154]
7717,TLBIPERO,MGLYOX,[21.56342357 25.56531196]
7718,METLBIPRO,MGLYOX,[20.50462564 24.42675052]
7719,C536OOH,MGLYOX,[ -inf 17.89805392]
7720,C7BDICARB,MGLYOX,[21.4892378 22.50613198]
7721,C4MCO2O,MGLYOX,[20.59707796 24.80989312]
7722,C4MCO2OOH,MGLYOX,[ -inf 19.85947328]
7723,C5CO243OH,MGLYOX,[ -inf 23.19439985]
7724,C4CO2OOH,MGLYOX,[ -inf 20.66495049]
7725,MXYBIPERO,MGLYOX,[21.41508924 25.31168194]
7726,C5CO14CO2,MGLYOX,[21.35200812 24.86896075]
7727,PXYOLO,MGLYOX,[20.35154827 23.87106307]
7728,C3MCOCO2H,MGLYOX,[20.99162666 24.02007403]
7729,C3MDIALOOH,MGLYOX,[ -inf 21.70462961]
7730,OETLBIPRO,MGLYOX,[19.90610514 23.90005826]
7731,CO2N3CO3,MGLYOX,[20.21698153 23.01490808]
7732,TM124OLO,MGLYOX,[19.66355703 23.6450239 ]
7733,HYPERACET,MGLYOX,[20.20892628 23.976282 ]
7734,C57NO3,MGLYOX,[ -inf 23.53324841]
7735,MXYOLO,MGLYOX,[20.7864434 24.69803103]
7736,CONM2CHO,MGLYOX,[ -inf 22.91291878]
7737,CHOMOHCO3,MGLYOX,[21.54461555 22.87595364]
7738,C7EDCCO,MGLYOX,[18.01707063 22.82609124]
7739,PROPALO2,MGLYOX,[19.08415119 19.88787472]
7740,DHPMPAL,MGLYOX,[ -inf 21.31317]
7741,METOLO,MGLYOX,[20.07467338 24.00354173]
7742,C5HPALD1,MGLYOX,[20.52708713 20.15474139]
7743,NOA,MGLYOX,[19.38735038 23.84303983]
7744,TM123BPRO,MGLYOX,[20.23276165 24.07160659]
7745,TM124BPRO,MGLYOX,[21.06395654 24.94337675]
7746,OXYBIPERO,MGLYOX,[21.06597672 25.05185323]
7747,C4DBDIKET,MGLYOX,[22.66412282 24.08736285]
7748,CO2H3CO3,MGLYOX,[23.56001882 25.10682331]
7749,C5MDICARB,MGLYOX,[21.44329036 21.5036401 ]
7750,MGLOO,MGLYOX,[22.19668798 22.45505352]
7751,C7EDICARB,MGLYOX,[21.49376943 22.90864086]
7752,MGLYOO,MGLYOX,[21.35613101 21.64952121]
7753,C5DICARB,MGLYOX,[21.70835957 21.88796743]
7754,C5PACALD2,MGLYOX,[20.82691611 23.263989 ]
7755,CONM2CO3,MGLYOX,[19.24918831 22.34520567]
7756,C3MDIALOH,MGLYOX,[ -inf 22.60697995]
7757,ACETOL,MGLYOX,[20.89473524 25.28246674]
7758,CH3COCH2O2,MGLYOX,[21.80954453 21.83846158]
7759,C4MDIAL,MGLYOX,[21.93020323 22.14397966]
7760,HC4CCHO,MGLYOX,[21.60445186 21.62854905]
